Id,IsDeleted,Name,External_Id__c,CreatedDate,LastModifiedDate,SystemModstamp,OrderApi__Account__c,OrderApi__Auto_Send_Proforma_Invoice_Emails__c,OrderApi__Billing_City__c,OrderApi__Billing_Contact__c,OrderApi__Billing_Country__c,OrderApi__Billing_Postal_Code__c,OrderApi__Billing_State__c,OrderApi__Billing_Street__c,OrderApi__Business_Group__c,OrderApi__Calculate_Billing_Details__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__Campaign_Page__c,OrderApi__Cancelled_Date__c,OrderApi__Closed_Date__c,OrderApi__Closed_Status__c,OrderApi__Contact__c,OrderApi__Created_by_Customer__c,OrderApi__Customer_Link__c,OrderApi__Customer_Reference_Number__c,OrderApi__Date__c,OrderApi__Description__c,OrderApi__EPayment__c,OrderApi__End_Date__c,OrderApi__Entity__c,OrderApi__Has_Installments__c,OrderApi__Has_Subscription__c,OrderApi__Invoice_Date__c,OrderApi__Is_Active__c,OrderApi__Is_Cancelled__c,OrderApi__Is_Closed__c,OrderApi__Is_Evergreen__c,OrderApi__Is_Invoiced__c,OrderApi__Is_Posted__c,OrderApi__Is_Recurring__c,OrderApi__Is_Scheduled__c,OrderApi__Is_Suspended__c,OrderApi__JSON_Data__c,OrderApi__Memo__c,OrderApi__Number_of_Installments__c,OrderApi__Payment_Gateway__c,OrderApi__Payment_Method__c,OrderApi__Payment_Terms__c,OrderApi__Posted_Date__c,OrderApi__Posting_Entity__c,OrderApi__Posting_Status__c,OrderApi__Preferred_Email__c,OrderApi__Proforma_Invoice_Email_Sent_Date__c,OrderApi__Proforma_Invoice_Email_Sent__c,OrderApi__Require_Payment_Method__c,OrderApi__Schedule_Frequency__c,OrderApi__Schedule_Status__c,OrderApi__Schedule_Type__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Source_Code__c,OrderApi__Start_Date__c,OrderApi__Status__c,OrderApi__Suspended_Date__c,OrderApi__Suspended_Reason__c,OrderApi__System_Refresh__c,OrderApi__Total__c,OrderApi__Valid_Payment_Method__c,OrderApi__Item_Count__c,OrderApi__Subscription_Lines__c,OrderApi__Subtotal__c,DonorApi__Acknowledged_Date__c,DonorApi__Acknowledgement_Method__c,DonorApi__Do_Not_Acknowledge__c,DonorApi__Forecast_Category__c,DonorApi__Forecasted_Amount__c,DonorApi__Forecasted_Close_Date__c,DonorApi__Gift_Match_Account__c,DonorApi__Gift_Match_Amount__c,DonorApi__Gift_Match_Contact__c,DonorApi__Gift_Matching_Company__c,DonorApi__Gift_Type__c,DonorApi__Grant_LOI_Submitted__c,DonorApi__Grant_Open_Date__c,DonorApi__Grant_Proposal_Deadline__c,DonorApi__Grant_Proposal_Response_Date__c,DonorApi__Grant_Proposal_Submitted__c,DonorApi__Grant_Term__c,DonorApi__Is_Acknowledged__c,DonorApi__Is_Won__c,DonorApi__Source__c,DonorApi__Stage__c,DonorApi__Tribute_Honoree__c,DonorApi__Tribute_Message__c,DonorApi__Tribute_Notification_City__c,DonorApi__Tribute_Notification_Country__c,DonorApi__Tribute_Notification_Email__c,DonorApi__Tribute_Notification_Method__c,DonorApi__Tribute_Notification_Phone__c,DonorApi__Tribute_Notification_Postal_Code__c,DonorApi__Tribute_Notification_State__c,DonorApi__Tribute_Notification_Street__c,DonorApi__Tribute_Notified__c,DonorApi__Tribute_Person_to_Notify__c,DonorApi__Tribute_Type__c,DonorApi__Tax_Deductible_Amount__c,OrderApi__Processing_Changes__c,OrderApi__Mass_Proforma_Email_Subject__c,OrderApi__Is_Pending_Payment__c,OrderApi__Due_Date__c,OrderApi__Encrypted_Id__c,OrderApi__Is_Proforma__c,OrderApi__Adjustment_Reason__c,OrderApi__Amount_Paid__c,OrderApi__Amount_Refunded__c,OrderApi__Balance_Due__c,OrderApi__Credits_Applied__c,OrderApi__Credits_and_Adjustments__c,OrderApi__Generate_Installments__c,OrderApi__Is_Voided__c,OrderApi__Overall_Total__c,OrderApi__Paid_Date__c,OrderApi__Sales_Order_Status__c,LastViewedDate,LastReferencedDate,OrderApi__Is_Open__c,OrderApi__Account__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__Campaign_Page__r.Name,OrderApi__Contact__r.External_Id__c,OrderApi__EPayment__r.External_Id__c,OrderApi__Payment_Gateway__r.External_Id__c,OrderApi__Payment_Method__r.External_Id__c,OrderApi__Payment_Terms__r.External_Id__c,OrderApi__Source_Code__r.Name,DonorApi__Gift_Match_Account__r.External_Id__c,DonorApi__Gift_Match_Contact__r.External_Id__c
a1J4W00000CvxPZUAZ,false,000001342,359,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:10.000+0000,2020-09-25T13:05:10.000+0000,0014W000021fm07QAA,false,Luzern,Cordelia Clarke,Switzerland,,,Adligenswilerstrasse 39,a0o4W00000MOvweQAD,true,true,,,2018-01-17,Cash Sale,0034W00002AU8UuQAL,false,"<a href=""/0034W00002AU8Uu"" target=""_blank"">Cordelia Clarke</a>",,2018-01-17,,,,Contact,false,true,,true,false,true,false,false,false,false,false,false,"{""solBadgeTypes"":{""a1I6A000002Ng2HUAS"":[""a0k6A0000021XgzQAE""]}}",,,,,a1A4W00000Dz3doUAB,,Receipt,Pending,,,false,false,,,Simple Receipt,Luzern,Cordelia Clarke,Switzerland,,,Adligenswilerstrasse 39,,,Closed,,,false,150,false,3,1,150,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2018-01-17,PG4BpqNkYd6Q364mIYagWA7kQk/pjvH2dTvIzyIQUlY=,false,,,,0,,,false,false,,,Unpaid,,,false,37,FON-International Association,,86,,,,1,,,
a1J4W00000CvxPaUAJ,false,000001343,360,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:10.000+0000,2020-09-25T13:05:10.000+0000,0014W000021fm15QAA,false,BROMLEY,Estella Tucker,United Kingdom,BR1 4SB,,50B  HILLCREST ROAD,a0o4W00000MOvweQAD,true,true,,,2018-02-01,Cash Sale,0034W00002AU8V0QAL,false,"<a href=""/0034W00002AU8V0"" target=""_blank"">Estella Tucker</a>",,2018-02-01,,,,Contact,false,true,,true,false,true,false,false,false,false,false,false,"{""solBadgeTypes"":{""a1I6A000002Ng2kUAC"":[""a0k6A0000021XgzQAE""]}}",,,,,a1A4W00000Dz3doUAB,,Receipt,Pending,,,false,false,,,Simple Receipt,BROMLEY,Estella Tucker,United Kingdom,BR1 4SB,,50B  HILLCREST ROAD,,,Closed,,,false,300,false,3,1,300,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2018-02-01,NOxclFaQIt08ZCFx4Kcei5z2Zk0mL6XxZFiz0B+fowo=,false,,,,0,,,false,false,,,Unpaid,,,false,86,FON-International Association,,92,,,,1,,,
a1J4W00000CvxPbUAJ,false,000001344,361,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:10.000+0000,2020-09-25T13:05:10.000+0000,0014W000021fm1AQAQ,false,ORPINGTON,Cora Klein,United Kingdom,BR5 3PJ,,9  OKEMORE GARDENS,a0o4W00000MOvweQAD,true,true,,,2018-02-03,Cash Sale,0034W00002AU8VkQAL,false,"<a href=""/0034W00002AU8Vk"" target=""_blank"">Cora Klein</a>",,2018-02-03,,,,Contact,false,true,,true,false,true,false,false,false,false,false,false,"{""solBadgeTypes"":{""a1I6A000002Ng2nUAC"":[""a0k6A0000021XgzQAE""]}}",,,,,a1A4W00000Dz3doUAB,,Receipt,Pending,,,false,false,,,Simple Receipt,ORPINGTON,Cora Klein,United Kingdom,BR5 3PJ,,9  OKEMORE GARDENS,,,Closed,,,false,300,false,3,1,300,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2018-02-03,Kn9NBYsByoEIMJD5qtBNy3itgfZEIaiB8iAlvabLGRc=,false,,,,0,,,false,false,,,Unpaid,,,false,76,FON-International Association,,307,,,,1,,,
a1J4W00000CvxPcUAJ,false,000001345,362,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:10.000+0000,2020-09-25T13:05:10.000+0000,0014W000021fm17QAA,false,Bern,Dustin Curtis,Switzerland,,,Schutzenmattstrasse 11,a0o4W00000MOvweQAD,true,true,,,2018-02-10,Cash Sale,0034W00002AU8VBQA1,false,"<a href=""/0034W00002AU8VB"" target=""_blank"">Dustin Curtis</a>",,2018-02-10,,,,Contact,false,true,,true,false,true,false,false,false,false,false,false,"{""solBadgeTypes"":{""a1I6A000002Ng2xUAC"":[""a0k6A0000021XgzQAE""]}}",,,,,a1A4W00000Dz3doUAB,,Receipt,Pending,,,false,false,,,Simple Receipt,Bern,Dustin Curtis,Switzerland,,,Schutzenmattstrasse 11,,,Closed,,,false,300,false,3,1,300,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2018-02-10,30kc2E8o2pgMHPNAovMXFNngLowz5EsTB+jiVksBg8w=,false,,,,0,,,false,false,,,Unpaid,,,false,84,FON-International Association,,135,,,,1,,,
a1J4W00000CvxPdUAJ,false,000001346,363,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:10.000+0000,2020-09-25T13:05:10.000+0000,0014W000021flzSQAQ,false,Las Vegas,Todd Hall,United States,89117,Nevada,3245 Rosanna St,a0o4W00000MOvweQAD,true,true,,,2018-02-12,Cash Sale,0034W00002AU8UaQAL,false,"<a href=""/0034W00002AU8Ua"" target=""_blank"">Todd Hall</a>",,2018-02-12,,,,Contact,false,true,,true,false,true,false,false,false,false,false,false,"{""solBadgeTypes"":{""a1I6A000002Ng30UAC"":[""a0k6A0000021XgzQAE""]}}",,,,,a1A4W00000Dz3doUAB,,Receipt,Pending,,,false,false,,,Simple Receipt,Las Vegas,Todd Hall,United States,89117,Nevada,3245 Rosanna St,,,Closed,,,false,150,false,3,1,150,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2018-02-12,tLQi1ECeANQfKMoKOovCVhU3mspSh71O702V9IehX4E=,false,,,,0,,,false,false,,,Unpaid,,,false,87,FON-International Association,,284,,,,1,,,
a1J4W00000CvxPeUAJ,false,000001347,364,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:10.000+0000,2020-09-25T13:05:10.000+0000,0014W000021fm14QAA,false,Luzern,Bess Weber,Switzerland,,,Adligenswilerstrasse 39,a0o4W00000MOvweQAD,true,true,,,2018-02-20,Cash Sale,0034W00002AU8UpQAL,false,"<a href=""/0034W00002AU8Up"" target=""_blank"">Bess Weber</a>",,2018-02-20,,,,Contact,false,true,,true,false,true,false,false,false,false,false,false,"{""solBadgeTypes"":{""a1I6A000002Ng33UAC"":[""a0k6A0000021XgzQAE""]}}",,,,,a1A4W00000Dz3doUAB,,Receipt,Pending,,,false,false,,,Simple Receipt,Luzern,Bess Weber,Switzerland,,,Adligenswilerstrasse 39,,,Closed,,,false,300,false,3,1,300,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2018-02-20,kzYbQgJhbN2Y953+eL5XXj7Weo9RL5DITDWulW1VcPg=,false,,,,0,,,false,false,,,Unpaid,,,false,62,FON-International Association,,67,,,,1,,,
a1J4W00000CvxPfUAJ,false,000001348,365,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:10.000+0000,2020-09-25T13:05:10.000+0000,0014W000021flzSQAQ,false,Arlington,Justin Pratt,United States,22201,Virginia,932 N Kenmore St,a0o4W00000MOvweQAD,true,true,,,2018-03-05,Invoiced to Customer,0034W00002AU8UVQA1,false,"<a href=""/0014W000021flzS"" target=""_blank"">FON-ABC Corporation</a>",,2018-03-05,,,,Account,false,true,2018-03-05,false,false,true,false,true,true,false,false,false,"{""solBadgeTypes"":{""a1I6A000002Ng3KUAS"":[""a0k6A0000021XgzQAE""]}}",,,,,a1A4W00000Dz3doUAB,2018-03-05,Invoice,Posted,,,false,false,,,Simple Invoice,Arlington,Justin Pratt,United States,22201,Virginia,932 N Kenmore St,,,Closed,,,false,125000,false,3,1,125000,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2018-03-05,j76HtGGp2RZ2gjQpnhzeQivFIqHb/H9MG21QwF1tkjI=,false,,,,0,,,false,false,,,Paid,,,false,87,FON-International Association,,279,,,,1,,,
a1J4W00000CvxPgUAJ,false,000001349,366,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:10.000+0000,2020-09-25T13:05:10.000+0000,0014W000021flzSQAQ,false,Arlington,Francis Riley,United States,22201,Virginia,932 N Kenmore St,a0o4W00000MOvweQAD,true,true,,,2018-03-05,Cash Sale,0034W00002AU8UYQA1,false,"<a href=""/0014W000021flzS"" target=""_blank"">FON-ABC Corporation</a>",,2018-03-05,,,,Account,false,false,,false,false,true,false,false,true,false,false,false,"{""solBadgeTypes"":{""a1I6A000002Ng3NUAS"":[""a0k6A0000021Xh1QAE""]}}",,,,,a1A4W00000Dz3doUAB,2018-03-05,Receipt,Posted,,,false,false,,,Simple Receipt,Arlington,Francis Riley,United States,22201,Virginia,932 N Kenmore St,,,Closed,,,false,40000,false,1,0,40000,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2018-03-05,Wtl7iMwaVANNW/xLTDgQ3+TOwUxAzKkTzzCglbzSgmk=,false,,,,0,,,false,false,,,Paid,,,false,87,FON-International Association,,282,,,,1,,,
a1J4W00000CvxPhUAJ,false,000001350,426,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:12.000+0000,2020-09-25T13:05:12.000+0000,0014W000021flzSQAQ,false,Arlington,Bob Kelley,United States,22201,Virginia,932 N Kenmore St,a0o4W00000MOvweQAD,true,true,,,2018-03-05,Cash Sale,0034W00002AU8T6QAL,false,"<a href=""/0014W000021flzS"" target=""_blank"">FON-ABC Corporation</a>",,2018-03-05,,,,Account,false,false,,false,false,true,false,false,true,false,false,false,"{""solBadgeTypes"":{""a1I6A000002Ng3OUAS"":[""a0k6A0000021Xh1QAE""]}}",,,,,a1A4W00000Dz3doUAB,2018-03-05,Receipt,Posted,,,false,false,,,Simple Receipt,Arlington,Bob Kelley,United States,22201,Virginia,932 N Kenmore St,,,Closed,,,false,200000,false,1,0,200000,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2018-03-05,9r7IQc8M8wCHOUronQGfIi8B8cZp8jKXXLnudQBKpnc=,false,,,,0,,,false,false,,,Paid,,,false,87,FON-International Association,,38,,,,1,,,
a1J4W00000CvxPiUAJ,false,000001351,427,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:12.000+0000,2020-09-25T13:05:12.000+0000,0014W000021fm16QAA,false,Lake,Esther Wilson,United States,48632,Michigan,7744 Mystic Lake Dr,a0o4W00000MOvweQAD,true,true,,,2018-04-17,Cash Sale,0034W00002AU8V7QAL,false,"<a href=""/0034W00002AU8V7"" target=""_blank"">Esther Wilson</a>",,2018-04-17,,,,Contact,false,true,,true,false,true,false,false,false,false,false,false,"{""solBadgeTypes"":{""a1I6A000002Ng3kUAC"":[""a0k6A0000021XgzQAE""]}}",,,,,a1A4W00000Dz3doUAB,,Receipt,Pending,,,false,false,,,Simple Receipt,Lake,Esther Wilson,United States,48632,Michigan,7744 Mystic Lake Dr,,,Closed,,,false,300,false,3,1,300,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2018-04-17,KES+EUS9giP9esUOvN6wD99nWzalk35epXzNXfdvNqg=,false,,,,0,,,false,false,,,Unpaid,,,false,85,FON-International Association,,117,,,,1,,,
a1J4W00000CvxPjUAJ,false,000001447,432,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:12.000+0000,2020-09-25T13:05:12.000+0000,0014W000021flzSQAQ,false,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,a0o4W00000MOvweQAD,true,true,,,2017-10-06,Cash Sale,0034W00002AU8T6QAL,true,"<a href=""/0034W00002AU8T6"" target=""_blank"">Bob Kelley</a>",,2017-10-06,,,,Contact,false,false,,false,false,true,false,false,true,false,false,false,"{""solBadgeTypes"":{}}",,,,,a1A4W00000Dz3doUAB,2017-10-06,Receipt,Posted,,,false,false,,,Simple Receipt,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,,,Closed,,,false,0,false,1,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2017-10-06,TGYFE3gqfFSVuF6s5mpQWjjwGmP4iCPWE3HDfUAMjdw=,false,,,,0,,,false,false,,,Paid,,,false,87,FON-International Association,,38,,,,1,,,
a1J4W00000CvxPkUAJ,false,000001448,433,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:12.000+0000,2020-09-25T13:05:12.000+0000,0014W000021flzSQAQ,false,San Francisco,Justin Pratt,United States,94108,California,131 Waverly Pl,a0o4W00000MOvweQAD,true,true,,,2017-10-11,Cash Sale,0034W00002AU8UVQA1,true,"<a href=""/0034W00002AU8UV"" target=""_blank"">Justin Pratt</a>",,2017-10-11,,,,Contact,false,false,,false,false,true,false,false,true,false,false,false,"{""solBadgeTypes"":{}}",,,,,a1A4W00000Dz3doUAB,2017-10-11,Receipt,Posted,,,false,false,,,Simple Receipt,San Francisco,Justin Pratt,United States,94108,California,131 Waverly Pl,,,Closed,,,false,100,false,1,0,100,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2017-10-11,fIzoOkgrUv8AqV9EopboOYy/TSgKVPIHnBtMwgHmfug=,false,,,,0,,,false,false,,,Paid,,,false,87,FON-International Association,,279,,,,1,,,
a1J4W00000CvxPlUAJ,false,000001449,434,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:12.000+0000,2020-09-25T13:05:12.000+0000,0014W000021flzSQAQ,false,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,a0o4W00000MOvweQAD,true,true,,,,,0034W00002AU8T6QAL,true,"<a href=""/0034W00002AU8T6"" target=""_blank"">Bob Kelley</a>",,2017-10-11,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,,,a1A4W00000Dz3doUAB,,Receipt,,,,false,true,,,Simple Receipt,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,X1m0DFuNQ/Dga/25G493kMZc7t3G/FMsE2P3E3lZLVU=,false,,,,0,,,false,false,,,Draft,,,false,87,FON-International Association,,38,,,,1,,,
a1J4W00000CvxPmUAJ,false,000001452,435,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:12.000+0000,2020-09-25T13:05:12.000+0000,0014W000021fm0SQAQ,false,Lansing,Dennis Brixton,United States,48910,Michigan,4931 Contec Dr,a0o4W00000MOvweQAD,true,true,,,2017-10-17,Cash Sale,0034W00002AU8UfQAL,true,"<a href=""/0034W00002AU8Uf"" target=""_blank"">Dennis Brixton</a>",,2017-10-17,,,,Contact,false,false,,false,false,true,false,false,false,false,false,false,"{""solBadgeTypes"":{}}",,,,,a1A4W00000Dz3doUAB,,Receipt,Pending,,,false,false,,,Simple Receipt,Lansing,Dennis Brixton,United States,48910,Michigan,4931 Contec Dr,,,Closed,,,false,40,false,2,0,40,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2017-10-17,PFe7RDTpFF1rvOMOqdV8mY3zYwWRYLZOa1FRUVQV3Vk=,false,,,,0,,,false,false,,,Unpaid,,,false,71,FON-International Association,,301,,,,1,,,
a1J4W00000CvxPnUAJ,false,000001456,436,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:12.000+0000,2020-09-25T13:05:12.000+0000,0014W000021flzSQAQ,false,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,a0o4W00000MOvweQAD,true,true,,,,,0034W00002AU8T6QAL,true,"<a href=""/0034W00002AU8T6"" target=""_blank"">Bob Kelley</a>",,2017-10-18,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,"{""solBadgeTypes"":{}}",,,,,a1A4W00000Dz3doUAB,,Receipt,,,,false,false,,,Simple Receipt,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,,,Open,,,false,55,false,1,0,55,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,A+qJJQoCV3JB6vB15abbztFXpZ2rIZ+k8uIGtx+AiWw=,false,,,,0,,,false,false,,,Draft,,,false,87,FON-International Association,,38,,,,1,,,
a1J4W00000CvxPoUAJ,false,000001458,437,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:12.000+0000,2020-09-25T13:05:12.000+0000,0014W000021fm07QAA,false,,Alisa DiStaso,,,,,a0o4W00000MOvweQAD,true,true,,,2017-10-18,Cash Sale,0034W00002AU8W2QAL,true,"<a href=""/0034W00002AU8W2"" target=""_blank"">Alisa DiStaso</a>",,2017-10-18,,,,Contact,false,false,,false,false,true,false,false,true,false,false,false,"{""solBadgeTypes"":{}}",,,,,a1A4W00000Dz3doUAB,2017-10-18,Receipt,Posted,,,false,false,,,Simple Receipt,,Alisa DiStaso,,,,,,,Closed,,,false,0,false,1,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2017-10-18,g3IadK/SMrluZg/c7mIVPEXYiCy37Srn+rNWkEofMr8=,false,,,,0,,,false,false,,,Paid,,,false,37,FON-International Association,,14,,,,1,,,
a1J4W00000CvxPpUAJ,false,000001464,499,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:12.000+0000,2020-09-25T13:05:12.000+0000,0014W000021flzSQAQ,false,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,a0o4W00000MOvweQAD,true,true,,,2017-10-26,Cash Sale,0034W00002AU8T6QAL,true,"<a href=""/0034W00002AU8T6"" target=""_blank"">Bob Kelley</a>",,2017-10-26,,,,Contact,false,false,,false,false,true,false,false,false,false,false,false,"{""solBadgeTypes"":{}}",,,,,a1A4W00000Dz3doUAB,,Receipt,Pending,,,false,false,,,Simple Receipt,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,,,Closed,,,false,90,false,1,0,90,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2017-10-26,dlT6rqM6VEKrDs6HckDvc+0CKJTh7hIlT9EVOzpRxxA=,false,,,,0,,,false,false,,,Unpaid,,,false,87,FON-International Association,,38,,,,1,,,
a1J4W00000CvxPqUAJ,false,000001465,500,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:12.000+0000,2020-09-25T13:05:12.000+0000,0014W000021flzSQAQ,false,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,a0o4W00000MOvweQAD,true,true,,,,,0034W00002AU8T6QAL,true,"<a href=""/0034W00002AU8T6"" target=""_blank"">Bob Kelley</a>",,2017-10-30,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,,,a1A4W00000Dz3doUAB,,Receipt,,,,false,false,,,Simple Receipt,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,ip0jYhNSyP5dnt0Lg6e5Lv0G/a2bwlEx0uCDsi4Hp6U=,false,,,,0,,,false,false,,,Draft,,,false,87,FON-International Association,,38,,,,1,,,
a1J4W00000CvxPrUAJ,false,000001466,501,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:12.000+0000,2020-09-25T13:05:12.000+0000,0014W000021flzSQAQ,false,San Francisco,Justin Pratt,United States,94108,California,131 Waverly Pl,a0o4W00000MOvweQAD,false,false,,,2017-10-30,Cash Sale,0034W00002AU8UVQA1,false,"<a href=""/0034W00002AU8UV"" target=""_blank"">Justin Pratt</a>",,2017-10-30,,,,Contact,false,false,,false,false,true,false,false,true,false,false,false,"{""solBadgeTypes"":{}}",,,,,a1A4W00000Dz3doUAB,2017-10-30,Receipt,Posted,,,false,false,,,Simple Receipt,San Francisco,Justin Pratt,United States,94108,California,131 Waverly Pl,,,Closed,,,false,22,false,4,0,22,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2017-10-30,9u40Ie3MDkabuMYEAZwDUJjBV/GbaowZ7vF4m6Jq38o=,false,,,,0,,,false,false,,,Paid,,,false,87,FON-International Association,,279,,,,1,,,
a1J4W00000CvxPsUAJ,false,000001467,503,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:12.000+0000,2020-09-25T13:05:12.000+0000,0014W000021flzSQAQ,false,San Francisco,Justin Pratt,United States,94108,California,131 Waverly Pl,a0o4W00000MOvweQAD,false,false,,,2017-10-30,Cash Sale,0034W00002AU8UVQA1,false,"<a href=""/0034W00002AU8UV"" target=""_blank"">Justin Pratt</a>",,2017-10-30,,,,Contact,false,false,,false,false,true,false,false,false,false,false,false,"{""solBadgeTypes"":{}}",,,,,a1A4W00000Dz3doUAB,,Receipt,Pending,,,false,false,,,Simple Receipt,San Francisco,Justin Pratt,United States,94108,California,131 Waverly Pl,,,Closed,,,false,22,false,4,0,22,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2017-10-30,JgJtAjORqz3gwOQOAzdV1oJ0QNBUznTY7xhIMS79VuA=,false,,,,0,,,false,false,,,Unpaid,,,false,87,FON-International Association,,279,,,,1,,,
a1J4W00000CvxPtUAJ,false,000001468,505,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:12.000+0000,2020-09-25T13:05:12.000+0000,0014W000021flzSQAQ,false,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,a0o4W00000MOvweQAD,true,true,,,2017-11-01,Cash Sale,0034W00002AU8T6QAL,true,"<a href=""/0034W00002AU8T6"" target=""_blank"">Bob Kelley</a>",,2017-11-01,,,,Contact,false,false,,false,false,true,false,false,false,false,false,false,,,,,,a1A4W00000Dz3doUAB,,Receipt,Pending,,,false,false,,,Simple Receipt,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,,,Closed,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2017-11-01,9yKO40KDue0Z88JmSeVgClgCjn4l4Pw+577mIgYf520=,false,,,,0,,,false,false,,,Unpaid,,,false,87,FON-International Association,,38,,,,1,,,
