Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Phone,Fax,AccountNumber,Website,PhotoUrl,Sic,Industry,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Description,Rating,Site,CreatedDate,LastModifiedDate,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,IsPartner,IsCustomerPortal,ChannelProgramName,ChannelProgramLevelName,Jigsaw,JigsawCompanyId,AccountSource,SicDesc,OrderApi__Account_Email__c,OrderApi__Annual_Engagement_Score__c,OrderApi__Disable_Badge_Flow_down__c,OrderApi__Lifetime_Engagement_Score__c,OrderApi__Outstanding_Credits__c,OrderApi__Price_Rules_Usages__c,OrderApi__Primary_Contact__c,CPBase__Restrict_Assignment_Visibility__c,DonorApi__Accepts_Unsolicited_Proposals__c,DonorApi__Active_Recurring_Gift__c,DonorApi__Annual_Giving_Total__c,DonorApi__Auto_Calculate_Household_Greetings__c,DonorApi__Classification__c,DonorApi__Do_Not_Solicit__c,DonorApi__First_Gift_Date__c,DonorApi__Funding_Cycle__c,DonorApi__Gift_Opportunities__c,DonorApi__Gifts_Outstanding__c,DonorApi__Gifts_Received__c,DonorApi__Gifts_Value__c,DonorApi__Gives_Anonymously__c,DonorApi__Has_Open_Gift_Opportunity__c,DonorApi__Household_Default_Greeting_Type__c,DonorApi__Household_Default_Greeting__c,DonorApi__Household_Email__c,DonorApi__Household_Formal_Greeting__c,DonorApi__Household_Informal_Greeting__c,DonorApi__Largest_Gift__c,DonorApi__Last_Gift_Amount__c,DonorApi__Last_Gift_Date__c,DonorApi__Matches_Employee_Giving__c,DonorApi__Next_Funding_Cycle_Month__c,DonorApi__Num_Open_Gift_Opportunities__c,DonorApi__Organizational_Recognition_Name__c,DonorApi__Primary_Relationship_Manager__c,OrderApi__Restrict_Assignment_Visibility__c,OrderApi__Privacy_Settings__c,MasterRecord.Id,Parent.Id,OrderApi__Primary_Contact__r.Id,DonorApi__Primary_Relationship_Manager__r.Id
001R000001lV5e9IAC,false,,FON-Flannigan Household,Non-Member,,24614 Miller Hill Rd,Los Gatos,California,,United States,37.108749,-121.940523,Address,24614 Miller Hill Rd,Los Gatos,California,,United States,,,,(776)-351-3689,,0014W000020EtpRQAS,,/services/images/photo/001R000001lV5e9IAC,,,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-28T09:56:19.000+0000,2020-09-28T09:56:19.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,claraflannigan@mailinator.com,0,false,100,,"{""a1C1I000000DSQGUA4"":1,""a1C1I000000DSQEUA4"":1,""a1C1I000000DSQXUA4"":4,""a1C1I000000DSPcUAO"":1,""a1C1I000000DSPaUAO"":1,""a1C1I000000DSPYUA4"":1,""a1C1I000000DSOXUA4"":1,""a1C1I000000DSPNUA4"":1,""a1C1I000000DSPJUA4"":1,""a1C1I000000DSPEUA4"":1,""a1C1I000000DSPBUA4"":1,""a1C1I000000DSOWUA4"":1,""a1C1I000000DSPAUA4"":1,""a1C1I000000DSPCUA4"":1,""a1C1I000000DSPHUA4"":1,""a1C1I000000DSPMUA4"":1,""a1C1I000000DSQUUA4"":2,""a1C1I000000DSPRUA4"":1,""a1C1I000000DSPZUA4"":1,""a1C1I000000DSPbUAO"":1,""a1C1I000000DSPfUAO"":1,""a1C1I000000DSQFUA4"":1,""a1C1I000000DSOOUA4"":1}",003R000001XNxXVIA1,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,003R000001XNxXVIA1,
001R000001lV5eAIAS,false,,FON-Clayton Clintford Household,Non-Member,,3240 15th street,Fargo,North Dakota,,United States,46.831343,-96.801605,Address,3240 15th street,Fargo,North Dakota,,United States,,,,(497)-707-9335,,0014W000020EtpQQAS,,/services/images/photo/001R000001lV5eAIAS,,,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-28T09:56:19.000+0000,2020-09-28T09:56:19.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,claytonclintford@mailinator.com,0,false,0,,"{""a1C1I000000DSOrUAO"":1,""a1C1I000000DSOoUAO"":1,""a1C1I000000DSOkUAO"":1,""a1C1I000000DSOhUAO"":1,""a1C1I000000DSQUUA4"":2,""a1C1I000000DSPXUA4"":1,""a1C1I000000DSPVUA4"":1,""a1C1I000000DSPSUA4"":1,""a1C1I000000DSOYUA4"":1,""a1C1I000000DSPKUA4"":1,""a1C1I000000DSPCUA4"":1,""a1C1I000000DSOWUA4"":1,""a1C1I000000DSPGUA4"":1,""a1C1I000000DSPLUA4"":1,""a1C1I000000DSPRUA4"":1,""a1C1I000000DSPUUA4"":1,""a1C1I000000DSPWUA4"":1,""a1C1I000000DSPYUA4"":1,""a1C1I000000DSOMUA4"":1,""a1C1I000000DSOiUAO"":1,""a1C1I000000DSOmUAO"":1,""a1C1I000000DSOpUAO"":1,""a1C1I000000DSQEUA4"":1}",003R000001XNxXYIA1,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,003R000001XNxXYIA1,
001R000001lV5eBIAS,false,,FON-Rose Brixton Household,Non-Member,,529 5th Ave,New York,New York,,United States,40.754429,-73.979683,Address,529 5th Ave,New York,New York,,United States,,,,(366)-750-3285,,0014W000020EtpPQAS,,/services/images/photo/001R000001lV5eBIAS,,,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-28T09:56:19.000+0000,2020-09-28T09:56:19.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,chesterbrixton@mailinator.com,0,false,0,,"{""a1C1I000000DSPhUAO"":1,""a1C1I000000DSPgUAO"":2,""a1C1I000000DSOaUAO"":1,""a1C1I000000DSOqUAO"":1,""a1C1I000000DSOoUAO"":1,""a1C1I000000DSOjUAO"":1,""a1C1I000000DSOgUAO"":1,""a1C1I000000DSOeUAO"":1,""a1C1I000000DSQSUA4"":1,""a1C1I000000DSQMUA4"":1,""a1C1I000000DSPOUA4"":1,""a1C1I000000DSPLUA4"":1,""a1C1I000000DSPFUA4"":1,""a1C1I000000DSPDUA4"":1,""a1C1I000000DSOVUA4"":1,""a1C1I000000DSQJUA4"":1,""a1C1I000000DSPAUA4"":1,""a1C1I000000DSPEUA4"":1,""a1C1I000000DSPGUA4"":1,""a1C1I000000DSPNUA4"":1,""a1C1I000000DSQWUA4"":5,""a1C1I000000DSOMUA4"":1,""a1C1I000000DSOfUAO"":1,""a1C1I000000DSOhUAO"":1,""a1C1I000000DSOkUAO"":1,""a1C1I000000DSOpUAO"":1,""a1C1I000000DSOtUAO"":1}",003R000001Y4GeaIAF,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,003R000001Y4GeaIAF,
001R000001lV5eCIAS,false,,"FON-Foxworth Consultants, LLC",Member,,45 Mccouns Ln,Oyster Bay,New York,,United States,40.868473,-73.523033,Address,45 Mccouns Ln,Oyster Bay,New York,,United States,,,,(412)-684-4638,,0014W000020EtpOQAS,,/services/images/photo/001R000001lV5eCIAS,,Agriculture,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-28T09:56:14.000+0000,2020-09-28T09:56:14.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,maxfoxworth@mailinator.com,0,false,0,,"{""a1C3s000003oNfAEAU"":1,""a1C3s000003oNf7EAE"":1,""a1C3s000003oNf3EAE"":1,""a1C6A0000031dOrUAI"":1,""a1C1I000000DSObUAO"":2,""a1C1I000000DSQXUA4"":3,""a1C1I000000DSQMUA4"":1,""a1C1I000000DSQGUA4"":1,""a1C1I000000DSQUUA4"":1,""a1C1I000000DSOZUA4"":1,""a1C3s000003oNezEAE"":1,""a1C3s000003oNf6EAE"":1,""a1C3s000003oNf9EAE"":1}",003R000001Y4GeWIAV,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,003R000001Y4GeWIAV,
001R000001lV5eDIAS,false,,FON-UnitedHealth Group,Member,,40 Macs Harbor Ct,Stratford,Connecticut,6615,United States,41.183934,-73.127315,Block,24614 Miller Hill Rd,Los Gatos,California,95033,United States,,,,(856)-930-1241,,0014W000020EtpNQAS,,/services/images/photo/001R000001lV5eDIAS,,Biotechnology,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-28T09:56:19.000+0000,2020-09-28T09:56:19.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,olaerickson@mailinator.com,0,false,300,0,"{""a1C1I000000DSOQUA4"":1,""a1C1I000000DSQFUA4"":1,""a1C1I000000DSOrUAO"":1,""a1C1I000000DSOoUAO"":1,""a1C1I000000DSOkUAO"":1,""a1C1I000000DSOhUAO"":1,""a1C1I000000DSOLUA4"":1,""a1C1I000000DSPXUA4"":1,""a1C1I000000DSPTUA4"":1,""a1C1I000000DSOYUA4"":1,""a1C1I000000DSQZUA4"":2,""a1C1I000000DSP9UAO"":1,""a1C1I000000DSP7UAO"":1,""a1C1I000000DSP4UAO"":1,""a1C1I000000DSP0UAO"":1,""a1C1I000000DSOTUA4"":1,""a1C1I000000DSOyUAO"":1,""a1C1I000000DSP2UAO"":1,""a1C1I000000DSP6UAO"":1,""a1C1I000000DSP8UAO"":1,""a1C1I000000DSOuUAO"":1,""a1C1I000000DSPSUA4"":1,""a1C1I000000DSPVUA4"":1,""a1C1I000000DSPYUA4"":1,""a1C1I000000DSOfUAO"":1,""a1C1I000000DSOjUAO"":1,""a1C1I000000DSOmUAO"":1,""a1C1I000000DSOqUAO"":1,""a1C1I000000DSOsUAO"":1,""a1C1I000000DSOcUAO"":1}",003R000001XNxWUIA1,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,true,,,,,false,private,,,003R000001XNxWUIA1,
001R000001lV5eEIAS,false,,FON-Valero Energy,Customer - Channel,,123C  MACKENZIE ROAD,BECKENHAM,,BR3 4SB,United Kingdom,51.406738069989004,-0.050275048899183855,ExtendedZip,14  SEVENOAKS ROAD,ORPINGTON,,BR6 9JJ,United Kingdom,,,,+44 9333 439621,,0014W000020EtpMQAS,,/services/images/photo/001R000001lV5eEIAS,,,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-28T09:56:19.000+0000,2020-09-28T09:56:19.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,mayevans@mailinator.com,0,false,150,,"{""a1C1I000000DSQWUA4"":1,""a1C1I000000DSOdUAO"":1,""a1C1I000000DSQZUA4"":1,""a1C1I000000DSPfUAO"":1,""a1C1I000000DSPaUAO"":1,""a1C1I000000DSPWUA4"":1,""a1C1I000000DSPTUA4"":1,""a1C1I000000DSOXUA4"":1,""a1C1I000000DSQMUA4"":1,""a1C1I000000DSOvUAO"":1,""a1C1I000000DSP7UAO"":1,""a1C1I000000DSOuUAO"":1,""a1C1I000000DSP8UAO"":2,""a1C1I000000DSP5UAO"":2,""a1C1I000000DSP0UAO"":1,""a1C1I000000DSOUUA4"":2,""a1C1I000000DSPvUAO"":1,""a1C1I000000DSOxUAO"":1,""a1C1I000000DSP2UAO"":2,""a1C1I000000DSP6UAO"":2,""a1C1I000000DSP9UAO"":1,""a1C1I000000DSP3UAO"":1,""a1C1I000000DSPyUAO"":1,""a1C1I000000DSQ1UAO"":1,""a1C1I000000DSPQUA4"":1,""a1C1I000000DSPUUA4"":1,""a1C1I000000DSPZUA4"":1,""a1C1I000000DSPeUAO"":1,""a1C1I000000DSQXUA4"":3,""a1C1I000000DSOZUA4"":1,""a1C1I000000DSQJUA4"":1}",003R000001XNxXqIAL,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,true,,,,,false,private,,,003R000001XNxXqIAL,
001R000001lV5eFIAS,false,,FON-AT&T,Member,001R000001lV5foIAC,240 Ashby Rd,Upper Darby,Pennsylvania,19082,United States,39.956162,-75.263438,Block,1401 W Green St,Urbana,Illinois,61801,United States,,,,(595)-733-6216,,0014W000020EtpLQAS,http://about.att.com/sites/company_profile,/services/images/photo/001R000001lV5eFIAS,,Electronics,,,,,"AT&T, Inc. is a holding company, which engages in the provision of telecommunications and digital entertainment services. It operates through the following business segments: Business Solutions, Entertainment Group, Consumer Mobility, and International.",,,2020-09-17T07:22:22.000+0000,2020-09-28T09:56:19.000+0000,2020-09-28T09:56:19.000+0000,,2020-09-24T07:21:19.000+0000,2020-09-24T07:21:19.000+0000,false,false,,,,,,,harveyjordan@mailinator.com,0,false,250,4,"{""a1C1I000000DSQQUA4"":1,""a1C1I000000DSOPUA4"":1,""a1C1I000000DSQFUA4"":1,""a1C1I000000DSQNUA4"":1,""a1C1I000000DSQ1UAO"":1,""a1C1I000000DSQWUA4"":2,""a1C1I000000DSP8UAO"":1,""a1C1I000000DSP0UAO"":1,""a1C1I000000DSOyUAO"":1,""a1C1I000000DSOwUAO"":1,""a1C1I000000DSPvUAO"":1,""a1C1I000000DSOTUA4"":1,""a1C1I000000DSOxUAO"":1,""a1C1I000000DSOzUAO"":1,""a1C1I000000DSP1UAO"":1,""a1C1I000000DSOuUAO"":1,""a1C1I000000DSPyUAO"":1,""a1C1I000000DSQKUA4"":1,""a1C1I000000DSQZUA4"":1,""a1C1I000000DSOOUA4"":1,""a1C1I000000DSOZUA4"":2,""a1C6A000001Bn7OUAS"":4}",003R000001XNxWQIA1,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,true,,,,,false,public,,001R000001lV5foIAC,003R000001XNxWQIA1,
001R000001lV5eGIAS,false,,FON-McKesson,Technology Partner,,9 KINGSMERE  CHISLEHURST ROAD,CHISLEHURST,,BR7 5LE,United Kingdom,51.40807875255534,0.04773502763725483,ExtendedZip,268 FLAT C GLOUCESTER COURT CROYDON ROAD,BECKENHAM,,BR3 4DA,United Kingdom,,,,+44 8749 988000,,0014W000020EtpKQAS,,/services/images/photo/001R000001lV5eGIAS,,Biotechnology,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-28T09:56:19.000+0000,2020-09-28T09:56:19.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,alicelloyd@mailinator.com,0,false,150,,"{""a1C1I000000DSOaUAO"":1,""a1C1I000000DSOcUAO"":1,""a1C1I000000DSOZUA4"":1,""a1C1I000000DSPeUAO"":1,""a1C1I000000DSPcUAO"":1,""a1C1I000000DSPZUA4"":1,""a1C1I000000DSPQUA4"":1,""a1C1I000000DSPPUA4"":1,""a1C1I000000DSPMUA4"":1,""a1C1I000000DSPKUA4"":1,""a1C1I000000DSPEUA4"":1,""a1C1I000000DSPBUA4"":1,""a1C1I000000DSPyUAO"":1,""a1C1I000000DSPvUAO"":1,""a1C1I000000DSQOUA4"":3,""a1C1I000000DSOWUA4"":1,""a1C1I000000DSPCUA4"":1,""a1C1I000000DSPHUA4"":1,""a1C1I000000DSPLUA4"":1,""a1C1I000000DSPOUA4"":1,""a1C1I000000DSOYUA4"":1,""a1C1I000000DSPTUA4"":1,""a1C1I000000DSPaUAO"":1,""a1C1I000000DSPdUAO"":1,""a1C1I000000DSQ1UAO"":1,""a1C1I000000DSQXUA4"":3,""a1C1I000000DSQGUA4"":1}",003R000001Y4GegIAF,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,true,,,,,false,private,,,003R000001Y4GegIAF,
001R000001lV5eHIAS,false,,FON-CVS Health,Technology Partner,,10  WILLETT WAY,ORPINGTON,,BR5 1QD,United Kingdom,51.387032337762236,0.08509921453628694,ExtendedZip,32  ALLEN ROAD,BECKENHAM,,BR3 4NP,United Kingdom,,,,+44 7712 822418,,0014W000020EtpJQAS,,/services/images/photo/001R000001lV5eHIAS,,Healthcare,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-28T09:56:19.000+0000,2020-09-28T09:56:19.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,coryshaw@mailinator.com,0,false,250,,"{""a1C1I000000DSOqUAO"":1,""a1C1I000000DSOnUAO"":1,""a1C1I000000DSOkUAO"":1,""a1C1I000000DSOeUAO"":1,""a1C1I000000DSOaUAO"":1,""a1C1I000000DSQWUA4"":2,""a1C1I000000DSQJUA4"":1,""a1C1I000000DSPfUAO"":1,""a1C1I000000DSPdUAO"":1,""a1C1I000000DSPWUA4"":1,""a1C1I000000DSPUUA4"":1,""a1C1I000000DSPRUA4"":1,""a1C1I000000DSQZUA4"":2,""a1C1I000000DSPyUAO"":1,""a1C1I000000DSOuUAO"":1,""a1C1I000000DSP6UAO"":1,""a1C1I000000DSP2UAO"":1,""a1C1I000000DSP0UAO"":1,""a1C1I000000DSOyUAO"":1,""a1C1I000000DSOwUAO"":1,""a1C1I000000DSPvUAO"":1,""a1C1I000000DSOTUA4"":1,""a1C1I000000DSOxUAO"":1,""a1C1I000000DSOzUAO"":1,""a1C1I000000DSP1UAO"":1,""a1C1I000000DSP4UAO"":1,""a1C1I000000DSP8UAO"":1,""a1C1I000000DSOvUAO"":1,""a1C1I000000DSQDUA4"":1,""a1C1I000000DSOXUA4"":1,""a1C1I000000DSPSUA4"":1,""a1C1I000000DSPVUA4"":1,""a1C1I000000DSPZUA4"":1,""a1C1I000000DSPeUAO"":1,""a1C1I000000DSQXUA4"":3,""a1C1I000000DSQ1UAO"":1,""a1C1I000000DSOdUAO"":1,""a1C1I000000DSOLUA4"":1,""a1C1I000000DSOgUAO"":1,""a1C1I000000DSOmUAO"":1,""a1C1I000000DSOpUAO"":1}",003R000001Y4GeRIAV,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,true,,,,,false,private,,,003R000001Y4GeRIAV,
001R000001lV5eIIAS,false,,FON-Ford Motor,Member,,7744 Mystic Lake Dr,Lake,Michigan,48632,United States,43.85301,-85.004822,Block,28305 Sheeks Blvd,N Flat Rock,Michigan,48134,United States,,,,(728)-527-4263,,0014W000020EtpIQAS,,/services/images/photo/001R000001lV5eIIAS,,,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-28T09:56:19.000+0000,2020-09-28T09:56:19.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,lilylindsey@mailinator.com,0,false,100,,"{""a1C1I000000DSOQUA4"":1,""a1C1I000000DSQEUA4"":1,""a1C1I000000DSPcUAO"":1,""a1C1I000000DSPXUA4"":1,""a1C1I000000DSPUUA4"":1,""a1C1I000000DSOXUA4"":1,""a1C1I000000DSQ1UAO"":1,""a1C1I000000DSQZUA4"":2,""a1C1I000000DSPLUA4"":1,""a1C1I000000DSPGUA4"":1,""a1C1I000000DSPCUA4"":1,""a1C1I000000DSOWUA4"":1,""a1C1I000000DSPNUA4"":1,""a1C1I000000DSPFUA4"":2,""a1C1I000000DSPAUA4"":2,""a1C1I000000DSPyUAO"":1,""a1C1I000000DSPvUAO"":1,""a1C1I000000DSQUUA4"":2,""a1C1I000000DSOVUA4"":1,""a1C1I000000DSPDUA4"":1,""a1C1I000000DSPJUA4"":1,""a1C1I000000DSPOUA4"":1,""a1C1I000000DSPHUA4"":1,""a1C1I000000DSPPUA4"":1,""a1C1I000000DSQXUA4"":6,""a1C1I000000DSPSUA4"":1,""a1C1I000000DSPWUA4"":1,""a1C1I000000DSPZUA4"":1,""a1C1I000000DSPfUAO"":1,""a1C1I000000DSOcUAO"":1}",003R000001Y4GeMIAV,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,true,,,,,false,private,,,003R000001Y4GeMIAV,
001R000001lV5eJIAS,false,,FON-General Electric,Member,,7868 E Via Marina,Scottsdale,Arizona,85258,United States,33.55317,-111.911306,Address,1507 W Sunnyside Ave,Chicago,Illinois,60640,United States,,,,(259)-685-4782,,0014W000020EtpHQAS,,/services/images/photo/001R000001lV5eJIAS,,Energy,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-28T09:56:19.000+0000,2020-09-28T09:56:19.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,miltonpena@mailinator.com,0,false,100,,"{""a1C1I000000DSOPUA4"":1,""a1C1I000000DSQXUA4"":1,""a1C1I000000DSQ1UAO"":1,""a1C1I000000DSQGUA4"":1,""a1C1I000000DSPyUAO"":1,""a1C1I000000DSPMUA4"":2,""a1C1I000000DSPKUA4"":2,""a1C1I000000DSPCUA4"":2,""a1C1I000000DSPAUA4"":1,""a1C1I000000DSPNUA4"":2,""a1C1I000000DSPIUA4"":3,""a1C1I000000DSPFUA4"":2,""a1C1I000000DSPDUA4"":2,""a1C1I000000DSOWUA4"":1,""a1C1I000000DSPvUAO"":1,""a1C1I000000DSPBUA4"":2,""a1C1I000000DSPEUA4"":2,""a1C1I000000DSPHUA4"":1,""a1C1I000000DSPJUA4"":3,""a1C1I000000DSOVUA4"":2,""a1C1I000000DSPLUA4"":2,""a1C1I000000DSPOUA4"":2,""a1C1I000000DSPPUA4"":1,""a1C1I000000DSQZUA4"":1,""a1C1I000000DSQUUA4"":3,""a1C1I000000DSQDUA4"":1,""a1C1I000000DSObUAO"":1}",003R000001Y4Ge0IAF,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,true,,,,,false,private,,,003R000001Y4Ge0IAF,
001R000001lV5eKIAS,false,,FON-Phillips 66,Prospect,,Chemin des Grottes 14,Fribourg,,,Switzerland,46.80990932701226,7.150944929077417,Block,Zahringerstrasse 13A,Bern,,,Switzerland,,,,+41 61 101 4608,,0014W000020EtpGQAS,,/services/images/photo/001R000001lV5eKIAS,,Biotechnology,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-28T09:56:19.000+0000,2020-09-28T09:56:19.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,barbarafrancis@mailinator.com,0,false,200,,"{""a1C1I000000DSQJUA4"":1,""a1C1I000000DSQTUA4"":1,""a1C1I000000DSQSUA4"":1,""a1C1I000000DSQWUA4"":3,""a1C1I000000DSQXUA4"":6,""a1C1I000000DSQIUA4"":1,""a1C1I000000DSPvUAO"":1,""a1C1I000000DSPyUAO"":1,""a1C1I000000DSQUUA4"":3,""a1C1I000000DSQ1UAO"":1,""a1C1I000000DSOdUAO"":1,""a1C1I000000DSOZUA4"":2,""a1C1I000000DSOPUA4"":1,""a1C1I000000DSOQUA4"":1}",003R000001Y4GdTIAV,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,true,,,,,false,private,,,003R000001Y4GdTIAV,
001R000001lV5fiIAC,false,,FON-General Motors,Member,,45 Mccouns Ln,Oyster Bay,New York,11771,United States,40.868473,-73.523033,Address,1042 N Forest Rd,Williamsville,New York,14221,United States,,,,(656)-221-2322,,0014W000020EtpFQAS,,/services/images/photo/001R000001lV5fiIAC,,Transportation,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-28T09:56:19.000+0000,2020-09-28T09:56:19.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,patrickbowman@mailinator.com,0,false,150,,"{""a1C1I000000DSOaUAO"":1,""a1C1I000000DSOZUA4"":1,""a1C1I000000DSPfUAO"":1,""a1C1I000000DSPdUAO"":1,""a1C1I000000DSPYUA4"":1,""a1C1I000000DSPVUA4"":1,""a1C1I000000DSOXUA4"":1,""a1C1I000000DSQZUA4"":1,""a1C1I000000DSOvUAO"":1,""a1C1I000000DSP4UAO"":1,""a1C1I000000DSP0UAO"":1,""a1C1I000000DSPuUAO"":1,""a1C1I000000DSOUUA4"":1,""a1C1I000000DSP2UAO"":1,""a1C1I000000DSOuUAO"":1,""a1C1I000000DSPxUAO"":1,""a1C1I000000DSQWUA4"":3,""a1C1I000000DSPTUA4"":1,""a1C1I000000DSPXUA4"":1,""a1C1I000000DSPZUA4"":1,""a1C1I000000DSPeUAO"":1,""a1C1I000000DSQ0UAO"":1,""a1C1I000000DSQXUA4"":2,""a1C1I000000DSOPUA4"":1}",003R000001Y4GdPIAV,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,true,,,,,false,private,,,003R000001Y4GdPIAV,
001R000001lV5fjIAC,false,,FON-Apple,Member,,545 5th St,Bremerton,District of Columbia,98337,United States,47.56636,-122.628342,Address,40 Macs Harbor Ct,Stratford,Connecticut,6615,United States,,,,(907)-847-2390,,0014W000020EtpEQAS,www.apple.com/‎,/services/images/photo/001R000001lV5fjIAC,,Electronics,,,,,"Apple Inc. is an American multinational technology company headquartered in Cupertino, California, that designs, develops, and sells consumer electronics, computer software, and online services. The company's hardware products include the iPhone smartphone, the iPad tablet computer, the Mac personal computer, the iPod portable media player, the Apple Watch smartwatch, the Apple TV digital media player, and the HomePod smart speaker. Apple's software includes the macOS and iOS operating systems, the iTunes media player, the Safari web browser, and the iLife and iWork creativity and productivity suites, as well as professional applications like Final Cut Pro, Logic Pro, and Xcode. Its online services include the iTunes Store, the iOS App Store and Mac App Store, Apple Music, and iCloud.",,,2020-09-17T07:22:22.000+0000,2020-09-28T09:56:19.000+0000,2020-09-28T09:56:19.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,jimneal@mailinator.com,100,false,250,900,"{""a1C3s000003oNfAEAU"":1,""a1C3s000003oNf7EAE"":1,""a1C3s000003oNf3EAE"":1,""a1C6A000001CkroUAC"":1,""a1C1I000000DSQUUA4"":2,""a1C1I000000DSOsUAO"":1,""a1C1I000000DSOoUAO"":1,""a1C1I000000DSOhUAO"":1,""a1C1I000000DSOfUAO"":1,""a1C1I000000DSOLUA4"":1,""a1C1I000000DSQIUA4"":1,""a1C1I000000DSQXUA4"":3,""a1C1I000000DSPaUAO"":1,""a1C1I000000DSPYUA4"":1,""a1C1I000000DSPVUA4"":1,""a1C1I000000DSPSUA4"":1,""a1C1I000000DSOYUA4"":1,""a1C1I000000DSQ0UAO"":1,""a1C1I000000DSPxUAO"":1,""a1C1I000000DSPuUAO"":1,""a1C1I000000DSQWUA4"":3,""a1C1I000000DSQSUA4"":1,""a1C1I000000DSPQUA4"":1,""a1C1I000000DSPTUA4"":1,""a1C1I000000DSPWUA4"":1,""a1C1I000000DSPZUA4"":1,""a1C1I000000DSPfUAO"":1,""a1C1I000000DSQRUA4"":1,""a1C1I000000DSOaUAO"":1,""a1C1I000000DSOeUAO"":1,""a1C1I000000DSOgUAO"":1,""a1C1I000000DSOnUAO"":1,""a1C1I000000DSOrUAO"":1,""a1C1I000000DSOZUA4"":1,""a1C1I000000DSObUAO"":1,""a1C6A000001Bn1IUAS"":2,""a1C6A000001Bn7ZUAS"":3,""a1C3s000003oNeyEAE"":1,""a1C3s000003oNf6EAE"":1,""a1C3s000003oNf9EAE"":1}",003R000001XNxYkIAL,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,true,,,,,false,public,,,003R000001XNxYkIAL,
