Id,IsDeleted,MasterRecordId,AccountId,LastName,FirstName,Salutation,Name,OtherStreet,OtherCity,OtherState,OtherPostalCode,OtherCountry,OtherLatitude,OtherLongitude,OtherGeocodeAccuracy,OtherAddress,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,MailingLatitude,MailingLongitude,MailingGeocodeAccuracy,Phone,Fax,MobilePhone,HomePhone,OtherPhone,AssistantPhone,ReportsToId,Email,Title,Department,AssistantName,LeadSource,Birthdate,Description,HasOptedOutOfEmail,HasOptedOutOfFax,DoNotCall,CreatedDate,LastModifiedDate,SystemModstamp,LastActivityDate,LastCURequestDate,LastCUUpdateDate,LastViewedDate,LastReferencedDate,EmailBouncedReason,EmailBouncedDate,IsEmailBounced,PhotoUrl,Jigsaw,JigsawContactId,IndividualId,PagesApi__Site__c,OrderApi__Annual_Engagement_Score__c,OrderApi__Assistant_Do_Not_Call__c,OrderApi__Assistant_Email_Opt_Out__c,OrderApi__Assistant_Email__c,OrderApi__Badges__c,OrderApi__Home_Do_Not_Call__c,OrderApi__Is_Primary_Contact__c,OrderApi__Lifetime_Engagement_Score__c,OrderApi__Mobile_Do_Not_Call__c,OrderApi__Other_Do_Not_Call__c,OrderApi__Other_Email_Opt_Out__c,OrderApi__Other_Email__c,OrderApi__Outstanding_Credits__c,OrderApi__Personal_Email_Opt_Out__c,OrderApi__Personal_Email__c,OrderApi__Potential_Duplicate_Contacts__c,OrderApi__Preferred_Email_Type__c,OrderApi__Preferred_Email__c,OrderApi__Preferred_Phone_Type__c,OrderApi__Preferred_Phone__c,OrderApi__Price_Rules_Usages__c,OrderApi__Sync_Address_Billing__c,OrderApi__Sync_Address_Shipping__c,OrderApi__Sync_Email__c,OrderApi__Sync_Phone__c,OrderApi__Work_Do_Not_Call__c,OrderApi__Work_Email_Opt_Out__c,OrderApi__Work_Email__c,OrderApi__Work_Phone__c,DonorApi__Active_Recurring_Gift__c,DonorApi__Auto_Calculate_Contact_Greetings__c,DonorApi__Auto_Calculate_Current_Ask_Amount__c,DonorApi__Current_Ask_Amount__c,DonorApi__Deceased__c,DonorApi__Default_Greeting_Type__c,DonorApi__Default_Greeting__c,DonorApi__Direct_Mail_Opt_Out__c,DonorApi__Do_Not_Solicit__c,DonorApi__First_Gift_Date__c,DonorApi__Formal_Greeting__c,DonorApi__Gift_Opportunities__c,DonorApi__Gifts_Outstanding__c,DonorApi__Gifts_Received__c,DonorApi__Gifts_Value__c,DonorApi__Include_in_Household_Greetings__c,DonorApi__Languages__c,DonorApi__Largest_Gift__c,DonorApi__Last_Gift_Amount__c,DonorApi__Last_Gift_Date__c,DonorApi__Personal_Greeting__c,DonorApi__Personal_Recognition_Name__c,DonorApi__Primary_Relationship_Manager__c,DonorApi__Primary__c,DonorApi__Spouse__c,DonorApi__Suffix__c,OrderApi__Privacy_Settings__c,PagesApi__Cookie_Usage_Accepted__c,OrderApi__Edit_Community_Company_Info__c,OrderApi__Preferred_Language__c,MasterRecord.Id,Account.Id,ReportsTo.Id,Individual.Name,PagesApi__Site__r.Name,DonorApi__Primary_Relationship_Manager__r.Id,DonorApi__Spouse__r.Id
003R000001XNxYWIA1,false,,001R000001lV5e7IAC,test1,sneha,,sneha test1,,,,,,,,,,,,,,,,,,,,,,,,,stest1@mailinator.com,,,,,,,false,false,false,2020-09-17T07:21:59.000+0000,2020-09-24T07:21:06.000+0000,2020-09-24T07:21:06.000+0000,,,,2020-09-24T07:20:39.000+0000,2020-09-24T07:20:39.000+0000,,,false,/services/images/photo/003R000001XNxYWIA1,,,,,,false,false,,,false,false,,false,false,false,,,false,stest1@mailinator.com,,Personal,stest1@mailinator.com,Mobile,,"{""a1C6A000001xDfyUAE"":2}",false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,001R000001lV5e7IAC,,,,,
003R000001Y4GdiIAF,false,,001R000001lV5e7IAC,Bieber,Gavin,,Gavin Bieber,,,,,,,,,,,,,,,,,,,,,,,,,gbieber@mailinator.com,,,,,,,false,false,false,2020-09-24T07:09:05.000+0000,2020-09-24T07:21:11.000+0000,2020-09-24T07:21:11.000+0000,,,,,,,,false,/services/images/photo/003R000001Y4GdiIAF,,,,,,false,false,,,false,false,,false,false,false,,,false,gbieber@mailinator.com,,Personal,gbieber@mailinator.com,Mobile,,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,001R000001lV5e7IAC,,,,,
003R000001Y4GdjIAF,false,,001R000001lV5e3IAC,Default Contact,Fonteva,,Fonteva Default Contact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,2020-09-24T07:09:05.000+0000,2020-09-24T07:21:11.000+0000,2020-09-24T07:21:11.000+0000,,,,,,,,false,/services/images/photo/003R000001Y4GdjIAF,,,,,,false,false,,,false,false,,false,false,false,,,false,,,Personal,,Mobile,,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,001R000001lV5e3IAC,,,,,
003R000001Y4GdkIAF,false,,001R000001lV5e7IAC,Yancy,Jakov,,Jakov Yancy,,,,,,,,,,,,,,,,,,,,,,,,,jyancy@mailinator.com,,,,,,,false,false,false,2020-09-24T07:09:05.000+0000,2020-09-24T07:21:11.000+0000,2020-09-24T07:21:11.000+0000,,,,,,,,false,/services/images/photo/003R000001Y4GdkIAF,,,,,,false,false,,,false,false,,false,false,false,,,false,jyancy@mailinator.com,,Personal,jyancy@mailinator.com,Mobile,,"{""a1C6A000001xEPeUAM"":1,""a1C6A000001Bn7TUAS"":1}",false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,001R000001lV5e7IAC,,,,,
003R000001Y4GdlIAF,false,,001R000001lV5e7IAC,Jaffee,Brandon,,Brandon Jaffee,,,,,,,,,,,,,,,,,,,,,,,,,bjaffee@mailinator.com,,,,,,,false,false,false,2020-09-24T07:09:05.000+0000,2020-09-24T07:21:11.000+0000,2020-09-24T07:21:11.000+0000,,,,,,,,false,/services/images/photo/003R000001Y4GdlIAF,,,,,,false,false,,,false,false,,false,false,false,,,false,bjaffee@mailinator.com,,Personal,bjaffee@mailinator.com,Mobile,,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,001R000001lV5e7IAC,,,,,
003R000001Y4GdEIAV,false,,001R000001lV5e7IAC,Test,Prashanth,,Prashanth Test,,,,,,,,,,,,,,,,,,,,,,,,,pudutha@fs.com,,,,,,,false,false,false,2020-09-24T07:09:05.000+0000,2020-09-28T09:56:18.000+0000,2020-09-28T09:56:18.000+0000,,,,,,,,false,/services/images/photo/003R000001Y4GdEIAV,,,,,200,false,false,,FON-Organizational Member Badge,false,false,200,false,false,false,,,false,pudutha@fs.com,,Personal,pudutha@fs.com,Mobile,,"{""a1C6A0000031dOrUAI"":2}",false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,001R000001lV5e7IAC,,,,,
003R000001Y4GdFIAV,false,,001R000001lV5e7IAC,U,Prashanth,,Prashanth U,,,,,,,,,,,,,,,,,,,,,,,,,puduthatest@fs.com,,,,,,,false,false,false,2020-09-24T07:09:05.000+0000,2020-09-24T07:21:11.000+0000,2020-09-24T07:21:11.000+0000,,,,,,,,false,/services/images/photo/003R000001Y4GdFIAV,,,,,,false,false,,,false,false,,false,false,false,,,false,puduthatest@fs.com,,Personal,puduthatest@fs.com,Mobile,,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,001R000001lV5e7IAC,,,,,
003R000001Y4GdGIAV,false,,001R000001lV5fsIAC,JustTesting123,Janice,,Janice JustTesting123,,,,,,,,,,,,,,,,,,,,,,,,,justtesting123@mailinator.com,,,,,,,false,false,false,2020-09-24T07:09:05.000+0000,2020-09-24T07:21:11.000+0000,2020-09-24T07:21:11.000+0000,,,,,,,,false,/services/images/photo/003R000001Y4GdGIAV,,,,,,false,false,,,false,true,,false,false,false,,,false,justtesting123@mailinator.com,,Personal,justtesting123@mailinator.com,Mobile,,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,001R000001lV5fsIAC,,,,,
003R000001Y4GdHIAV,false,,001R000001lV5frIAC,Perez,Mufasa,,Mufasa Perez,,,,,,,,,,,,,,,,,,,,,,,,,claper87@gmail.com,,,,,,,false,false,false,2020-09-24T07:09:05.000+0000,2020-09-28T09:56:18.000+0000,2020-09-28T09:56:18.000+0000,,,,,,,,false,/services/images/photo/003R000001Y4GdHIAV,,,,,100,false,false,,FON-Individual Member Badge,false,true,100,false,false,false,,,false,claper87@gmail.com,,Personal,claper87@gmail.com,Mobile,,"{""a1C6A000001Bn7cUAC"":1}",false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,001R000001lV5frIAC,,,,,
003R000001Y4GdwIAF,false,,001R000001lV5e7IAC,Salah,Mo,,Mo Salah,,,,,,,,,,,,,,,,,,,,,,,,,salah@mailinator.com,,,,,,,false,false,false,2020-09-24T07:09:05.000+0000,2020-09-24T07:21:11.000+0000,2020-09-24T07:21:11.000+0000,,,,,,,,false,/services/images/photo/003R000001Y4GdwIAF,,,,,,false,false,,,false,false,,false,false,false,,,false,salah@mailinator.com,,Personal,salah@mailinator.com,Mobile,,"{""a1C6A000001Bn7XUAS"":2}",false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,001R000001lV5e7IAC,,,,,
003R000001Y4GdxIAF,false,,001R000001lV5f4IAC,Henry,Henry,,Henry Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,2020-09-24T07:09:05.000+0000,2020-09-24T07:21:11.000+0000,2020-09-24T07:21:11.000+0000,,,,,,,,false,/services/images/photo/003R000001Y4GdxIAF,,,,,,false,false,,,false,true,,false,false,false,,,false,,,Personal,,Mobile,,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,001R000001lV5f4IAC,,,,,
003R000001Y4GdyIAF,false,,001R000001lV5fjIAC,Ash,Bhakti,,Bhakti Ash,,,,,,,,,,,,,,,,,,,,,,,,,bash@mailinator.com,,,,,,,false,false,false,2020-09-24T07:09:05.000+0000,2020-09-24T07:21:11.000+0000,2020-09-24T07:21:11.000+0000,,,,,,,,false,/services/images/photo/003R000001Y4GdyIAF,,,,,,false,false,,FON-Organizational Member Badge,false,false,,false,false,false,,,false,bash@mailinator.com,,Personal,bash@mailinator.com,Mobile,,"{""a1C6A000001CkroUAC"":1}",false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,001R000001lV5fjIAC,,,,,
003R000001Y4GdzIAF,false,,001R000001lV5eJIAS,Tucker,Don,,Don Tucker,1042 N Forest Rd,Williamsville,New York,14221,United States,,,,[object Object],4623 Rosedale Avenue,Bethesda,Maryland,20814,United States,38.992979,-77.093205,Address,(120)-396-1018,,(120)-396-1018,,,,,dontucker@mailinator.com,Vice President,,,,,,false,false,false,2020-09-24T07:09:05.000+0000,2020-09-24T07:21:11.000+0000,2020-09-24T07:21:11.000+0000,,,,,,,,false,/services/images/photo/003R000001Y4GdzIAF,,,,,,false,false,,,false,false,,false,false,false,,,false,dontucker@mailinator.com,,Personal,dontucker@mailinator.com,Mobile,(120)-396-1018,"{""a1C1I000000DSObUAO"":1,""a1C1I000000DSQDUA4"":1}",false,false,false,false,false,false,dontucker@mailinator.com,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,001R000001lV5eJIAS,,,,,
003R000001Y4GduIAF,false,,001R000001lV5e7IAC,Pokharel,Adhip,,Adhip Pokharel,,,,,,,,,,,,,,,,,,,,,,,,,apokharel@mailinator.com,,,,,,,false,false,false,2020-09-24T07:09:05.000+0000,2020-09-24T07:21:11.000+0000,2020-09-24T07:21:11.000+0000,,,,,,,,false,/services/images/photo/003R000001Y4GduIAF,,,,,,false,false,,,false,false,,false,false,false,,,false,apokharel@mailinator.com,,Personal,apokharel@mailinator.com,Mobile,,"{""a1C6A000001Bn2gUAC"":1}",false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,001R000001lV5e7IAC,,,,,
003R000001Y4GdvIAF,false,,001R000001lV5e7IAC,Barret,RJ,,RJ Barret,,,,,,,,,,,,,,,,,,,,,,,,,barret@mailinator.com,,,,,,,false,false,false,2020-09-24T07:09:05.000+0000,2020-09-24T07:21:11.000+0000,2020-09-24T07:21:11.000+0000,,,,,,,,false,/services/images/photo/003R000001Y4GdvIAF,,,,,,false,false,,,false,false,,false,false,false,,,false,barret@mailinator.com,,Personal,barret@mailinator.com,Mobile,,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,001R000001lV5e7IAC,,,,,
003R000001Y4GdZIAV,false,,001R000001lV5e7IAC,Miller,Mac,,Mac Miller,,,,,,,,,,,,,,,,,,,,,,,,,mmiller@mailinator.com,,,,,,,false,false,false,2020-09-24T07:09:05.000+0000,2020-09-28T09:56:18.000+0000,2020-09-28T09:56:18.000+0000,,,,,,,,false,/services/images/photo/003R000001Y4GdZIAV,,,,,0,false,false,,FON-Donor Badge,false,false,50,false,false,false,,,false,mmiller@mailinator.com,,Personal,mmiller@mailinator.com,Mobile,,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,001R000001lV5e7IAC,,,,,
003R000001Y4GdaIAF,false,,001R000001lV5fDIAS,Jeffery,William,,William Jeffery,,,,,,,,,,,,,,,,,,,,,,,,,wjeffery@mailinator.com,,,,,2019-03-01,,false,false,false,2020-09-24T07:09:05.000+0000,2020-09-24T07:21:11.000+0000,2020-09-24T07:21:11.000+0000,,,,,,,,false,/services/images/photo/003R000001Y4GdaIAF,,,,,,false,false,,,false,true,,false,false,false,,,false,wjeffery@mailinator.com,,Personal,wjeffery@mailinator.com,Mobile,,"{""a1C6A000001D4zMUAS"":1,""a1C6A000001w9oeUAA"":1}",false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,001R000001lV5fDIAS,,,,,
003R000001Y4GdbIAF,false,,001R000001lV5fCIAS,Kelly,Jane,,Jane Kelly,,,,,,,,,,,,,,,,,,,,,,,,,jkelly@mailinator.com,,,,,2019-03-01,,false,false,false,2020-09-24T07:09:05.000+0000,2020-09-24T07:21:11.000+0000,2020-09-24T07:21:11.000+0000,,,,,,,,false,/services/images/photo/003R000001Y4GdbIAF,,,,,,false,false,,,false,true,,false,false,false,,,false,jkelly@mailinator.com,,Personal,jkelly@mailinator.com,Mobile,,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,001R000001lV5fCIAS,,,,,
003R000001Y4GdcIAF,false,,001R000001lV5fBIAS,O'Connell,Ruth,,Ruth O'Connell,,,,,,,,,,,,,,,,,,,,,,,,,ruth.oconnell@mailinator.com,,,,,,,false,false,false,2020-09-24T07:09:05.000+0000,2020-09-24T07:21:11.000+0000,2020-09-24T07:21:11.000+0000,,,,,,,,false,/services/images/photo/003R000001Y4GdcIAF,,,,,,false,false,,,false,true,,false,false,false,,,false,ruth.oconnell@mailinator.com,,Personal,ruth.oconnell@mailinator.com,Mobile,,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,001R000001lV5fBIAS,,,,,
003R000001Y4GddIAF,false,,001R000001lV5fAIAS,Jefferson,Wanda,,Wanda Jefferson,,,,,,,,,,,,,,,,,,,,,,,,,wjefferson@mailinator.com,,,,,,,false,false,false,2020-09-24T07:09:05.000+0000,2020-09-24T07:21:11.000+0000,2020-09-24T07:21:11.000+0000,,,,,,,,false,/services/images/photo/003R000001Y4GddIAF,,,,,,false,false,,,false,true,,false,false,false,,,false,wjefferson@mailinator.com,,Personal,wjefferson@mailinator.com,Mobile,,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,001R000001lV5fAIAS,,,,,
003R000001Y4GdeIAF,false,,001R000001lV5f9IAC,Gray,Felix,,Felix Gray,,,,,,,,,,,,,,,,,,,,,,,,,fgray@mailinator.com,,,,,,,false,false,false,2020-09-24T07:09:05.000+0000,2020-09-24T07:21:11.000+0000,2020-09-24T07:21:11.000+0000,,,,,,,,false,/services/images/photo/003R000001Y4GdeIAF,,,,,,false,false,,,false,true,,false,false,false,,,false,fgray@mailinator.com,,Personal,fgray@mailinator.com,Mobile,,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,001R000001lV5f9IAC,,,,,
003R000001Y4GdfIAF,false,,001R000001lV5e7IAC,Fitzpatrick,Stacey,,Stacey Fitzpatrick,,,,,,,,,,,,,,,,,,,,,,,,,sfitzpatrick@mailinator.com,,,,,,,false,false,false,2020-09-24T07:09:05.000+0000,2020-09-24T07:21:11.000+0000,2020-09-24T07:21:11.000+0000,,,,,,,,false,/services/images/photo/003R000001Y4GdfIAF,,,,,,false,false,,,false,false,,false,false,false,,,false,sfitzpatrick@mailinator.com,,Personal,sfitzpatrick@mailinator.com,Mobile,,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,001R000001lV5e7IAC,,,,,
003R000001Y4GdgIAF,false,,001R000001lV5fjIAC,Nugget,Jim,,Jim Nugget,,,,,,,,,,932 N Kenmore St,Arlington,Virginia,22201,United States,38.884071,-77.100456,Address,703-125-9878,,703-125-9878,,,,003R000001XNxYkIAL,jnugget@mailinator.com,Administrative Assistant,,,,,,false,false,false,2020-09-24T07:09:05.000+0000,2020-09-28T09:56:18.000+0000,2020-09-28T09:56:18.000+0000,,,,,,,,false,/services/images/photo/003R000001Y4GdgIAF,,,,,0,false,false,,"FON-Company Admin,FON-Company Manager,FON-Organizational Member Badge",false,false,,false,false,false,,,false,jnugget@mailinator.com,,Personal,jnugget@mailinator.com,Mobile,703-125-9878,"{""a1C3s000003oNfAEAU"":1,""a1C3s000003oNf7EAE"":1,""a1C3s000003oNf3EAE"":1,""a1C6A000001Bn7ZUAS"":2,""a1C3s000003oNeyEAE"":1,""a1C3s000003oNf6EAE"":1,""a1C3s000003oNf9EAE"":1}",false,false,false,false,false,false,jnugget@mailinator.com,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,001R000001lV5fjIAC,003R000001XNxYkIAL,,,,
003R000001Y4GdhIAF,false,,001R000001lV5e7IAC,Burke,Mark,,Mark Burke,,,,,,,,,,,,,,,,,,,,,,,,,mburke@mailinator.com,,,,,,,false,false,false,2020-09-24T07:09:05.000+0000,2020-09-28T09:56:18.000+0000,2020-09-28T09:56:18.000+0000,,,,,,,,false,/services/images/photo/003R000001Y4GdhIAF,,,,,0,false,false,,FON-Donor Badge,false,false,50,false,false,false,,,false,mburke@mailinator.com,,Personal,mburke@mailinator.com,Mobile,,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,001R000001lV5e7IAC,,,,,
003R000001Y4GdTIAV,false,,001R000001lV5eKIAS,Curtis,William,,William Curtis,Schutzenmattstrasse 11,Bern,,,Switzerland,,,,[object Object],Dreikonigstrasse 26,Zurich,,,Switzerland,47.366737888320145,8.535363031240928,Block,+41 40 253 1669,,+41 40 253 1669,,,,,williamcurtis@mailinator.com,Chairman,,,,,,false,false,false,2020-09-24T07:09:05.000+0000,2020-09-28T09:56:13.000+0000,2020-09-28T09:56:14.000+0000,,,,,,,,false,/services/images/photo/003R000001Y4GdTIAV,,,,,0,false,false,,"FON-Individual Member Badge,FON-Organizational Member Badge",false,true,200,false,false,false,,,false,williamcurtis@mailinator.com,,Personal,williamcurtis@mailinator.com,Mobile,+41 40 253 1669,"{""a1C1I000000DSOQUA4"":1,""a1C1I000000DSQWUA4"":3,""a1C1I000000DSQJUA4"":1}",false,false,false,false,false,false,williamcurtis@mailinator.com,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,001R000001lV5eKIAS,,,,,
003R000001Y4GdUIAV,false,,001R000001lV5eKIAS,Francis,Barbara,,Barbara Francis,Route de la Vignettz 46,Fribourg,,,Switzerland,,,,[object Object],Dreikonigstrasse 26,Zurich,,,Switzerland,47.366737888320145,8.535363031240928,Block,+41 61 101 4608,,+41 61 101 4608,,,,,barbarafrancis@mailinator.com,Section Head,,,,,,false,false,false,2020-09-24T07:09:05.000+0000,2020-09-24T07:21:11.000+0000,2020-09-24T07:21:11.000+0000,,,,,,,,false,/services/images/photo/003R000001Y4GdUIAV,,,,,,false,false,,FON-Organizational Member Badge,false,false,,false,false,false,,,false,barbarafrancis@mailinator.com,,Personal,barbarafrancis@mailinator.com,Mobile,+41 61 101 4608,"{""a1C1I000000DSOZUA4"":1,""a1C1I000000DSQ1UAO"":1,""a1C1I000000DSPyUAO"":1,""a1C1I000000DSPvUAO"":1,""a1C1I000000DSQIUA4"":1,""a1C1I000000DSQUUA4"":3,""a1C1I000000DSQTUA4"":1}",false,false,true,true,false,false,barbarafrancis@mailinator.com,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,001R000001lV5eKIAS,,,,,
003R000001Y4GdVIAV,false,,001R000001lV5eJIAS,Hernandez,Jose,,Jose Hernandez,20544 US 23 N,Chillicothe,Ohio,45601,United States,,,,[object Object],4931 Contec Dr,Lansing,Michigan,48910,United States,42.684568,-84.528277,Address,(590)-378-4568,,(590)-378-4568,,,,,josehernandez@mailinator.com,Executive Director,,,,,,false,false,false,2020-09-24T07:09:05.000+0000,2020-09-28T09:56:18.000+0000,2020-09-28T09:56:19.000+0000,,,,,,,,false,/services/images/photo/003R000001Y4GdVIAV,,,,,0,false,false,,"FON-Annual Conference Attendee Badge,FON-Individual Member Badge",false,false,0,false,false,false,,,false,josehernandez@mailinator.com,,Personal,josehernandez@mailinator.com,Mobile,(590)-378-4568,"{""a1C1I000000DSQXUA4"":1,""a1C1I000000DSPMUA4"":1,""a1C1I000000DSPKUA4"":1,""a1C1I000000DSPIUA4"":1,""a1C1I000000DSPEUA4"":1,""a1C1I000000DSPCUA4"":1,""a1C1I000000DSPAUA4"":1,""a1C1I000000DSOVUA4"":1,""a1C1I000000DSPBUA4"":1,""a1C1I000000DSPDUA4"":1,""a1C1I000000DSPFUA4"":1,""a1C1I000000DSPJUA4"":1,""a1C1I000000DSPLUA4"":1,""a1C1I000000DSPOUA4"":1}",false,false,false,false,false,false,josehernandez@mailinator.com,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,001R000001lV5eJIAS,,,,,
003R000001Y4GdWIAV,false,,001R000001lV5eJIAS,Hernandez,Della,,Della Hernandez,60 Elvira Ave,Falmouth,Massachusetts,2540,United States,,,,[object Object],4931 Contec Dr,Lansing,Michigan,48910,United States,42.684568,-84.528277,Address,(779)-325-4824,,(779)-325-4824,,,,,dellahernandez@mailinator.com,Deputy General Manager,,,,,,false,false,false,2020-09-24T07:09:05.000+0000,2020-09-24T07:21:11.000+0000,2020-09-24T07:21:11.000+0000,,,,,,,,false,/services/images/photo/003R000001Y4GdWIAV,,,,,,false,false,,,false,false,,false,false,false,,,false,dellahernandez@mailinator.com,,Personal,dellahernandez@mailinator.com,Mobile,(779)-325-4824,"{""a1C1I000000DSOPUA4"":1}",false,false,false,false,false,false,dellahernandez@mailinator.com,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,001R000001lV5eJIAS,,,,,
003R000001Y4GdXIAV,false,,001R000001lV5eJIAS,Morgan,Brant,,Brant Morgan,2020 Pennsylvania Ave,NW Washington,District of Columbia,20006,United States,,,,[object Object],133 Beaver Creek Rd,Loysburg,Pennsylvania,16659,United States,40.159077,-78.379837,Address,(928)-761-2508,,(928)-761-2508,,,,,bmorgan@mailinator.com,Senior Executive Vice President,,,,,,false,false,false,2020-09-24T07:09:05.000+0000,2020-09-28T09:56:18.000+0000,2020-09-28T09:56:19.000+0000,,,,,,,,false,/services/images/photo/003R000001Y4GdXIAV,,,,,0,false,false,,"FON-Annual Conference Attendee Badge,FON-Individual Member Badge",false,false,100,false,false,false,,,false,bmorgan@mailinator.com,,Personal,bmorgan@mailinator.com,Mobile,(928)-761-2508,"{""a1C1I000000DSQZUA4"":1,""a1C1I000000DSPOUA4"":1,""a1C1I000000DSPMUA4"":1,""a1C1I000000DSPKUA4"":1,""a1C1I000000DSPIUA4"":1,""a1C1I000000DSOVUA4"":1,""a1C1I000000DSPCUA4"":1,""a1C1I000000DSPJUA4"":1,""a1C1I000000DSPLUA4"":1,""a1C1I000000DSPNUA4"":1,""a1C1I000000DSPPUA4"":1}",false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,001R000001lV5eJIAS,,,,,
003R000001Y4GdYIAV,false,,001R000001lV5e7IAC,Turner,Timmy,,Timmy Turner,,,,,,,,,,,,,,,,,,,,,,,,,tturner@mailinator.com,,,,,,,false,false,false,2020-09-24T07:09:05.000+0000,2020-09-28T09:56:18.000+0000,2020-09-28T09:56:18.000+0000,,,,,,,,false,/services/images/photo/003R000001Y4GdYIAV,,,,,0,false,false,,FON-Donor Badge,false,false,50,false,false,false,,,false,tturner@mailinator.com,,Personal,tturner@mailinator.com,Mobile,,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,001R000001lV5e7IAC,,,,,
003R000001Y4GdSIAV,false,,001R000001lV5eKIAS,Nguyen,Norman,,Norman Nguyen,Schutzenmattstrasse 11,Bern,,,Switzerland,,,,[object Object],Schutzenmattstrasse 11,Bern,,,Switzerland,46.953311860867814,7.440657649349577,Block,+41 47 843 8483,,+41 47 843 8483,,,,,normannguyen@mailinator.com,Department Head,,,,,,false,false,false,2020-09-24T07:09:05.000+0000,2020-09-28T09:56:18.000+0000,2020-09-28T09:56:19.000+0000,,,,,,,,false,/services/images/photo/003R000001Y4GdSIAV,,,,,0,false,false,,FON-Organizational Member Badge,false,false,0,false,false,false,,,false,normannguyen@mailinator.com,,Personal,normannguyen@mailinator.com,Mobile,+41 47 843 8483,"{""a1C1I000000DSQSUA4"":1,""a1C1I000000DSQXUA4"":2,""a1C1I000000DSOZUA4"":1}",false,false,false,false,false,false,normannguyen@mailinator.com,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,001R000001lV5eKIAS,,,,,
