Id,OrderApi__Sales_Order__c,OrderApi__Term__c,Name,OrderApi__AR_Account__c,OrderApi__Scheduled_Payment__c,OrderApi__Subscription__c,OrderApi__Account__c,OrderApi__Amount_Paid__c,OrderApi__Amount_Refunded__c,OrderApi__Balance_Due__c,OrderApi__Billing_City__c,OrderApi__Billing_Contact__c,OrderApi__Billing_Country__c,OrderApi__Billing_Postal_Code__c,OrderApi__Billing_State__c,OrderApi__Billing_Street__c,OrderApi__Business_Group__c,OrderApi__Calculate_Billing_Details__c,OrderApi__Calculate_Due_Date__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__Contact__c,OrderApi__Credits_Applied__c,OrderApi__Customer_Link__c,OrderApi__Customer_Reference_Number__c,OrderApi__Days_Overdue__c,OrderApi__Description__c,OrderApi__Due_Date__c,OrderApi__Entity__c,OrderApi__Has_Payments__c,OrderApi__Has_Refunds__c,OrderApi__Invoice_Date__c,OrderApi__Is_Cancelled__c,OrderApi__Is_Overdue__c,OrderApi__Is_Paid__c,OrderApi__Is_Posted__c,OrderApi__Is_Voided__c,OrderApi__Memo__c,OrderApi__Paid_Date__c,OrderApi__Payment_Count__c,OrderApi__Payment_Terms__c,OrderApi__Posted_Date__c,OrderApi__Refund_Count__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Status__c,OrderApi__Total__c,OrderApi__Voided_Date__c,OrderApi__Adjustments__c,OrderApi__Item_Count__c,OrderApi__Subtotal__c,OrderApi__Credits_and_Adjustments__c,OrderApi__Encrypted_Id__c,FontevaReports__Posted_Age__c,OrderApi__Sales_Order__r.Id,OrderApi__Term__r.Id,OrderApi__AR_Account__r.Id,OrderApi__Scheduled_Payment__r.Id,OrderApi__Subscription__r.Id,OrderApi__Account__r.Id,OrderApi__Business_Group__r.Name,OrderApi__Contact__r.Id,OrderApi__Payment_Terms__r.Id
a124W00000MTdcdQAD,a1J4W00000CgFsVUAV,a1H4W00000BB53QUAT,000000704,a104W00000G3d1FQAR,,a1S4W000004D1RhUAK,0014W000025FRkaQAG,0,0,416.67,Arlington,Sabrina Crawley 6,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002DpocwQAB,0,"EUT-XYZ, Inc. 6",,31,,2020-08-31,Account,false,false,2020-08-31,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-03-31,0,Arlington,Sabrina Crawley 6,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,CADRaE+ZlvdyHKVET3g6rpFSXZDVMdMdYclqU3+B8Jk=,184,a1J4W00000CgFsVUAV,a1H4W00000BB53QUAT,a104W00000G3d1FQAR,,a1S4W000004D1RhUAK,0014W000025FRkaQAG,FON-International Association,0034W00002DpocwQAB,a1A4W00000F6ZX2UAN
a124W00000MTdceQAD,a1J4W00000CgFsVUAV,a1H4W00000BB53QUAT,000000705,a104W00000G3d1FQAR,,a1S4W000004D1RhUAK,0014W000025FRkaQAG,0,0,416.67,Arlington,Sabrina Crawley 6,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002DpocwQAB,0,"EUT-XYZ, Inc. 6",,1,,2020-09-30,Account,false,false,2020-09-30,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-03-31,0,Arlington,Sabrina Crawley 6,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,Ur5l68qIDep108Chb3zCTuTISyXkm03Ne3ouKNKXR60=,184,a1J4W00000CgFsVUAV,a1H4W00000BB53QUAT,a104W00000G3d1FQAR,,a1S4W000004D1RhUAK,0014W000025FRkaQAG,FON-International Association,0034W00002DpocwQAB,a1A4W00000F6ZX2UAN
a124W00000MTdcfQAD,a1J4W00000CgFsVUAV,a1H4W00000BB53QUAT,000000706,a104W00000G3d1FQAR,,a1S4W000004D1RhUAK,0014W000025FRkaQAG,0,0,416.67,Arlington,Sabrina Crawley 6,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002DpocwQAB,0,"EUT-XYZ, Inc. 6",,0,,2020-10-31,Account,false,false,2020-10-31,false,false,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-03-31,0,Arlington,Sabrina Crawley 6,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,RhqgAQ8JmPJrSKFWYBmO2phrejV1BZf+QW5yY3J2eco=,184,a1J4W00000CgFsVUAV,a1H4W00000BB53QUAT,a104W00000G3d1FQAR,,a1S4W000004D1RhUAK,0014W000025FRkaQAG,FON-International Association,0034W00002DpocwQAB,a1A4W00000F6ZX2UAN
a124W00000MTdcgQAD,a1J4W00000CgFsVUAV,a1H4W00000BB53QUAT,000000707,a104W00000G3d1FQAR,,a1S4W000004D1RhUAK,0014W000025FRkaQAG,0,0,416.67,Arlington,Sabrina Crawley 6,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002DpocwQAB,0,"EUT-XYZ, Inc. 6",,0,,2020-11-30,Account,false,false,2020-11-30,false,false,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-03-31,0,Arlington,Sabrina Crawley 6,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,ebiaCHwlMKc6HZDq2yFtkOR2zLwPobStPP8Wrk81bb0=,184,a1J4W00000CgFsVUAV,a1H4W00000BB53QUAT,a104W00000G3d1FQAR,,a1S4W000004D1RhUAK,0014W000025FRkaQAG,FON-International Association,0034W00002DpocwQAB,a1A4W00000F6ZX2UAN
a124W00000MTdchQAD,a1J4W00000CgFsVUAV,a1H4W00000BB53QUAT,000000708,a104W00000G3d1FQAR,,a1S4W000004D1RhUAK,0014W000025FRkaQAG,0,0,416.67,Arlington,Sabrina Crawley 6,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002DpocwQAB,0,"EUT-XYZ, Inc. 6",,0,,2020-12-31,Account,false,false,2020-12-31,false,false,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-03-31,0,Arlington,Sabrina Crawley 6,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,DrooMyqL6h75Vz4T9hKDKH+HPUBeSqKsXIhcZ2EAdfg=,184,a1J4W00000CgFsVUAV,a1H4W00000BB53QUAT,a104W00000G3d1FQAR,,a1S4W000004D1RhUAK,0014W000025FRkaQAG,FON-International Association,0034W00002DpocwQAB,a1A4W00000F6ZX2UAN
a124W00000MTdciQAD,a1J4W00000CgFsVUAV,a1H4W00000BB53QUAT,000000709,a104W00000G3d1FQAR,,a1S4W000004D1RhUAK,0014W000025FRkaQAG,0,0,416.67,Arlington,Sabrina Crawley 6,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002DpocwQAB,0,"EUT-XYZ, Inc. 6",,0,,2021-01-31,Account,false,false,2021-01-31,false,false,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-03-31,0,Arlington,Sabrina Crawley 6,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,1yzQpE39hf1AzgZWrXiu5+6/wL/5GFaJ0o3ZIhDC4AA=,184,a1J4W00000CgFsVUAV,a1H4W00000BB53QUAT,a104W00000G3d1FQAR,,a1S4W000004D1RhUAK,0014W000025FRkaQAG,FON-International Association,0034W00002DpocwQAB,a1A4W00000F6ZX2UAN
a124W00000MTdcjQAD,a1J4W00000CgFsVUAV,a1H4W00000BB53QUAT,000000710,a104W00000G3d1FQAR,,a1S4W000004D1RhUAK,0014W000025FRkaQAG,0,0,416.63,Arlington,Sabrina Crawley 6,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002DpocwQAB,0,"EUT-XYZ, Inc. 6",,0,,2021-02-28,Account,false,false,2021-02-28,false,false,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-03-31,0,Arlington,Sabrina Crawley 6,United States,,Virginia,4420 Fairfax Dr.,Posted,416.63,,0,1,416.63,0,dPMQ4HhBVRspBxzFhMTuJF3XPcg5F2dOgug3YjNFV2g=,184,a1J4W00000CgFsVUAV,a1H4W00000BB53QUAT,a104W00000G3d1FQAR,,a1S4W000004D1RhUAK,0014W000025FRkaQAG,FON-International Association,0034W00002DpocwQAB,a1A4W00000F6ZX2UAN
a124W00000MTdfLQAT,a1J4W00000CgFt9UAF,a1H4W00000BB53eUAD,000000872,a104W00000G3d1FQAR,,a1S4W000004D1RuUAK,0014W000025FRkiQAG,0,0,416.67,Arlington,Sabrina Crawley 14,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002DpodCQAR,0,"EUT-XYZ, Inc. 14",,11,,2020-09-20,Account,false,false,2020-09-20,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-04-20,0,Arlington,Sabrina Crawley 14,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,cMnuVGFTqe/QXJU5Zd6cBzvS9XWM9Ln3gYWtAu9muCo=,164,a1J4W00000CgFt9UAF,a1H4W00000BB53eUAD,a104W00000G3d1FQAR,,a1S4W000004D1RuUAK,0014W000025FRkiQAG,FON-International Association,0034W00002DpodCQAR,a1A4W00000F6ZX2UAN
a124W00000MTdfMQAT,a1J4W00000CgFt9UAF,a1H4W00000BB53eUAD,000000873,a104W00000G3d1FQAR,,a1S4W000004D1RuUAK,0014W000025FRkiQAG,0,0,416.67,Arlington,Sabrina Crawley 14,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002DpodCQAR,0,"EUT-XYZ, Inc. 14",,0,,2020-10-20,Account,false,false,2020-10-20,false,false,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-04-20,0,Arlington,Sabrina Crawley 14,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,VqzdSCS2nIkEwuWiuW1qQ7LCqB9DWaTpM0WYL4bvtrU=,164,a1J4W00000CgFt9UAF,a1H4W00000BB53eUAD,a104W00000G3d1FQAR,,a1S4W000004D1RuUAK,0014W000025FRkiQAG,FON-International Association,0034W00002DpodCQAR,a1A4W00000F6ZX2UAN
a124W00000MTdfNQAT,a1J4W00000CgFt9UAF,a1H4W00000BB53eUAD,000000874,a104W00000G3d1FQAR,,a1S4W000004D1RuUAK,0014W000025FRkiQAG,0,0,416.67,Arlington,Sabrina Crawley 14,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002DpodCQAR,0,"EUT-XYZ, Inc. 14",,0,,2020-11-20,Account,false,false,2020-11-20,false,false,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-04-20,0,Arlington,Sabrina Crawley 14,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,k5upCr++VYRnGro5Nq4uSDZW1ikIplRhFzPsFlK3xsg=,164,a1J4W00000CgFt9UAF,a1H4W00000BB53eUAD,a104W00000G3d1FQAR,,a1S4W000004D1RuUAK,0014W000025FRkiQAG,FON-International Association,0034W00002DpodCQAR,a1A4W00000F6ZX2UAN
a124W00000MTdfOQAT,a1J4W00000CgFt9UAF,a1H4W00000BB53eUAD,000000875,a104W00000G3d1FQAR,,a1S4W000004D1RuUAK,0014W000025FRkiQAG,0,0,416.67,Arlington,Sabrina Crawley 14,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002DpodCQAR,0,"EUT-XYZ, Inc. 14",,0,,2020-12-20,Account,false,false,2020-12-20,false,false,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-04-20,0,Arlington,Sabrina Crawley 14,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,OjolVrMFfv70jRqKF84+owBR+wF//PogOepJRl4SP94=,164,a1J4W00000CgFt9UAF,a1H4W00000BB53eUAD,a104W00000G3d1FQAR,,a1S4W000004D1RuUAK,0014W000025FRkiQAG,FON-International Association,0034W00002DpodCQAR,a1A4W00000F6ZX2UAN
a124W00000MTdfPQAT,a1J4W00000CgFt9UAF,a1H4W00000BB53eUAD,000000876,a104W00000G3d1FQAR,,a1S4W000004D1RuUAK,0014W000025FRkiQAG,0,0,416.67,Arlington,Sabrina Crawley 14,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002DpodCQAR,0,"EUT-XYZ, Inc. 14",,0,,2021-01-20,Account,false,false,2021-01-20,false,false,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-04-20,0,Arlington,Sabrina Crawley 14,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,PUg3uOdxnC01USVbvMPgGTWv5A3KOhdjZW+1QJBgf+k=,164,a1J4W00000CgFt9UAF,a1H4W00000BB53eUAD,a104W00000G3d1FQAR,,a1S4W000004D1RuUAK,0014W000025FRkiQAG,FON-International Association,0034W00002DpodCQAR,a1A4W00000F6ZX2UAN
a124W00000MTdfQQAT,a1J4W00000CgFt9UAF,a1H4W00000BB53eUAD,000000877,a104W00000G3d1FQAR,,a1S4W000004D1RuUAK,0014W000025FRkiQAG,0,0,416.67,Arlington,Sabrina Crawley 14,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002DpodCQAR,0,"EUT-XYZ, Inc. 14",,0,,2021-02-20,Account,false,false,2021-02-20,false,false,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-04-20,0,Arlington,Sabrina Crawley 14,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,LAAdXSXcs4a1gZD0l33BzE5/c9rkelH33R88OxEG7hw=,164,a1J4W00000CgFt9UAF,a1H4W00000BB53eUAD,a104W00000G3d1FQAR,,a1S4W000004D1RuUAK,0014W000025FRkiQAG,FON-International Association,0034W00002DpodCQAR,a1A4W00000F6ZX2UAN
a124W00000MTdfRQAT,a1J4W00000CgFt9UAF,a1H4W00000BB53eUAD,000000878,a104W00000G3d1FQAR,,a1S4W000004D1RuUAK,0014W000025FRkiQAG,0,0,416.63,Arlington,Sabrina Crawley 14,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002DpodCQAR,0,"EUT-XYZ, Inc. 14",,0,,2021-03-20,Account,false,false,2021-03-20,false,false,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-04-20,0,Arlington,Sabrina Crawley 14,United States,,Virginia,4420 Fairfax Dr.,Posted,416.63,,0,1,416.63,0,H6wjqyfCyWciW1J6sSpPhqHY8tVbQWX6ddUynb9WFCg=,164,a1J4W00000CgFt9UAF,a1H4W00000BB53eUAD,a104W00000G3d1FQAR,,a1S4W000004D1RuUAK,0014W000025FRkiQAG,FON-International Association,0034W00002DpodCQAR,a1A4W00000F6ZX2UAN
a124W00000MTdfSQAT,a1J4W00000CgFt9UAF,a1H4W00000BB53eUAD,000000879,a104W00000G3d1FQAR,,a1S4W000004D1RuUAK,0014W000025FRkiQAG,0,0,416.67,Arlington,Sabrina Crawley 14,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002DpodCQAR,0,"EUT-XYZ, Inc. 14",,164,,2020-04-20,Account,false,false,2020-04-20,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-04-20,0,Arlington,Sabrina Crawley 14,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,/p+9MgG5ImdmpFBzryWAsn5p41ctBaYzDEWYcKhGUzI=,164,a1J4W00000CgFt9UAF,a1H4W00000BB53eUAD,a104W00000G3d1FQAR,,a1S4W000004D1RuUAK,0014W000025FRkiQAG,FON-International Association,0034W00002DpodCQAR,a1A4W00000F6ZX2UAN
a124W00000MTdfTQAT,a1J4W00000CgFtAUAV,,000000880,a104W00000G3d1FQAR,,,0014W000025FRkjQAG,0,,105,Washington,Sabrina Crawley 15,United States,,District of Columbia,1600 Pennsylvania Avenue,a0o4W00000M5SknQAF,true,true,false,0034W00002DpodEQAR,,Sabrina Crawley 15,,164,,2020-04-20,Contact,false,false,2020-04-20,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-04-20,0,Washington,Sabrina Crawley 15,United States,20500,DC,1600 Pennsylvania Avenue Northwest,Overdue,105,,0,2,105,,eHqBv4tNb2q7gQTrLYPox5UVs+Kn6/xNaLiKgRunR/0=,164,a1J4W00000CgFtAUAV,,a104W00000G3d1FQAR,,,0014W000025FRkjQAG,FON-International Association,0034W00002DpodEQAR,a1A4W00000F6ZX2UAN
a124W00000MTdfUQAT,,a1H4W00000BB55iUAD,000000881,a104W00000G3d1FQAR,,a1S4W000004D1TcUAK,0014W000025FRkjQAG,0,0,416.67,Arlington,Sabrina Crawley 15,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002DpodEQAR,0,"EUT-XYZ, Inc. 15",,134,,2020-05-20,Account,false,false,2020-05-20,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-04-20,0,Arlington,Sabrina Crawley 15,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,/jeyOCjiMg5U8nkvqI1Lfs201mpj6CJS/OxtIFn289o=,164,,a1H4W00000BB55iUAD,a104W00000G3d1FQAR,,a1S4W000004D1TcUAK,0014W000025FRkjQAG,FON-International Association,0034W00002DpodEQAR,a1A4W00000F6ZX2UAN
a124W00000MTdfVQAT,,a1H4W00000BB55iUAD,000000882,a104W00000G3d1FQAR,,a1S4W000004D1TcUAK,0014W000025FRkjQAG,0,0,416.67,Arlington,Sabrina Crawley 15,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002DpodEQAR,0,"EUT-XYZ, Inc. 15",,103,,2020-06-20,Account,false,false,2020-06-20,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-04-20,0,Arlington,Sabrina Crawley 15,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,897U7cByeoJpkfOx9Fgs0PX6DJCsP2ka3HbG8TeikcA=,164,,a1H4W00000BB55iUAD,a104W00000G3d1FQAR,,a1S4W000004D1TcUAK,0014W000025FRkjQAG,FON-International Association,0034W00002DpodEQAR,a1A4W00000F6ZX2UAN
a124W00000MTdfWQAT,,a1H4W00000BB55iUAD,000000883,a104W00000G3d1FQAR,,a1S4W000004D1TcUAK,0014W000025FRkjQAG,0,0,416.67,Arlington,Sabrina Crawley 15,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002DpodEQAR,0,"EUT-XYZ, Inc. 15",,73,,2020-07-20,Account,false,false,2020-07-20,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-04-20,0,Arlington,Sabrina Crawley 15,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,27lcjyQVZoHG+BQR1+6YczZQCVqoW1Qx87gXT+YgUeg=,164,,a1H4W00000BB55iUAD,a104W00000G3d1FQAR,,a1S4W000004D1TcUAK,0014W000025FRkjQAG,FON-International Association,0034W00002DpodEQAR,a1A4W00000F6ZX2UAN
a124W00000MTdj6QAD,a1J4W00000CgFzPUAV,,000000474,a104W00000G3d1EQAR,,,0014W000025FRl7QAG,0,0,150,Upper Darby,Nellie Ford,United States,19082,Pennsylvania,240 Ashby Rd,a0o4W00000M5SknQAF,true,true,true,0034W00002DpofkQAB,0,Nellie Ford,,1198,,2017-06-21,Contact,false,false,2017-06-21,false,true,false,true,false,,2017-08-05,0,a1A4W00000F6ZX2UAN,2017-06-21,0,Upper Darby,Nellie Ford,United States,19082,Pennsylvania,240 Ashby Rd,Overdue,150,,0,6,150,0,NdP20LoWkhWgsAudgcrfTRZ8DuDKdeKAnOJrn96wRnA=,1198,a1J4W00000CgFzPUAV,,a104W00000G3d1EQAR,,,0014W000025FRl7QAG,FON-International Association,0034W00002DpofkQAB,a1A4W00000F6ZX2UAN
a124W00000MTdj7QAD,a1J4W00000CgFuyUAF,,000000476,a104W00000G3d1EQAR,,,0014W000025FRl7QAG,0,0,100,Williamsville,Aaron Marsh,United States,14221,New York,1042 N Forest Rd,a0o4W00000M5SknQAF,true,true,true,0034W00002DpofmQAB,0,FON-Berkshire Hathaway,,1272,,2017-04-08,Account,false,false,2017-04-08,false,true,false,true,false,,2017-05-01,0,a1A4W00000F6ZX2UAN,2017-04-08,0,Northeast,Aaron Marsh,United States,20017,Washington DC,3110 10th street,Overdue,100,,0,1,100,0,5wB3L9MLHq0t2dRyqj1QFsPEJu14SuoUpejwS+VG8Sw=,1272,a1J4W00000CgFuyUAF,,a104W00000G3d1EQAR,,,0014W000025FRl7QAG,FON-International Association,0034W00002DpofmQAB,a1A4W00000F6ZX2UAN
a124W00000MTdj8QAD,a1J4W00000CgFzSUAV,,000000478,a104W00000G3d1EQAR,,,0014W000025FRkLQAW,0,0,100,San Francisco,Tom Schultz,United States,94108,California,131 Waverly Pl,a0o4W00000M5SknQAF,true,true,true,0034W00002DpofoQAB,0,Tom Schultz,,1133,,2017-08-25,Contact,false,false,2017-08-25,false,true,false,true,false,,2017-09-11,0,a1A4W00000F6ZX2UAN,2017-08-25,0,San Francisco,Tom Schultz,United States,94108,California,131 Waverly Pl,Overdue,100,,0,1,100,0,OSGSzjB47AuszSAicTGFWWRilfwnH+Y3BkkBqa1GAz8=,1133,a1J4W00000CgFzSUAV,,a104W00000G3d1EQAR,,,0014W000025FRkLQAW,FON-International Association,0034W00002DpofoQAB,a1A4W00000F6ZX2UAN
a124W00000MTdj9QAD,a1J4W00000CgFzTUAV,,000000479,a104W00000G3d1EQAR,,,0014W000025FRkLQAW,0,0,380,Blaine,Lizzie Mullins,United States,98230,Washington,4407 Masterson Rd,a0o4W00000M5SknQAF,true,true,true,0034W00002DpofpQAB,0,Lizzie Mullins,,1517,,2016-08-06,Contact,false,false,2016-08-06,false,true,false,true,false,,2016-08-10,0,a1A4W00000F6ZX2UAN,2016-08-06,0,Blaine,Lizzie Mullins,United States,98230,Washington,4407 Masterson Rd,Overdue,380,,0,10,380,0,SRJBSwVxOcRkX0e17ASIQBI75EiE/3wMNNfkYHaCvp0=,1517,a1J4W00000CgFzTUAV,,a104W00000G3d1EQAR,,,0014W000025FRkLQAW,FON-International Association,0034W00002DpofpQAB,a1A4W00000F6ZX2UAN
a124W00000MTdjAQAT,a1J4W00000CgFzVUAV,,000000481,a104W00000G3d1EQAR,,,0014W000025FRkLQAW,0,0,0,Bremerton,Jim Neal,United States,98337,Washington,545 5th St,a0o4W00000M5SknQAF,true,true,true,0034W00002DpofqQAB,0,FON-Apple,,0,,2017-12-25,Account,false,false,2017-12-25,false,false,true,true,false,,2018-01-29,0,a1A4W00000F6ZX2UAN,2017-12-25,0,Stratford,Jim Neal,United States,6615,Connecticut,40 Macs Harbor Ct,Paid,20,,-20,2,20,-20,8c60faPu65Z4crYHtLtjPvWYhzOZbikzGJISyXfuTaM=,1011,a1J4W00000CgFzVUAV,,a104W00000G3d1EQAR,,,0014W000025FRkLQAW,FON-International Association,0034W00002DpofqQAB,a1A4W00000F6ZX2UAN
a124W00000MTdjBQAT,a1J4W00000CgFzWUAV,,000000482,a104W00000G3d1EQAR,,,0014W000025FRm0QAG,0,0,165,Los Alamos,David Tyler,United States,87544,New Mexico,1981 41st St,a0o4W00000M5SknQAF,true,true,true,0034W00002DpofrQAB,0,David Tyler,,2349,,2014-04-27,Contact,false,false,2014-04-27,false,true,false,true,false,,2014-06-06,0,a1A4W00000F6ZX2UAN,2014-04-27,0,Los Alamos,David Tyler,United States,87544,New Mexico,1981 41st St,Overdue,165,,0,6,165,0,ylecrnlWq3nsFPlL3KjtbVQQwJhPFgRwkbYHEAuqeXQ=,2349,a1J4W00000CgFzWUAV,,a104W00000G3d1EQAR,,,0014W000025FRm0QAG,FON-International Association,0034W00002DpofrQAB,a1A4W00000F6ZX2UAN
a124W00000MTdjCQAT,a1J4W00000CgFzXUAV,,000000483,a104W00000G3d1EQAR,,,0014W000025FRm0QAG,0,0,100,Upper Darby,Matilda Sanchez,United States,19082,Pennsylvania,240 Ashby Rd,a0o4W00000M5SknQAF,true,true,true,0034W00002DpofsQAB,0,Matilda Sanchez,,1186,,2017-07-03,Contact,false,false,2017-07-03,false,true,false,true,false,,2017-07-13,0,a1A4W00000F6ZX2UAN,2017-07-03,0,Upper Darby,Matilda Sanchez,United States,19082,Pennsylvania,240 Ashby Rd,Overdue,100,,0,1,100,0,A0We/P1bd00Wyk0QEiD+QHAyXx3UZpxmMVXwAeFpvQg=,1186,a1J4W00000CgFzXUAV,,a104W00000G3d1EQAR,,,0014W000025FRm0QAG,FON-International Association,0034W00002DpofsQAB,a1A4W00000F6ZX2UAN
a124W00000MTdjDQAT,a1J4W00000CgFzZUAV,,000000485,a104W00000G3d1EQAR,,,0014W000025FRm0QAG,0,0,100,Williamsville,Winifred Fields,United States,14221,New York,1042 N Forest Rd,a0o4W00000M5SknQAF,true,true,true,0034W00002DpofuQAB,0,Winifred Fields,,1010,,2017-12-26,Contact,false,false,2017-12-26,false,true,false,true,false,,2018-01-16,0,a1A4W00000F6ZX2UAN,2017-12-26,0,Williamsville,Winifred Fields,United States,14221,New York,1042 N Forest Rd,Overdue,100,,0,1,100,0,HyKr9bKyFti15v/YNfMPsfpW94bLunH9178U3v17h+Y=,1010,a1J4W00000CgFzZUAV,,a104W00000G3d1EQAR,,,0014W000025FRm0QAG,FON-International Association,0034W00002DpofuQAB,a1A4W00000F6ZX2UAN
a124W00000MTdjEQAT,a1J4W00000CgFzaUAF,,000000486,a104W00000G3d1EQAR,,,0014W000025FRm0QAG,0,0,455,Oyster Bay,Patrick Bowman,United States,11771,New York,45 Mccouns Ln,a0o4W00000M5SknQAF,true,true,true,0034W00002DpofvQAB,0,FON-General Motors,,1572,,2016-06-12,Account,false,false,2016-06-12,false,true,false,true,false,,2016-06-14,0,a1A4W00000F6ZX2UAN,2016-06-12,0,Williamsville,Patrick Bowman,United States,14221,New York,1042 N Forest Rd,Overdue,455,,0,9,455,0,LHpf0r7cuzVLLp6JYgVhJTawLtJxGrHBJN+fIRcHcXk=,1572,a1J4W00000CgFzaUAF,,a104W00000G3d1EQAR,,,0014W000025FRm0QAG,FON-International Association,0034W00002DpofvQAB,a1A4W00000F6ZX2UAN
a124W00000MTdjFQAT,a1J4W00000CgFzbUAF,,000000487,a104W00000G3d1EQAR,,,0014W000025FRkMQAW,0,0,100,Zurich,Jose Sparks,Switzerland,,,Dreikonigstrasse 26,a0o4W00000M5SknQAF,true,true,true,0034W00002DpofwQAB,0,Jose Sparks,,1140,,2017-08-18,Contact,false,false,2017-08-18,false,true,false,true,false,,2017-09-14,0,a1A4W00000F6ZX2UAN,2017-08-18,0,Zurich,Jose Sparks,Switzerland,,,Dreikonigstrasse 26,Overdue,100,,0,1,100,0,BN5jKkyjqQBHTiRinr/EkskpFKOhp9fLgcGEh6R8o4Y=,1140,a1J4W00000CgFzbUAF,,a104W00000G3d1EQAR,,,0014W000025FRkMQAW,FON-International Association,0034W00002DpofwQAB,a1A4W00000F6ZX2UAN
