Id,Name,OrderApi__Receipt__c,OrderApi__Activation_Date__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__End_Date__c,OrderApi__GL_Account__c,OrderApi__Invoice_Balance_Due__c,OrderApi__Invoice_Customer_Link__c,OrderApi__Invoice_Due_Date__c,OrderApi__Invoice__c,OrderApi__Is_Refund__c,OrderApi__Is_Renewal__c,OrderApi__Is_Tax__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Line_Description__c,OrderApi__List_Price__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Sale_Price__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Subtotal__c,OrderApi__Tax_Override__c,OrderApi__Tax_Percent__c,OrderApi__Total__c,OrderApi__Is_Shipping_Rate__c,OrderApi__Receipt_Line__c,OrderApi__Contact__c,OrderApi__Invoice_Line__c,OrderApi__EPayment_Line__c,OrderApi__Foreign_Key__c,OrderApi__Parent_Foreign_Key__c,OrderApi__Sales_Order_Line__c,OrderApi__Item_Name__c,OrderApi__Sales_Order__c,Source_Code__c,OrderApi__Receipt__r.Id,OrderApi__Business_Group__r.Name,OrderApi__GL_Account__r.Id,OrderApi__Invoice__r.Id,OrderApi__Item_Class__r.Id,OrderApi__Item__r.Id,OrderApi__Price_Rule__r.Id,OrderApi__Subscription_Plan__r.Id,OrderApi__Subscription__r.Id,OrderApi__Receipt_Line__r.Id,OrderApi__Contact__r.Id,OrderApi__Invoice_Line__r.Id,OrderApi__EPayment_Line__r.Id,OrderApi__Sales_Order_Line__r.Id,OrderApi__Sales_Order__r.Id
a1D4W0000061uxrUAA,0000001532,a1E4W00000DtYCLUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Session 3: Round Table,0,true,,1,0,Chillicothe,Edna Flannigan,United States,45601,Ohio,20544 US 23 N,,,0,false,0,0,false,,0034W00002DpofFQAR,,,,,,,,,a1E4W00000DtYCLUA3,FON-International Association,a104W00000G3d1EQAR,,,,,,,,0034W00002DpofFQAR,,,,
a1D4W0000061uxsUAA,0000001533,a1E4W00000DtYCLUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S1QAI,Executive Reception & Dinner,25,true,,1,25,Chillicothe,Edna Flannigan,United States,45601,Ohio,20544 US 23 N,,,25,false,0,25,false,,0034W00002DpofFQAR,,,,,,Executive Reception & Dinner (2015 Annual Conference),,,a1E4W00000DtYCLUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926S1QAI,,,,,0034W00002DpofFQAR,,,,
a1D4W0000061uxtUAA,0000001534,a1E4W00000DtYCLUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S8QAI,Season 5: Managing Complex Projects,0,true,,1,0,Chillicothe,Edna Flannigan,United States,45601,Ohio,20544 US 23 N,,,0,false,0,0,false,,0034W00002DpofFQAR,,,,,,Season 5: Managing Complex Projects (2015 Annual Conference),,,a1E4W00000DtYCLUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926S8QAI,,,,,0034W00002DpofFQAR,,,,
a1D4W0000061uxuUAA,0000001535,a1E4W00000DtYCLUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S7QAI,Season 7a: Maximizing ROI,0,true,,1,0,Chillicothe,Edna Flannigan,United States,45601,Ohio,20544 US 23 N,,,0,false,0,0,false,,0034W00002DpofFQAR,,,,,,Season 7a: Maximizing ROI (2015 Annual Conference),,,a1E4W00000DtYCLUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926S7QAI,,,,,0034W00002DpofFQAR,,,,
a1D4W0000061uxvUAA,0000001536,a1E4W00000DtYCLUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S3QAI,Season 7b: Minimizing Conflict in High Stress Situations,0,true,,1,0,Chillicothe,Edna Flannigan,United States,45601,Ohio,20544 US 23 N,,,0,false,0,0,false,,0034W00002DpofFQAR,,,,,,Season 7b: Minimizing Conflict in High Stress Situations (2015 Annual Conference),,,a1E4W00000DtYCLUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926S3QAI,,,,,0034W00002DpofFQAR,,,,
a1D4W0000061uxwUAA,0000001537,a1E4W00000DtYCMUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Sponsor Registration 2015 Conference,0,true,,1,150,BECKENHAM,Edward Holmes,United Kingdom,BR3 1HQ,,55 FLAT 8 RECTORY ROAD,,,150,false,0,150,false,,0034W00002DpogGQAR,,,,,,,,,a1E4W00000DtYCMUA3,FON-International Association,a104W00000G3d1EQAR,,,,,,,,0034W00002DpogGQAR,,,,
a1D4W0000061v2dUAA,0000001828,a1E4W00000DtYDaUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,San Francisco,Elsie Burns,United States,94108,California,131 Waverly Pl,,,0,false,0,0,false,,0034W00002DpogIQAR,,,,,,,,,a1E4W00000DtYDaUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGWQA4,,,,,,0034W00002DpogIQAR,,,,
a1D4W0000061v2eUAA,0000001829,a1E4W00000DtYDbUAN,2016-04-30,true,a0o4W00000M5SknQAF,true,2016-06-30,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,75,ORPINGTON,Nicholas Morgan,United Kingdom,BR5 1HP,,15  KENNEDY CLOSE,,,75,false,0,75,false,,0034W00002DpofXQAR,,,,,,Professional Membership,,,a1E4W00000DtYDbUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGIQA4,a154W00000926R6QAI,,,,,0034W00002DpofXQAR,,,,
a1D4W0000061v2fUAA,0000001830,a1E4W00000DtYDbUAN,2016-04-30,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,ORPINGTON,Nicholas Morgan,United Kingdom,BR5 1HP,,15  KENNEDY CLOSE,,,0,false,0,0,false,,0034W00002DpofXQAR,,,,,,Cloud Stress Ball,,,a1E4W00000DtYDbUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGEQA4,a154W00000926RaQAI,,,,,0034W00002DpofXQAR,,,,
a1D4W0000061v2gUAA,0000001831,a1E4W00000DtYDbUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,ORPINGTON,Nicholas Morgan,United Kingdom,BR5 1HP,,15  KENNEDY CLOSE,,,0,false,0,0,false,,0034W00002DpofXQAR,,,,,,,,,a1E4W00000DtYDbUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGWQA4,,,,,,0034W00002DpofXQAR,,,,
a1D4W0000061v2hUAA,0000001832,a1E4W00000DtYDcUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,1,ORPINGTON,Marc Cain,United Kingdom,BR6 0JQ,,46  HIGH STREET,,,1,false,0,1,false,,0034W00002DpofUQAR,,,,,,Cloud Stress Ball,,,a1E4W00000DtYDcUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGEQA4,a154W00000926RaQAI,,,,,0034W00002DpofUQAR,,,,
a1D4W0000061v2iUAA,0000001833,a1E4W00000DtYDcUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,ORPINGTON,Marc Cain,United Kingdom,BR6 0JQ,,46  HIGH STREET,,,0,false,0,0,false,,0034W00002DpofUQAR,,,,,,,,,a1E4W00000DtYDcUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGWQA4,,,,,,0034W00002DpofUQAR,,,,
a1D4W0000061v2jUAA,0000001834,a1E4W00000DtYDdUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,a154W00000926STQAY,Show off your association pride by sponsoring our annual conference at the silver level.,7500,true,,1,7500,Williamsville,Patrick Bowman,United States,14221,New York,1042 N Forest Rd,,,7500,false,0,7500,false,,0034W00002DpofvQAB,,,,,,Silver Annual Conference Sponsor Package (2016 Annual Conference),,,a1E4W00000DtYDdUAN,FON-International Association,a104W00000G3d1EQAR,,,a154W00000926STQAY,,,,,0034W00002DpofvQAB,,,,
a1D4W0000061v2kUAA,0000001835,a1E4W00000DtYDeUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926REQAY,Fonteva Fleece Vest,25,true,,1,25,New Orleans,Rachel Brown,United States,70112,Louisiana,353 Baronne St,,,25,false,0,25,false,,0034W00002DpofIQAR,,,,,,Fonteva Fleece Vest,,,a1E4W00000DtYDeUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGEQA4,a154W00000926REQAY,,,,,0034W00002DpofIQAR,,,,
a1D4W0000061v2lUAA,0000001836,a1E4W00000DtYDeUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,New Orleans,Rachel Brown,United States,70112,Louisiana,353 Baronne St,,,0,false,0,0,false,,0034W00002DpofIQAR,,,,,,,,,a1E4W00000DtYDeUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGWQA4,,,,,,0034W00002DpofIQAR,,,,
a1D4W0000061v2mUAA,0000001837,a1E4W00000DtYDfUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Sponsor Registration 2016 Conference,0,true,,1,150,Blaine,Lizzie Mullins,United States,98230,Washington,4407 Masterson Rd,,,150,false,0,150,false,,0034W00002DpofpQAB,,,,,,,,,a1E4W00000DtYDfUAN,FON-International Association,a104W00000G3d1EQAR,,,,,,,,0034W00002DpofpQAB,,,,
a1D4W0000061v2nUAA,0000001838,a1E4W00000DtYDfUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Welcome Breakfast,0,true,,1,0,Blaine,Lizzie Mullins,United States,98230,Washington,4407 Masterson Rd,,,0,false,0,0,false,,0034W00002DpofpQAB,,,,,,,,,a1E4W00000DtYDfUAN,FON-International Association,a104W00000G3d1EQAR,,,,,,,,0034W00002DpofpQAB,,,,
a1D4W0000061v2oUAA,0000001839,a1E4W00000DtYDfUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Session 2a: Creative Brainstorming Methods,0,true,,1,0,Blaine,Lizzie Mullins,United States,98230,Washington,4407 Masterson Rd,,,0,false,0,0,false,,0034W00002DpofpQAB,,,,,,,,,a1E4W00000DtYDfUAN,FON-International Association,a104W00000G3d1EQAR,,,,,,,,0034W00002DpofpQAB,,,,
a1D4W0000061v2pUAA,0000001840,a1E4W00000DtYDfUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Session 2b: Quality Assurance in Modern Organizations,0,true,,1,40,Blaine,Lizzie Mullins,United States,98230,Washington,4407 Masterson Rd,,,40,false,0,40,false,,0034W00002DpofpQAB,,,,,,,,,a1E4W00000DtYDfUAN,FON-International Association,a104W00000G3d1EQAR,,,,,,,,0034W00002DpofpQAB,,,,
a1D4W0000061v2qUAA,0000001841,a1E4W00000DtYDfUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Session 4b: How to Lead and Follow,0,true,,1,0,Blaine,Lizzie Mullins,United States,98230,Washington,4407 Masterson Rd,,,0,false,0,0,false,,0034W00002DpofpQAB,,,,,,,,,a1E4W00000DtYDfUAN,FON-International Association,a104W00000G3d1EQAR,,,,,,,,0034W00002DpofpQAB,,,,
a1D4W0000061v2rUAA,0000001842,a1E4W00000DtYDfUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926RzQAI,Session 4a: Building Successful Teams,0,true,,1,0,Blaine,Lizzie Mullins,United States,98230,Washington,4407 Masterson Rd,,,0,false,0,0,false,,0034W00002DpofpQAB,,,,,,Session 4a: Building Successful Teams (2015 Annual Conference),,,a1E4W00000DtYDfUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926RzQAI,,,,,0034W00002DpofpQAB,,,,
a1D4W0000061v2sUAA,0000001843,a1E4W00000DtYDfUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926SBQAY,Networking Breakfast,15,true,,1,15,Blaine,Lizzie Mullins,United States,98230,Washington,4407 Masterson Rd,,,15,false,0,15,false,,0034W00002DpofpQAB,,,,,,Networking Breakfast (2015 Annual Conference),,,a1E4W00000DtYDfUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926SBQAY,,,,,0034W00002DpofpQAB,,,,
a1D4W0000061v2tUAA,0000001844,a1E4W00000DtYDfUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S8QAI,Season 5: Managing Complex Projects,0,true,,1,0,Blaine,Lizzie Mullins,United States,98230,Washington,4407 Masterson Rd,,,0,false,0,0,false,,0034W00002DpofpQAB,,,,,,Season 5: Managing Complex Projects (2015 Annual Conference),,,a1E4W00000DtYDfUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926S8QAI,,,,,0034W00002DpofpQAB,,,,
a1D4W0000061v2uUAA,0000001845,a1E4W00000DtYDfUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S6QAI,Season 6: A Step Ahead: Anticipating Change,0,true,,1,0,Blaine,Lizzie Mullins,United States,98230,Washington,4407 Masterson Rd,,,0,false,0,0,false,,0034W00002DpofpQAB,,,,,,Season 6: A Step Ahead: Anticipating Change (2015 Annual Conference),,,a1E4W00000DtYDfUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926S6QAI,,,,,0034W00002DpofpQAB,,,,
a1D4W0000061v2vUAA,0000001846,a1E4W00000DtYDfUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926SCQAY,Golf Tournament,175,true,,1,175,Blaine,Lizzie Mullins,United States,98230,Washington,4407 Masterson Rd,,,175,false,0,175,false,,0034W00002DpofpQAB,,,,,,Golf Tournament (2015 Annual Conference),,,a1E4W00000DtYDfUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926SCQAY,,,,,0034W00002DpofpQAB,,,,
a1D4W0000061v7fUAA,0000002339,a1E4W00000DtYFMUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Session 2b: Quality Assurance in Modern Organizations,0,true,,1,40,Baltimore,Randall Schneider,United States,21218,Maryland,1500 Kingsway Road,,,40,false,0,40,false,,0034W00002DpofnQAB,,,,,,,,,a1E4W00000DtYFMUA3,FON-International Association,a104W00000G3d1EQAR,,,,,,,,0034W00002DpofnQAB,,,,
a1D4W0000061v7gUAA,0000002340,a1E4W00000DtYFMUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S8QAI,Season 5: Managing Complex Projects,0,true,,1,0,Baltimore,Randall Schneider,United States,21218,Maryland,1500 Kingsway Road,,,0,false,0,0,false,,0034W00002DpofnQAB,,,,,,Season 5: Managing Complex Projects (2015 Annual Conference),,,a1E4W00000DtYFMUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926S8QAI,,,,,0034W00002DpofnQAB,,,,
a1D4W0000061v7hUAA,0000002341,a1E4W00000DtYFMUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S6QAI,Season 6: A Step Ahead: Anticipating Change,0,true,,1,0,Baltimore,Randall Schneider,United States,21218,Maryland,1500 Kingsway Road,,,0,false,0,0,false,,0034W00002DpofnQAB,,,,,,Season 6: A Step Ahead: Anticipating Change (2015 Annual Conference),,,a1E4W00000DtYFMUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926S6QAI,,,,,0034W00002DpofnQAB,,,,
a1D4W0000061v7iUAA,0000002342,a1E4W00000DtYFMUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S3QAI,Season 7b: Minimizing Conflict in High Stress Situations,0,true,,1,0,Baltimore,Randall Schneider,United States,21218,Maryland,1500 Kingsway Road,,,0,false,0,0,false,,0034W00002DpofnQAB,,,,,,Season 7b: Minimizing Conflict in High Stress Situations (2015 Annual Conference),,,a1E4W00000DtYFMUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926S3QAI,,,,,0034W00002DpofnQAB,,,,
a1D4W0000061v7jUAA,0000002343,a1E4W00000DtYFMUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926SDQAY,Closing Keynote,0,true,,1,0,Baltimore,Randall Schneider,United States,21218,Maryland,1500 Kingsway Road,,,0,false,0,0,false,,0034W00002DpofnQAB,,,,,,Closing Keynote (2015 Annual Conference),,,a1E4W00000DtYFMUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926SDQAY,,,,,0034W00002DpofnQAB,,,,
a1D4W0000061v7kUAA,0000002344,a1E4W00000DtYFNUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RsQAI,Socks,10,true,,1,10,Chillicothe,Edna Flannigan,United States,45601,Ohio,20544 US 23 N,,,10,false,0,10,false,,0034W00002DpofFQAR,,,,,,Socks,,,a1E4W00000DtYFNUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGEQA4,a154W00000926RsQAI,,,,,0034W00002DpofFQAR,,,,
a1D4W0000061v7lUAA,0000002345,a1E4W00000DtYFNUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Chillicothe,Edna Flannigan,United States,45601,Ohio,20544 US 23 N,,,0,false,0,0,false,,0034W00002DpofFQAR,,,,,,,,,a1E4W00000DtYFNUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGWQA4,,,,,,0034W00002DpofFQAR,,,,
a1D4W0000061v7mUAA,0000002346,a1E4W00000DtYFOUA3,2015-10-20,true,a0o4W00000M5SknQAF,true,2016-06-30,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,225,ORPINGTON,Cora Klein,United Kingdom,BR5 3PJ,,9  OKEMORE GARDENS,,,225,false,0,225,false,,0034W00002DpogFQAR,,,,,,Professional Membership,,,a1E4W00000DtYFOUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGIQA4,a154W00000926R6QAI,,,,,0034W00002DpogFQAR,,,,
a1D4W0000061v7nUAA,0000002347,a1E4W00000DtYFOUA3,2015-10-20,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,ORPINGTON,Cora Klein,United Kingdom,BR5 3PJ,,9  OKEMORE GARDENS,,,0,false,0,0,false,,0034W00002DpogFQAR,,,,,,Cloud Stress Ball,,,a1E4W00000DtYFOUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGEQA4,a154W00000926RaQAI,,,,,0034W00002DpogFQAR,,,,
a1D4W0000061v7oUAA,0000002348,a1E4W00000DtYFOUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,ORPINGTON,Cora Klein,United Kingdom,BR5 3PJ,,9  OKEMORE GARDENS,,,0,false,0,0,false,,0034W00002DpogFQAR,,,,,,,,,a1E4W00000DtYFOUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGWQA4,,,,,,0034W00002DpogFQAR,,,,
a1D4W0000061v7pUAA,0000002349,a1E4W00000DtYFPUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGgQAO,a154W00000926S5QAI,Homecoming Game Ticket,100,true,,1,100,San Francisco,Tom Schultz,United States,94108,California,131 Waverly Pl,,,100,false,0,100,false,,0034W00002DpofoQAB,,,,,,Homecoming Game Ticket (Homecoming),,,a1E4W00000DtYFPUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGgQAO,a154W00000926S5QAI,,,,,0034W00002DpofoQAB,,,,
a1D4W0000061v7qUAA,0000002350,a1E4W00000DtYFQUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGgQAO,a154W00000926S5QAI,Homecoming Game Ticket,100,true,,1,100,Urbana,Harvey Jordan,United States,61801,Illinois,1401 W Green St,,,100,false,0,100,false,,0034W00002DpogMQAR,,,,,,Homecoming Game Ticket (Homecoming),,,a1E4W00000DtYFQUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGgQAO,a154W00000926S5QAI,,,,,0034W00002DpogMQAR,,,,
a1D4W0000061v7rUAA,0000002351,a1E4W00000DtYFRUA3,2014-03-15,true,a0o4W00000M5SknQAF,true,2015-03-14,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGNQA4,a154W00000926QvQAI,Institutional Membership,2500,true,,1,2500,Stratford,Jim Neal,United States,6615,Connecticut,40 Macs Harbor Ct,,,2500,false,0,2500,false,,0034W00002DpofqQAB,,,,,,Institutional Membership,,,a1E4W00000DtYFRUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGNQA4,a154W00000926QvQAI,,,,,0034W00002DpofqQAB,,,,
a1D4W0000061v7sUAA,0000002352,a1E4W00000DtYFRUA3,2014-03-15,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,Stratford,Jim Neal,United States,6615,Connecticut,40 Macs Harbor Ct,,,0,false,0,0,false,,0034W00002DpofqQAB,,,,,,Cloud Stress Ball,,,a1E4W00000DtYFRUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGEQA4,a154W00000926RaQAI,,,,,0034W00002DpofqQAB,,,,
a1D4W0000061v7tUAA,0000002353,a1E4W00000DtYFRUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Stratford,Jim Neal,United States,6615,Connecticut,40 Macs Harbor Ct,,,0,false,0,0,false,,0034W00002DpofqQAB,,,,,,,,,a1E4W00000DtYFRUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGWQA4,,,,,,0034W00002DpofqQAB,,,,
a1D4W0000061v7uUAA,0000002354,a1E4W00000DtYFSUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RvQAI,Fonteva Stylus Pens (10),5,true,,1,5,Chicago,Gabriel Schneider,United States,60640,Illinois,1507 W Sunnyside Ave,,,5,false,0,5,false,,0034W00002DpogJQAR,,,,,,Fonteva Stylus Pens (10),,,a1E4W00000DtYFSUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGEQA4,a154W00000926RvQAI,,,,,0034W00002DpogJQAR,,,,
a1D4W0000061v7vUAA,0000002355,a1E4W00000DtYFSUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Chicago,Gabriel Schneider,United States,60640,Illinois,1507 W Sunnyside Ave,,,0,false,0,0,false,,0034W00002DpogJQAR,,,,,,,,,a1E4W00000DtYFSUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGWQA4,,,,,,0034W00002DpogJQAR,,,,
a1D4W0000061v7wUAA,0000002356,a1E4W00000DtYFTUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGkQAO,a154W00000926SQQAY,User Group & Happy Hour  Ticket,40,true,,1,40,BECKENHAM,Alice Lloyd,United Kingdom,BR3 4DA,,268 FLAT C GLOUCESTER COURT CROYDON ROAD,,,40,false,0,40,false,,0034W00002DpogHQAR,,,,,,User Group & Happy Hour  Ticket (User Meetup),,,a1E4W00000DtYFTUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGkQAO,a154W00000926SQQAY,,,,,0034W00002DpogHQAR,,,,
a1D4W0000061v7xUAA,0000002357,a1E4W00000DtYFUUA3,2017-02-10,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGNQA4,a154W00000926RkQAI,Company Membership,5000,true,,1,0,New York,Chester Brixton,United States,,New York,529 5th Ave,,,0,false,0,0,false,,0034W00002DpofBQAR,,,,,,Company Membership,,,a1E4W00000DtYFUUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGNQA4,a154W00000926RkQAI,,,,,0034W00002DpofBQAR,,,,
a1D4W0000061vCfUAI,0000002832,a1E4W00000DtYGTUA3,2017-09-25,true,a0o4W00000M5SknQAF,true,2018-06-30,a104W00000G3d1EQAR,0,,,,false,true,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,300,Urbana,Jerome Bates,United States,61801,Illinois,1401 W Green St,,,300,false,0,300,false,,0034W00002DpocdQAB,,,,,,Professional Membership,,,a1E4W00000DtYGTUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGIQA4,a154W00000926R6QAI,,,,,0034W00002DpocdQAB,,,,
