Id,Name,OrderApi__Invoice__c,OrderApi__Activation_Date__c,OrderApi__Adjustment_Reason__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__Credit_Memo__c,OrderApi__Deferred_Revenue_Adjustment__c,OrderApi__End_Date__c,OrderApi__GL_Account__c,OrderApi__Is_Adjustment__c,OrderApi__Is_Posted__c,OrderApi__Is_Renewal__c,OrderApi__Is_Shipping_Rate__c,OrderApi__Is_Tax__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Line_Description__c,OrderApi__List_Price__c,OrderApi__Parent_Sales_Order_Line__c,OrderApi__Posted_Date__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Sale_Price__c,OrderApi__Sales_Order_Line__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Subtotal__c,OrderApi__Tax_Override__c,OrderApi__Tax_Percent__c,OrderApi__Total__c,OrderApi__AR_Account__c,OrderApi__Adjustments__c,OrderApi__Amount_Paid__c,OrderApi__Amount_Refunded__c,OrderApi__Balance_Due__c,OrderApi__Contact__c,OrderApi__Credits_Applied__c,OrderApi__Invoice_Line__c,OrderApi__Is_Child_Line__c,OrderApi__Payment_Priority__c,OrderApi__Credit_Note__c,OrderApi__Tax_Amount__c,OrderApi__Total_with_Tax__c,OrderApi__Invoice__r.Id,OrderApi__Business_Group__r.Name,OrderApi__Credit_Memo__r.Id,OrderApi__GL_Account__r.Id,OrderApi__Item_Class__r.Id,OrderApi__Item__r.Id,OrderApi__Parent_Sales_Order_Line__r.Id,OrderApi__Price_Rule__r.Id,OrderApi__Sales_Order_Line__r.Id,OrderApi__Subscription_Plan__r.Id,OrderApi__Subscription__r.Id,OrderApi__AR_Account__r.Id,OrderApi__Contact__r.Id,OrderApi__Invoice_Line__r.Id,OrderApi__Credit_Note__r.Id
a114W00000Kvqy2QAB,0000001810,a124W00000MTdjBQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926SBQAY,Networking Breakfast,15,,,false,,1,15,a1I4W00000HFZzkUAH,Los Alamos,David Tyler,United States,87544,New Mexico,,,,15,false,0,15,a104W00000G3d1EQAR,0,0,0,15,,0,,false,,,,,a124W00000MTdjBQAT,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926SBQAY,,,a1I4W00000HFZzkUAH,,,a104W00000G3d1EQAR,,,
a114W00000Kvqy3QAB,0000001811,a124W00000MTdjBQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926S6QAI,Season 6: A Step Ahead: Anticipating Change,0,,,false,,1,0,a1I4W00000HFZzlUAH,Los Alamos,David Tyler,United States,87544,New Mexico,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdjBQAT,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926S6QAI,,,a1I4W00000HFZzlUAH,,,a104W00000G3d1EQAR,,,
a114W00000Kvqy4QAB,0000001812,a124W00000MTdjBQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Welcome Breakfast,0,,,false,,1,0,a1I4W00000HFZzmUAH,Los Alamos,David Tyler,United States,87544,New Mexico,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdjBQAT,FON-International Association,,a104W00000G3d1EQAR,,,,,a1I4W00000HFZzmUAH,,,a104W00000G3d1EQAR,,,
a114W00000KvqixQAB,0000002298,a124W00000MTdkrQAD,2019-06-21,,true,a0o4W00000M5SknQAF,true,,true,2020-06-20,a104W00000G3d1fQAB,true,true,false,false,false,a134W000009DZGIQA4,a154W00000926QuQAI,VOIDED,150,,2019-06-21,true,,1,-150,,Muskegon,Aaron Marsh,United States,49444,Michigan,3368 Black Creek Rd,,,-150,false,0,-150,a104W00000G3d1FQAR,0,0,0,0,0034W00002DpofmQAB,0,a114W00000KvqiwQAB,true,,,,,a124W00000MTdkrQAD,FON-International Association,,a104W00000G3d1fQAB,a134W000009DZGIQA4,a154W00000926QuQAI,,,,,,a104W00000G3d1FQAR,0034W00002DpofmQAB,a114W00000KvqiwQAB,
a114W00000KvqiyQAB,0000002299,a124W00000MTdksQAD,2019-06-21,,true,a0o4W00000M5SknQAF,true,,false,2020-06-20,a104W00000G3d1fQAB,false,false,false,false,false,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,,,false,a1C4W00000845KiUAI,1,25,a1I4W00000HFZpwUAH,Muskegon,Aaron Marsh,United States,49444,Michigan,3368 Black Creek Rd,a1R4W000004PyfOUAS,,25,false,0,25,a104W00000G3d1FQAR,0,0,0,25,0034W00002DpofmQAB,0,,false,,,,,a124W00000MTdksQAD,FON-International Association,,a104W00000G3d1fQAB,a134W000009DZGIQA4,a154W00000926RDQAY,,a1C4W00000845KiUAI,a1I4W00000HFZpwUAH,a1R4W000004PyfOUAS,,a104W00000G3d1FQAR,0034W00002DpofmQAB,,
a114W00000KvqizQAB,0000002300,a124W00000MTdktQAD,2019-06-21,,true,a0o4W00000M5SknQAF,true,,false,2020-06-20,a104W00000G3d1fQAB,false,false,false,false,false,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,,,false,a1C4W00000845KiUAI,1,25,a1I4W00000HFZpxUAH,Muskegon,Aaron Marsh,United States,49444,Michigan,3368 Black Creek Rd,a1R4W000004PyfOUAS,,25,false,0,25,a104W00000G3d1FQAR,-25,0,0,0,0034W00002DpofmQAB,0,,false,,,,,a124W00000MTdktQAD,FON-International Association,,a104W00000G3d1fQAB,a134W000009DZGIQA4,a154W00000926RDQAY,,a1C4W00000845KiUAI,a1I4W00000HFZpxUAH,a1R4W000004PyfOUAS,,a104W00000G3d1FQAR,0034W00002DpofmQAB,,
a114W00000Kvqj0QAB,0000002301,a124W00000MTdktQAD,2019-06-21,,true,a0o4W00000M5SknQAF,true,,false,2020-06-20,a104W00000G3d1fQAB,true,true,false,false,false,a134W000009DZGIQA4,a154W00000926RDQAY,VOIDED,45,,2019-06-21,true,,1,-25,,Muskegon,Aaron Marsh,United States,49444,Michigan,3368 Black Creek Rd,,,-25,false,0,-25,a104W00000G3d1FQAR,0,0,0,0,0034W00002DpofmQAB,0,a114W00000KvqizQAB,true,,,,,a124W00000MTdktQAD,FON-International Association,,a104W00000G3d1fQAB,a134W000009DZGIQA4,a154W00000926RDQAY,,,,,,a104W00000G3d1FQAR,0034W00002DpofmQAB,a114W00000KvqizQAB,
a114W00000Kvqj1QAB,0000002303,a124W00000MTdkuQAD,2019-06-21,,true,a0o4W00000M5SknQAF,true,,false,2020-06-20,a104W00000G3d1fQAB,false,false,false,false,false,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,,,false,a1C4W00000845KiUAI,1,25,a1I4W00000HFZpzUAH,Muskegon,Aaron Marsh,United States,49444,Michigan,3368 Black Creek Rd,a1R4W000004PyfOUAS,,25,false,0,25,a104W00000G3d1FQAR,-25,0,0,0,0034W00002DpofmQAB,0,,false,,,,,a124W00000MTdkuQAD,FON-International Association,,a104W00000G3d1fQAB,a134W000009DZGIQA4,a154W00000926RDQAY,,a1C4W00000845KiUAI,a1I4W00000HFZpzUAH,a1R4W000004PyfOUAS,,a104W00000G3d1FQAR,0034W00002DpofmQAB,,
a114W00000Kvqj2QAB,0000002304,a124W00000MTdkuQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1IQAR,true,true,false,false,false,,,Write Off,0,,2019-06-21,true,,1,-25,,Muskegon,Aaron Marsh,United States,49444,Michigan,3368 Black Creek Rd,,,-25,false,0,-25,a104W00000G3d1FQAR,0,0,0,0,0034W00002DpofmQAB,0,a114W00000Kvqj1QAB,true,,,,,a124W00000MTdkuQAD,FON-International Association,,a104W00000G3d1IQAR,,,,,,,,a104W00000G3d1FQAR,0034W00002DpofmQAB,a114W00000Kvqj1QAB,
a114W00000KvqjgQAB,0000002492,a124W00000MTdcoQAD,2020-03-31,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZmyUAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,a124W00000MTdcoQAD,FON-International Association,,a104W00000G3d1eQAB,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmyUAH,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqjhQAB,0000002493,a124W00000MTdd1QAD,2020-03-31,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZmyUAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,a124W00000MTdd1QAD,FON-International Association,,a104W00000G3d1eQAB,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmyUAH,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqjiQAB,0000002494,a124W00000MTdd2QAD,2020-03-31,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZmyUAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,a124W00000MTdd2QAD,FON-International Association,,a104W00000G3d1eQAB,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmyUAH,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqjjQAB,0000002495,a124W00000MTdd3QAD,2020-03-31,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZmyUAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,a124W00000MTdd3QAD,FON-International Association,,a104W00000G3d1eQAB,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmyUAH,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqjkQAB,0000002496,a124W00000MTdd4QAD,2020-03-31,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZmyUAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,a124W00000MTdd4QAD,FON-International Association,,a104W00000G3d1eQAB,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmyUAH,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqjlQAB,0000002497,a124W00000MTdd5QAD,2020-03-31,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZmyUAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,a124W00000MTdd5QAD,FON-International Association,,a104W00000G3d1eQAB,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmyUAH,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqjmQAB,0000002498,a124W00000MTdd6QAD,2020-03-31,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZmyUAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,a124W00000MTdd6QAD,FON-International Association,,a104W00000G3d1eQAB,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmyUAH,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqjnQAB,0000002499,a124W00000MTdd7QAD,2020-03-31,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.63,a1I4W00000HFZmyUAH,,,,,,,a1R4W000004PyfRUAS,,416.63,false,0,416.63,a104W00000G3d1FQAR,0,0,0,416.63,,0,,false,,,,,a124W00000MTdd7QAD,FON-International Association,,a104W00000G3d1eQAB,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmyUAH,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqjoQAB,0000002500,a124W00000MTdd8QAD,2020-03-31,,true,,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZmyUAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,a124W00000MTdd8QAD,,,a104W00000G3d1eQAB,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZmyUAH,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqheQAB,0000002501,a124W00000MTdd9QAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1HQAR,false,false,false,false,false,a134W000009DZGDQA4,a154W00000926QlQAI,Book,100,,,false,a1C4W00000845LKUAY,1,100,a1I4W00000HFZmzUAH,Washington,Sabrina Crawley 8,United States,20500,DC,1600 Pennsylvania Avenue Northwest,,,100,false,0,100,a104W00000G3d1FQAR,0,0,0,100,0034W00002Dpod0QAB,0,,false,,,,,a124W00000MTdd9QAD,FON-International Association,,a104W00000G3d1HQAR,a134W000009DZGDQA4,a154W00000926QlQAI,,a1C4W00000845LKUAY,a1I4W00000HFZmzUAH,,,a104W00000G3d1FQAR,0034W00002Dpod0QAB,,
a114W00000KvqhfQAB,0000002502,a124W00000MTdd9QAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1jQAB,false,false,false,true,false,a134W000009DZGFQA4,a154W00000926QnQAI,Fedex Regular - US,5,,,false,a1C4W00000845KRUAY,1,5,a1I4W00000HFZn0UAH,Washington,Sabrina Crawley 8,United States,20500,DC,1600 Pennsylvania Avenue Northwest,,,5,false,0,5,a104W00000G3d1FQAR,0,0,0,5,0034W00002Dpod0QAB,0,,false,,,,,a124W00000MTdd9QAD,FON-International Association,,a104W00000G3d1jQAB,a134W000009DZGFQA4,a154W00000926QnQAI,,a1C4W00000845KRUAY,a1I4W00000HFZn0UAH,,,a104W00000G3d1FQAR,0034W00002Dpod0QAB,,
a114W00000KvqjpQAB,0000002503,a124W00000MTdd0QAD,2020-03-31,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZn1UAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,a124W00000MTdd0QAD,FON-International Association,,a104W00000G3d1eQAB,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZn1UAH,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqjqQAB,0000002504,a124W00000MTddBQAT,2020-03-31,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZn1UAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,a124W00000MTddBQAT,FON-International Association,,a104W00000G3d1eQAB,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZn1UAH,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqjrQAB,0000002505,a124W00000MTddCQAT,2020-03-31,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZn1UAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,a124W00000MTddCQAT,FON-International Association,,a104W00000G3d1eQAB,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZn1UAH,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqjsQAB,0000002506,a124W00000MTddDQAT,2020-03-31,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZn1UAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,a124W00000MTddDQAT,FON-International Association,,a104W00000G3d1eQAB,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZn1UAH,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqjtQAB,0000002507,a124W00000MTddEQAT,2020-03-31,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZn1UAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,a124W00000MTddEQAT,FON-International Association,,a104W00000G3d1eQAB,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZn1UAH,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqjuQAB,0000002508,a124W00000MTddFQAT,2020-03-31,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZn1UAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,a124W00000MTddFQAT,FON-International Association,,a104W00000G3d1eQAB,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZn1UAH,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqnTQAR,0000001126,a124W00000MTdgWQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,,,true,,1,0,a1I4W00000HFZtVUAX,New York,Chester Brixton,United States,,New York,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdgWQAT,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGWQA4,,,,a1I4W00000HFZtVUAX,,,a104W00000G3d1EQAR,,,
a114W00000KvqnUQAR,0000001127,a124W00000MTdgXQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGEQA4,a154W00000926RbQAI,Fonteva Coffee Mug,3,,,false,,1,3,a1I4W00000HFZtWUAX,New Orleans,Chester Brixton,United States,70112,Louisiana,,,,3,false,0,3,a104W00000G3d1EQAR,0,0,0,3,,0,,false,,,,,a124W00000MTdgXQAT,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGEQA4,a154W00000926RbQAI,,,a1I4W00000HFZtWUAX,,,a104W00000G3d1EQAR,,,
a114W00000KvqnVQAR,0000001128,a124W00000MTdgXQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,,,true,,1,0,a1I4W00000HFZtXUAX,New Orleans,Chester Brixton,United States,70112,Louisiana,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdgXQAT,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGWQA4,,,,a1I4W00000HFZtXUAX,,,a104W00000G3d1EQAR,,,
a114W00000KvqnWQAR,0000001129,a124W00000MTdgYQAT,2016-07-26,,true,a0o4W00000M5SknQAF,true,,false,2017-07-25,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926QvQAI,Institutional Membership,2500,,,true,,1,2500,a1I4W00000HFZteUAH,Fargo,Clayton Clintford,United States,,North Dakota,,,,2500,false,0,2500,a104W00000G3d1EQAR,0,0,0,2500,,0,,false,,,,,a124W00000MTdgYQAT,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGNQA4,a154W00000926QvQAI,,,a1I4W00000HFZteUAH,,,a104W00000G3d1EQAR,,,
a114W00000KvqnXQAR,0000001130,a124W00000MTdgYQAT,2016-07-26,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,,,true,,1,0,a1I4W00000HFZtfUAH,Fargo,Clayton Clintford,United States,,North Dakota,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdgYQAT,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGEQA4,a154W00000926RaQAI,,,a1I4W00000HFZtfUAH,,,a104W00000G3d1EQAR,,,
a114W00000KvqnYQAR,0000001131,a124W00000MTdgYQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,,,true,,1,0,a1I4W00000HFZtgUAH,Fargo,Clayton Clintford,United States,,North Dakota,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdgYQAT,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGWQA4,,,,a1I4W00000HFZtgUAH,,,a104W00000G3d1EQAR,,,
a114W00000KvqnZQAR,0000001132,a124W00000MTdgZQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGEQA4,a154W00000926QmQAI,Water Bottles,30,,,false,,1,30,a1I4W00000HFZthUAH,Northeast,Clayton Clintford,United States,20017,Washington DC,,,,30,false,0,30,a104W00000G3d1EQAR,0,0,0,30,,0,,false,,,,,a124W00000MTdgZQAT,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGEQA4,a154W00000926QmQAI,,,a1I4W00000HFZthUAH,,,a104W00000G3d1EQAR,,,
a114W00000KvqnaQAB,0000001133,a124W00000MTdgaQAD,2016-03-03,,true,a0o4W00000M5SknQAF,true,,false,2016-06-30,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,,,true,,1,100,a1I4W00000HFZtiUAH,Chillicothe,Edna Flannigan,United States,45601,Ohio,,,,100,false,0,100,a104W00000G3d1EQAR,0,0,0,100,,0,,false,,,,,a124W00000MTdgaQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGIQA4,a154W00000926R6QAI,,,a1I4W00000HFZtiUAH,,,a104W00000G3d1EQAR,,,
a114W00000KvqnbQAB,0000001134,a124W00000MTdgaQAD,2016-03-03,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,,,true,,1,0,a1I4W00000HFZtjUAH,Chillicothe,Edna Flannigan,United States,45601,Ohio,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdgaQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGEQA4,a154W00000926RaQAI,,,a1I4W00000HFZtjUAH,,,a104W00000G3d1EQAR,,,
a114W00000KvqncQAB,0000001135,a124W00000MTdgaQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,,,true,,1,0,a1I4W00000HFZtkUAH,Chillicothe,Edna Flannigan,United States,45601,Ohio,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdgaQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGWQA4,,,,a1I4W00000HFZtkUAH,,,a104W00000G3d1EQAR,,,
a114W00000KvqndQAB,0000001136,a124W00000MTdgbQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGEQA4,a154W00000926RsQAI,Socks,10,,,false,,1,10,a1I4W00000HFZtlUAH,Chillicothe,Edna Flannigan,United States,45601,Ohio,,,,10,false,0,10,a104W00000G3d1EQAR,0,0,0,10,,0,,false,,,,,a124W00000MTdgbQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGEQA4,a154W00000926RsQAI,,,a1I4W00000HFZtlUAH,,,a104W00000G3d1EQAR,,,
a114W00000KvqneQAB,0000001137,a124W00000MTdgbQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,,,true,,1,0,a1I4W00000HFZtmUAH,Chillicothe,Edna Flannigan,United States,45601,Ohio,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdgbQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGWQA4,,,,a1I4W00000HFZtmUAH,,,a104W00000G3d1EQAR,,,
a114W00000KvqnfQAB,0000001138,a124W00000MTdgcQAD,2015-06-22,,true,a0o4W00000M5SknQAF,true,,false,2015-06-30,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,,,true,,1,25,a1I4W00000HFZtnUAH,Harrisonburg,Sam Flannigan,United States,22801,Virginia,,,,25,false,0,25,a104W00000G3d1EQAR,0,0,0,25,,0,,false,,,,,a124W00000MTdgcQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGIQA4,a154W00000926R6QAI,,,a1I4W00000HFZtnUAH,,,a104W00000G3d1EQAR,,,
