Id,IsDeleted,Name,External_Id__c,CreatedDate,LastModifiedDate,SystemModstamp,OrderApi__Receipt__c,OrderApi__Activation_Date__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__End_Date__c,OrderApi__GL_Account__c,OrderApi__Invoice_Balance_Due__c,OrderApi__Invoice_Customer_Link__c,OrderApi__Invoice_Due_Date__c,OrderApi__Invoice__c,OrderApi__Is_Refund__c,OrderApi__Is_Renewal__c,OrderApi__Is_Tax__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Line_Description__c,OrderApi__List_Price__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Sale_Price__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Subtotal__c,OrderApi__Tax_Override__c,OrderApi__Tax_Percent__c,OrderApi__Total__c,OrderApi__Is_Shipping_Rate__c,OrderApi__Receipt_Line__c,OrderApi__Contact__c,OrderApi__Invoice_Line__c,OrderApi__EPayment_Line__c,OrderApi__Foreign_Key__c,OrderApi__Parent_Foreign_Key__c,OrderApi__Sales_Order_Line__c,Source_Code__c,OrderApi__Item_Name__c,OrderApi__Sales_Order__c,OrderApi__Receipt__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__GL_Account__r.Name,OrderApi__Invoice__r.External_Id__c,OrderApi__Item_Class__r.External_Id__c,OrderApi__Item__r.External_Id__c,OrderApi__Price_Rule__r.External_Id__c,OrderApi__Subscription_Plan__r.Name,OrderApi__Subscription__r.External_Id__c,OrderApi__Receipt_Line__r.External_Id__c,OrderApi__Contact__r.External_Id__c,OrderApi__Invoice_Line__r.External_Id__c,OrderApi__EPayment_Line__r.External_Id__c,OrderApi__Sales_Order_Line__r.External_Id__c,OrderApi__Sales_Order__r.External_Id__c
a1D4W000005kMEMUA2,false,0000001649,711,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw2uUAB,2012-12-17,true,a0o4W00000MOvweQAD,true,2013-06-30,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,Professional Membership,300,true,,1,175,Ventura,Nell Powell,United States,93003,California,1001 Partridge Dr,,,175,false,0,175,false,,0034W00002AU8VaQAL,,,,,,,,,189,FON-International Association,1000 - Cash,,119,546,,,,,285,,,,
a1D4W000005kMENUA2,false,0000001650,712,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw2uUAB,2012-12-17,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDDQA2,a154W000008mjppQAA,Cloud Stress Ball,1,true,,1,0,Ventura,Nell Powell,United States,93003,California,1001 Partridge Dr,,,0,false,0,0,false,,0034W00002AU8VaQAL,,,,,,,,,189,FON-International Association,1000 - Cash,,116,480,,,,,285,,,,
a1D4W000005kMEOUA2,false,0000001651,713,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw2uUAB,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,true,a134W000008hIDVQA2,,Tax Class Default Tax Rate,0,true,,1,0,Ventura,Nell Powell,United States,93003,California,1001 Partridge Dr,,,0,false,0,0,false,,0034W00002AU8VaQAL,,,,,,,,,189,FON-International Association,1000 - Cash,,114,,,,,,285,,,,
a1D4W000005kMEPUA2,false,0000001652,714,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw2vUAB,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDDQA2,a154W000008mjq2QAA,Polo Shirt,50,true,,1,50,Luzern,Genevieve Ball,Switzerland,,,Adligenswilerstrasse 39,,,50,false,0,50,false,,0034W00002AU8UyQAL,,,,,,,,,190,FON-International Association,1000 - Cash,,116,534,,,,,90,,,,
a1D4W000005kMEQUA2,false,0000001653,715,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw2wUAB,2013-02-12,true,a0o4W00000MOvweQAD,true,2013-06-30,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDHQA2,a154W000008mjp9QAA,Associate Membership,150,true,,1,62.5,Redford,Rose Brixton,United States,48240,Michigan,19343 Norborne,,,62.5,false,0,62.5,false,,0034W00002AU8TNQA1,,,,,,,,,191,FON-International Association,1000 - Cash,,119,545,,,,,302,,,,
a1D4W000005kMERUA2,false,0000001654,716,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw2wUAB,2013-02-12,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDDQA2,a154W000008mjppQAA,Cloud Stress Ball,1,true,,1,0,Redford,Rose Brixton,United States,48240,Michigan,19343 Norborne,,,0,false,0,0,false,,0034W00002AU8TNQA1,,,,,,,,,191,FON-International Association,1000 - Cash,,116,480,,,,,302,,,,
a1D4W000005kMESUA2,false,0000001655,717,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw2wUAB,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,true,a134W000008hIDVQA2,,Tax Class Default Tax Rate,0,true,,1,0,Redford,Rose Brixton,United States,48240,Michigan,19343 Norborne,,,0,false,0,0,false,,0034W00002AU8TNQA1,,,,,,,,,191,FON-International Association,1000 - Cash,,114,,,,,,302,,,,
a1D4W000005kMETUA2,false,0000001656,718,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw2xUAB,2014-10-04,true,a0o4W00000MOvweQAD,true,2114-10-04,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDHQA2,a154W000008mjpSQAQ,Student Membership,45,true,,1,25,Loysburg,Nicholas Morgan,United States,16659,Pennsylvania,133 Beaver Creek Rd,,,25,false,0,25,false,,0034W00002AU8VXQA1,,,,,,,,,192,FON-International Association,1000 - Cash,,119,514,,,,,237,,,,
a1D4W000005kMEUUA2,false,0000001657,719,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw2xUAB,2014-10-04,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDDQA2,a154W000008mjppQAA,Cloud Stress Ball,1,true,,1,0,Loysburg,Nicholas Morgan,United States,16659,Pennsylvania,133 Beaver Creek Rd,,,0,false,0,0,false,,0034W00002AU8VXQA1,,,,,,,,,192,FON-International Association,1000 - Cash,,116,480,,,,,237,,,,
a1D4W000005kMEVUA2,false,0000001658,720,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw2xUAB,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,true,a134W000008hIDVQA2,,Tax Class Default Tax Rate,0,true,,1,0,Loysburg,Nicholas Morgan,United States,16659,Pennsylvania,133 Beaver Creek Rd,,,0,false,0,0,false,,0034W00002AU8VXQA1,,,,,,,,,192,FON-International Association,1000 - Cash,,114,,,,,,237,,,,
a1D4W000005kMIrUAM,false,0000001928,721,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw49UAB,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDYQA2,a154W000008mjqAQAQ,Executive Reception & Dinner,25,true,,1,25,Flower Mound,Ray Clintford,United States,75028,Texas,1651 Just Rd,,,25,false,0,25,false,,0034W00002AU8UhQAL,,,,,,,,,427,FON-International Association,1000 - Cash,,95,436,,,,,304,,,,
a1D4W000005kMIsUAM,false,0000001929,722,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw49UAB,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDYQA2,a154W000008mjqKQAQ,Networking Breakfast,15,true,,1,15,Flower Mound,Ray Clintford,United States,75028,Texas,1651 Just Rd,,,15,false,0,15,false,,0034W00002AU8UhQAL,,,,,,,,,427,FON-International Association,1000 - Cash,,95,437,,,,,304,,,,
a1D4W000005kMItUAM,false,0000001930,723,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw4AUAR,2013-08-26,true,a0o4W00000MOvweQAD,true,2014-08-25,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDMQA2,a154W000008mjpAQAQ,Institutional Membership,2500,true,,1,2500,,Jacob Brown,,,,,,,2500,false,0,2500,false,,0034W00002AU8UtQAL,,,,,,,,,428,FON-International Association,1000 - Cash,,123,543,,,,,85,,,,
a1D4W000005kMIuUAM,false,0000001931,724,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw4AUAR,2013-08-26,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDDQA2,a154W000008mjppQAA,Cloud Stress Ball,1,true,,1,0,,Jacob Brown,,,,,,,0,false,0,0,false,,0034W00002AU8UtQAL,,,,,,,,,428,FON-International Association,1000 - Cash,,116,480,,,,,85,,,,
a1D4W000005kMIvUAM,false,0000001932,725,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw4AUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,true,a134W000008hIDVQA2,,Tax Class Default Tax Rate,0,true,,1,0,,Jacob Brown,,,,,,,0,false,0,0,false,,0034W00002AU8UtQAL,,,,,,,,,428,FON-International Association,1000 - Cash,,114,,,,,,85,,,,
a1D4W000005kMIwUAM,false,0000001933,726,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw4BUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDDQA2,a154W000008mjpyQAA,Fonteva Note Pad,1,true,,1,1,Arlington,Bob Kelley,United States,22201,Virginia,932 N Kenmore St,,,1,false,0,1,false,,0034W00002AU8T6QAL,,,,,,,,,429,FON-International Association,1000 - Cash,,116,484,,,,,38,,,,
a1D4W000005kMIxUAM,false,0000001934,727,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw4BUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,true,a134W000008hIDVQA2,,Tax Class Default Tax Rate,0,true,,1,0,Arlington,Bob Kelley,United States,22201,Virginia,932 N Kenmore St,,,0,false,0,0,false,,0034W00002AU8T6QAL,,,,,,,,,429,FON-International Association,1000 - Cash,,114,,,,,,38,,,,
a1D4W000005kMIyUAM,false,0000001935,728,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw4CUAR,2013-01-26,true,a0o4W00000MOvweQAD,true,2014-01-25,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDMQA2,a154W000008mjpAQAQ,Institutional Membership,2500,true,,1,2500,Northeast,Aaron Marsh,United States,20017,District of Columbia,3110 10th street,,,2500,false,0,2500,false,,0034W00002AU8VHQA1,,,,,,,,,430,FON-International Association,1000 - Cash,,123,543,,,,,142,,,,
a1D4W000005kMIzUAM,false,0000001936,729,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw4CUAR,2013-01-26,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDDQA2,a154W000008mjppQAA,Cloud Stress Ball,1,true,,1,0,Northeast,Aaron Marsh,United States,20017,District of Columbia,3110 10th street,,,0,false,0,0,false,,0034W00002AU8VHQA1,,,,,,,,,430,FON-International Association,1000 - Cash,,116,480,,,,,142,,,,
a1D4W000005kMJ0UAM,false,0000001937,730,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw4CUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,true,a134W000008hIDVQA2,,Tax Class Default Tax Rate,0,true,,1,0,Northeast,Aaron Marsh,United States,20017,District of Columbia,3110 10th street,,,0,false,0,0,false,,0034W00002AU8VHQA1,,,,,,,,,430,FON-International Association,1000 - Cash,,114,,,,,,142,,,,
a1D4W000005kMJ1UAM,false,0000001938,731,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw4DUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDDQA2,a154W000008mjpyQAA,Fonteva Note Pad,1,true,,1,1,ORPINGTON,Cora Klein,United Kingdom,BR5 3PJ,,9  OKEMORE GARDENS,,,1,false,0,1,false,,0034W00002AU8VkQAL,,,,,,,,,431,FON-International Association,1000 - Cash,,116,484,,,,,307,,,,
a1D4W000005kMJ2UAM,false,0000001939,732,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw4DUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,true,a134W000008hIDVQA2,,Tax Class Default Tax Rate,0,true,,1,0,ORPINGTON,Cora Klein,United Kingdom,BR5 3PJ,,9  OKEMORE GARDENS,,,0,false,0,0,false,,0034W00002AU8VkQAL,,,,,,,,,431,FON-International Association,1000 - Cash,,114,,,,,,307,,,,
a1D4W000005kMJ3UAM,false,0000001940,733,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw4EUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,,a154W000008mjqcQAA,Show off your association pride by sponsoring our annual conference at the silver level.,7500,true,,1,7500,Fribourg,Laura Ortiz,Switzerland,,,Chemin des Grottes 14,,,7500,false,0,7500,false,,0034W00002AU8VDQA1,,,,,,,,,432,FON-International Association,1000 - Cash,,,508,,,,,137,,,,
a1D4W000005kMJ4UAM,false,0000001941,734,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw4FUAR,2013-07-20,true,a0o4W00000MOvweQAD,true,2014-06-30,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,Professional Membership,300,true,,1,300,Chicago,Beatrice Cohen,United States,60640,Illinois,1507 W Sunnyside Ave,,,300,false,0,300,false,,0034W00002AU8VEQA1,,,,,,,,,433,FON-International Association,1000 - Cash,,119,546,,,,,138,,,,
a1D4W000005kMJ5UAM,false,0000001942,735,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw4FUAR,2013-07-20,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDDQA2,a154W000008mjppQAA,Cloud Stress Ball,1,true,,1,0,Chicago,Beatrice Cohen,United States,60640,Illinois,1507 W Sunnyside Ave,,,0,false,0,0,false,,0034W00002AU8VEQA1,,,,,,,,,433,FON-International Association,1000 - Cash,,116,480,,,,,138,,,,
a1D4W000005kMJ6UAM,false,0000001943,736,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw4FUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,true,a134W000008hIDVQA2,,Tax Class Default Tax Rate,0,true,,1,0,Chicago,Beatrice Cohen,United States,60640,Illinois,1507 W Sunnyside Ave,,,0,false,0,0,false,,0034W00002AU8VEQA1,,,,,,,,,433,FON-International Association,1000 - Cash,,114,,,,,,138,,,,
a1D4W000005kMJ7UAM,false,0000001946,737,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw4GUAR,2015-07-12,true,a0o4W00000MOvweQAD,true,2016-06-30,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,Professional Membership,300,true,,1,300,Fribourg,Alexander Curry,Switzerland,,,Route de la Vignettz 46,,,300,false,0,300,false,,0034W00002AU8S0QAL,,,,,,,,,434,FON-International Association,1000 - Cash,,119,546,,,,,231,,,,
a1D4W000005kMJ8UAM,false,0000001947,738,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw4GUAR,2015-07-12,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDDQA2,a154W000008mjppQAA,Cloud Stress Ball,1,true,,1,0,Fribourg,Alexander Curry,Switzerland,,,Route de la Vignettz 46,,,0,false,0,0,false,,0034W00002AU8S0QAL,,,,,,,,,434,FON-International Association,1000 - Cash,,116,480,,,,,231,,,,
a1D4W000005kMJ9UAM,false,0000001948,739,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw4GUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,true,a134W000008hIDVQA2,,Tax Class Default Tax Rate,0,true,,1,0,Fribourg,Alexander Curry,Switzerland,,,Route de la Vignettz 46,,,0,false,0,0,false,,0034W00002AU8S0QAL,,,,,,,,,434,FON-International Association,1000 - Cash,,114,,,,,,231,,,,
a1D4W000005kMNmUAM,false,0000002433,740,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw6CUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDWQA2,,Customer Luncheon Ticket,0,true,,1,55,Bern,Dustin Curtis,Switzerland,,,Schutzenmattstrasse 11,,,55,false,0,55,false,,0034W00002AU8VBQA1,,,,,,,,,176,FON-International Association,1000 - Cash,,90,,,,,,135,,,,
a1D4W000005kMNnUAM,false,0000002434,741,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw6DUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDWQA2,,Customer Luncheon Ticket,0,true,,1,55,Harrisonburg,Sam Flannigan,United States,22801,Virginia,406 West Ave,,,55,false,0,55,false,,0034W00002AU8UlQAL,,,,,,,,,177,FON-International Association,1000 - Cash,,90,,,,,,30,,,,
a1D4W000005kMNoUAM,false,0000002435,742,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw6EUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDUQA2,a154W000008mjqaQAA,VIP Registration,200,true,,1,200,Chillicothe,Lloyd Welch,United States,45601,Ohio,20544 US 23 N,,,200,false,0,200,false,,0034W00002AU8W0QAL,,,,,,,,,178,FON-International Association,1000 - Cash,,91,295,,,,,12,,,,
a1D4W000005kMNpUAM,false,0000002436,743,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw6FUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDfQAM,a154W000008mjqYQAQ,User Group Ticket,20,true,,1,20,Bethesda,Don Tucker,United States,20814,Maryland,4623 Rosedale Avenue,,,20,false,0,20,false,,0034W00002AU8TOQA1,,,,,,,,,179,FON-International Association,1000 - Cash,,96,324,,,,,265,,,,
a1D4W000005kMNqUAM,false,0000002437,744,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw6GUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDfQAM,a154W000008mjqYQAQ,User Group Ticket,20,true,,1,20,Luzern,Daniel Fields,Switzerland,,,Adligenswilerstrasse 39,,,20,false,0,20,false,,0034W00002AU8UsQAL,,,,,,,,,180,FON-International Association,1000 - Cash,,96,324,,,,,84,,,,
a1D4W000005kMNrUAM,false,0000002438,745,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw6HUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDUQA2,a154W000008mjpnQAA,Full Conference Pass,100,true,,1,100,Blaine,Chris Bennett,United States,98230,Washington,4407 Masterson Rd,,,100,false,0,100,false,,0034W00002AU8V8QAL,,,,,,,,,181,FON-International Association,1000 - Cash,,91,294,,,,,118,,,,
a1D4W000005kMNsUAM,false,0000002439,746,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw6IUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDUQA2,a154W000008mjqaQAA,VIP Registration,200,true,,1,200,Las Vegas,Todd Hall,United States,89117,Nevada,3245 Rosanna St,,,200,false,0,200,false,,0034W00002AU8UaQAL,,,,,,,,,182,FON-International Association,1000 - Cash,,91,295,,,,,284,,,,
a1D4W000005kMNtUAM,false,0000002440,747,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw6JUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDUQA2,a154W000008mjpnQAA,Full Conference Pass,100,true,,1,100,Lansing,Della Hernandez,United States,48910,Michigan,4931 Contec Dr,,,100,false,0,100,false,,0034W00002AU8VWQA1,,,,,,,,,183,FON-International Association,1000 - Cash,,91,294,,,,,236,,,,
a1D4W000005kMNuUAM,false,0000002441,748,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw6KUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDfQAM,a154W000008mjqYQAQ,User Group Ticket,20,true,,1,20,Stratford,Jim Neal,United States,6615,Connecticut,40 Macs Harbor Ct,,,20,false,0,20,false,,0034W00002AU8VLQA1,,,,,,,,,198,FON-International Association,1000 - Cash,,96,324,,,,,182,,,,
a1D4W000005kMNvUAM,false,0000002442,749,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw6LUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDUQA2,a154W000008mjpnQAA,Full Conference Pass,100,true,,1,100,Williamsville,Winifred Fields,United States,14221,New York,1042 N Forest Rd,,,100,false,0,100,false,,0034W00002AU8VPQA1,,,,,,,,,199,FON-International Association,1000 - Cash,,91,294,,,,,228,,,,
a1D4W000005kMNwUAM,false,0000002443,750,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw6MUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDfQAM,a154W000008mjqZQAQ,User Group & Happy Hour  Ticket,40,true,,1,40,N Flat Rock,Francis Riley,United States,48134,Michigan,28305 Sheeks Blvd,,,40,false,0,40,false,,0034W00002AU8UYQA1,,,,,,,,,200,FON-International Association,1000 - Cash,,96,325,,,,,282,,,,
a1D4W000005kMNxUAM,false,0000002444,751,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw6NUAR,2017-09-25,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDDQA2,a154W000008mjppQAA,Cloud Stress Ball,1,true,,1,0,San Francisco,Justin Pratt,United States,94108,California,131 Waverly Pl,,,0,false,0,0,false,,0034W00002AU8UVQA1,,,,,,,,,201,FON-International Association,1000 - Cash,,116,480,,,,,279,,,,
a1D4W000005kM7YUAU,false,0000002967,752,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw8dUAB,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwkQAF,0,"FON Adjust Invoice, Audit Trail",2018-10-20,a124W00000LbEx5QAF,false,false,false,,,"Payment Applied to Invoice #000000588, Fonteva Coasters, Fonteva Visor - Taupe/Orange, Fonteva Visor - Taupe/Orange",0,true,,1,13.25,Erie,"FON Adjust Invoice, Audit Trail",United States,16504,Pennsylvania,353 East 41st Street,,,13.25,false,0,13.25,false,,0034W00002AU8WOQA1,,,,,,,,,68,FON-International Association,1100 - Accounts Receivable,35,,,,,,,146,,,,
a1D4W000005kM7ZUAU,false,0000002969,753,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw8eUAB,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,-145,Adam Clintford,2017-09-07,a124W00000LbEvFQAV,false,false,false,,,"Payment Applied to Invoice #000000439, 2017 Annual Conference - Sponsor Ticket, Session 2b: Quality Assurance in Modern Organizations, Session 3: Round Table, Session 4a: Building Successful Teams, Networking Breakfast, Season 6: A Step Ahead: Anticipa...",0,true,,1,350,Williamsville,Adam Clintford,United States,14221,New York,1042 N Forest Rd,,,350,false,0,350,false,,0034W00002AU8UiQAL,,,,,,,,,69,FON-International Association,1000 - Cash,272,,,,,,,305,,,,
a1D4W000005kMSVUA2,false,0000002970,754,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:08.000+0000,2020-09-24T07:29:08.000+0000,a1E4W00000Djw8fUAB,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwkQAF,0,FON Overpayment on Invoice Example,2018-11-29,a124W00000LbEx9QAF,false,false,false,a134W000008hIDDQA2,a154W000008mjpTQAQ,Fonteva Fleece Vest,25,true,,1,25,,null FON Overpayment on Invoice Example,,,,,,,25,false,0,25,false,,0034W00002AU8WTQA1,a114W00000LFqGSQA1,,,,,,,,70,FON-International Association,1100 - Accounts Receivable,65,116,483,,,,,152,585,,,
