Id,Name,External_Id__c,OrderApi__Invoice__c,OrderApi__Activation_Date__c,OrderApi__Adjustment_Reason__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__Credit_Memo__c,OrderApi__Deferred_Revenue_Adjustment__c,OrderApi__End_Date__c,OrderApi__GL_Account__c,OrderApi__Is_Adjustment__c,OrderApi__Is_Posted__c,OrderApi__Is_Renewal__c,OrderApi__Is_Shipping_Rate__c,OrderApi__Is_Tax__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Line_Description__c,OrderApi__List_Price__c,OrderApi__Parent_Sales_Order_Line__c,OrderApi__Posted_Date__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Sale_Price__c,OrderApi__Sales_Order_Line__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Subtotal__c,OrderApi__Tax_Override__c,OrderApi__Tax_Percent__c,OrderApi__Total__c,OrderApi__AR_Account__c,OrderApi__Adjustments__c,OrderApi__Amount_Paid__c,OrderApi__Amount_Refunded__c,OrderApi__Balance_Due__c,OrderApi__Contact__c,OrderApi__Credits_Applied__c,OrderApi__Invoice_Line__c,OrderApi__Is_Child_Line__c,OrderApi__Payment_Priority__c,OrderApi__Credit_Note__c,OrderApi__Tax_Amount__c,OrderApi__Total_with_Tax__c,OrderApi__Invoice__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__Credit_Memo__r.External_Id__c,OrderApi__GL_Account__r.Id,OrderApi__Item_Class__r.External_Id__c,OrderApi__Item__r.External_Id__c,OrderApi__Parent_Sales_Order_Line__r.External_Id__c,OrderApi__Price_Rule__r.External_Id__c,OrderApi__Sales_Order_Line__r.External_Id__c,OrderApi__Subscription_Plan__r.Id,OrderApi__Subscription__r.External_Id__c,OrderApi__AR_Account__r.Id,OrderApi__Contact__r.External_Id__c,OrderApi__Invoice_Line__r.External_Id__c,OrderApi__Credit_Note__r.External_Id__c
a114W00000KvqiNQAR,0000002227,549,a124W00000MTdkMQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGEQA4,a154W00000926RbQAI,Fonteva Coffee Mug,3,,,false,a1C4W00000845KtUAI,1,3,a1I4W00000HFa8rUAD,Scottsdale,Harvey Jordan,United States,85258,Arizona,7868 E Via Marina,,,3,false,0,3,a104W00000G3d1FQAR,0,0,0,3,0034W00002DpogMQAR,0,,false,,,,,540,FON-International Association,,a104W00000G3d1EQAR,152,567,,427,1713,,,a104W00000G3d1FQAR,245,,
a114W00000KvqiOQAR,0000002234,550,a124W00000MTdkNQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGEQA4,a154W00000926RbQAI,Fonteva Coffee Mug,3,,,true,a1C4W00000845KtUAI,1,2.25,a1I4W00000HFa8wUAD,Erie,FON Draft Invoice,United States,16504,PA,,,,2.25,false,0,2.25,a104W00000G3d1FQAR,0,0,0,2.25,0034W00002DpogsQAB,0,,false,,,,,541,FON-International Association,,a104W00000G3d1EQAR,152,567,,427,1718,,,a104W00000G3d1FQAR,187,,
a114W00000KvqiPQAR,0000002235,551,a124W00000MTdkNQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,true,a134W000009DZGWQA4,a154W00000926SgQAI,DC Tax,14.9,a1I4W00000HFa8wUAD,,true,,1,0.24,a1I4W00000HFa8xUAD,Erie,FON Draft Invoice,United States,16504,PA,,,,0.24,false,8,0.24,a104W00000G3d1FQAR,0,0,0,0.24,0034W00002DpogsQAB,0,,false,,,,,541,FON-International Association,,a104W00000G3d1EQAR,150,522,1718,,1719,,,a104W00000G3d1FQAR,187,,
a114W00000KvqiQQAR,0000002238,552,a124W00000MTdkPQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGEQA4,a154W00000926RXQAY,Fonteva Coasters,5,,,false,a1C4W00000845KvUAI,1,5,a1I4W00000HFa91UAD,Erie,"FON Adjust Invoice, Audit Trail",United States,16504,PA,353 East 41st Street,,,5,false,0,5,a104W00000G3d1FQAR,0,0,0,5,0034W00002DpogtQAB,0,,false,,,,,543,FON-International Association,,a104W00000G3d1EQAR,152,566,,426,1847,,,a104W00000G3d1FQAR,188,,
a114W00000KvqiRQAR,0000002239,553,a124W00000MTdkPQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGEQA4,a154W00000926RnQAI,Fonteva Visor - Taupe/Orange,10,,,false,a1C4W00000845LEUAY,1,10,a1I4W00000HFa92UAD,Erie,"FON Adjust Invoice, Audit Trail",United States,16504,PA,353 East 41st Street,,,10,false,0,10,a104W00000G3d1FQAR,0,0,0,10,0034W00002DpogtQAB,0,,false,,,,,543,FON-International Association,,a104W00000G3d1EQAR,152,608,,469,1848,,,a104W00000G3d1FQAR,188,,
a114W00000KvqiSQAR,0000002240,554,a124W00000MTdkPQAT,,Manager Override,false,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1cQAB,true,true,false,false,false,a134W000009DZGEQA4,a154W00000926RnQAI,Fonteva Visor - Taupe/Orange,10,,2018-10-20,false,a1C4W00000845LEUAY,1,-1.75,a1I4W00000HFa92UAD,Erie,"FON Adjust Invoice, Audit Trail",United States,16504,PA,353 East 41st Street,,,-1.75,false,0,-1.75,a104W00000G3d1FQAR,0,0,0,0,0034W00002DpogtQAB,0,,true,,,,,543,FON-International Association,,a104W00000G3d1cQAB,152,608,,469,1848,,,a104W00000G3d1FQAR,188,,
a114W00000KvqiTQAR,0000002244,555,a124W00000MTdkQQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGEQA4,a154W00000926RXQAY,Fonteva Coasters,5,,,false,a1C4W00000845KvUAI,1,5,a1I4W00000HFa93UAD,Erie,FON Voided Invoice,United States,16504,PA,353 East 41st Street,,,5,false,0,5,a104W00000G3d1FQAR,0,0,0,5,0034W00002DpoguQAB,0,,false,,,,,544,FON-International Association,,a104W00000G3d1EQAR,152,566,,426,1849,,,a104W00000G3d1FQAR,190,,
a114W00000KvqiUQAR,0000002245,556,a124W00000MTdkQQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGEQA4,a154W00000926RpQAI,Fonteva Note Pad,1,,,false,a1C4W00000845LTUAY,1,1,a1I4W00000HFa94UAD,Erie,FON Voided Invoice,United States,16504,PA,353 East 41st Street,,,1,false,0,1,a104W00000G3d1FQAR,0,0,0,1,0034W00002DpoguQAB,0,,false,,,,,544,FON-International Association,,a104W00000G3d1EQAR,152,569,,429,1850,,,a104W00000G3d1FQAR,190,,
a114W00000KvqiVQAR,0000002246,557,a124W00000MTdkRQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d2LQAR,false,false,false,false,false,a134W000009DZGEQA4,a154W00000926RnQAI,Fonteva Visor - Taupe/Orange,10,,,false,a1C4W00000845LEUAY,1,10,a1I4W00000HFa96UAD,Erie,FON Profile,United States,16504,PA,353 East 41st Street,,,10,false,0,10,a104W00000G3d1FQAR,0,0,0,10,0034W00002DpodYQAR,0,,false,,,,,27,FON-International Association,,a104W00000G3d2LQAR,152,608,,469,1852,,,a104W00000G3d1FQAR,189,,
a114W00000KvqiWQAR,0000002247,558,a124W00000MTdkSQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGEQA4,a154W00000926RbQAI,Fonteva Coffee Mug,3,,,false,a1C4W00000845KtUAI,1,3,a1I4W00000HFa99UAD,Erie,FON Profile,United States,16504,PA,353 East 41st Street,,,3,false,0,3,a104W00000G3d1FQAR,0,0,0,3,0034W00002DpodYQAR,0,,false,,,,,28,FON-International Association,,a104W00000G3d1EQAR,152,567,,427,1855,,,a104W00000G3d1FQAR,189,,
a114W00000KvqicQAB,0000002253,559,a124W00000MTdkOQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGEQA4,a154W00000926REQAY,Fonteva Fleece Vest,25,,,true,a1C4W00000845LUUAY,1,17.5,a1I4W00000HFa8yUAD,Erie,FON Draft Invoice,United States,16504,PA,,,,17.5,false,0,17.5,a104W00000G3d1FQAR,0,0,0,17.5,0034W00002DpogsQAB,0,,false,,,,,542,FON-International Association,,a104W00000G3d1EQAR,152,568,,548,1720,,,a104W00000G3d1FQAR,187,,
a114W00000KvqidQAB,0000002254,560,a124W00000MTdkYQAT,2019-01-16,,true,a0o4W00000M5SknQAF,true,,false,2019-06-30,a104W00000G3d1fQAB,false,false,false,false,false,a134W000009DZGIQA4,a154W00000926QzQAI,FON - National Membership,900,,,true,a1C4W00000845KlUAI,1,450,a1I4W00000HFa9sUAD,,Claire Jones,,,,,a1R4W000004PyfNUAS,,450,false,0,450,a104W00000G3d1FQAR,0,0,0,450,0034W00002DpodjQAB,0,,false,,,,,76,FON-International Association,,a104W00000G3d1fQAB,155,96,,613,1003,a1R4W000004PyfNUAS,,a104W00000G3d1FQAR,293,,
a114W00000KvqjCQAR,0000002458,561,a124W00000MTdcTQAT,2020-03-30,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZmrUAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,281,FON-International Association,,a104W00000G3d1eQAB,159,186,,,607,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqjDQAR,0000002459,562,a124W00000MTdcUQAT,2020-03-30,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.63,a1I4W00000HFZmrUAH,,,,,,,a1R4W000004PyfRUAS,,416.63,false,0,416.63,a104W00000G3d1FQAR,0,0,0,416.63,,0,,false,,,,,282,FON-International Association,,a104W00000G3d1eQAB,159,186,,,607,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqjEQAR,0000002460,563,a124W00000MTdcVQAT,2020-03-30,,true,,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZmrUAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,283,,,a104W00000G3d1eQAB,159,186,,,607,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqhaQAB,0000002461,564,a124W00000MTdcYQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1HQAR,false,false,false,false,false,a134W000009DZGDQA4,a154W00000926QlQAI,Book,100,,,false,a1C4W00000845LKUAY,1,100,a1I4W00000HFZmsUAH,Washington,Sabrina Crawley 6,United States,20500,DC,1600 Pennsylvania Avenue Northwest,,,100,false,0,100,a104W00000G3d1FQAR,0,0,0,100,0034W00002DpocwQAB,0,,false,,,,,310,FON-International Association,,a104W00000G3d1HQAR,153,691,,233,608,,,a104W00000G3d1FQAR,84,,
a114W00000KvqhbQAB,0000002462,565,a124W00000MTdcYQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1jQAB,false,false,false,true,false,a134W000009DZGFQA4,a154W00000926QnQAI,Fedex Regular - US,5,,,false,a1C4W00000845KRUAY,1,5,a1I4W00000HFZmtUAH,Washington,Sabrina Crawley 6,United States,20500,DC,1600 Pennsylvania Avenue Northwest,,,5,false,0,5,a104W00000G3d1FQAR,0,0,0,5,0034W00002DpocwQAB,0,,false,,,,,310,FON-International Association,,a104W00000G3d1jQAB,151,89,,568,609,,,a104W00000G3d1FQAR,84,,
a114W00000KvqjFQAR,0000002463,566,a124W00000MTdcZQAT,2020-03-31,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZmuUAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,311,FON-International Association,,a104W00000G3d1eQAB,159,186,,,610,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqjGQAR,0000002464,567,a124W00000MTdcaQAD,2020-03-31,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZmuUAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,312,FON-International Association,,a104W00000G3d1eQAB,159,186,,,610,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqjHQAR,0000002465,568,a124W00000MTdcbQAD,2020-03-31,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZmuUAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,313,FON-International Association,,a104W00000G3d1eQAB,159,186,,,610,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqjIQAR,0000002466,569,a124W00000MTdccQAD,2020-03-31,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZmuUAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,314,FON-International Association,,a104W00000G3d1eQAB,159,186,,,610,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqjJQAR,0000002467,570,a124W00000MTdcdQAD,2020-03-31,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZmuUAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,315,FON-International Association,,a104W00000G3d1eQAB,159,186,,,610,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqjKQAR,0000002468,571,a124W00000MTdceQAD,2020-03-31,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZmuUAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,316,FON-International Association,,a104W00000G3d1eQAB,159,186,,,610,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqjLQAR,0000002469,572,a124W00000MTdcfQAD,2020-03-31,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZmuUAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,317,FON-International Association,,a104W00000G3d1eQAB,159,186,,,610,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqjMQAR,0000002470,573,a124W00000MTdcgQAD,2020-03-31,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZmuUAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,318,FON-International Association,,a104W00000G3d1eQAB,159,186,,,610,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqjNQAR,0000002471,574,a124W00000MTdchQAD,2020-03-31,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZmuUAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,319,FON-International Association,,a104W00000G3d1eQAB,159,186,,,610,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqjOQAR,0000002472,575,a124W00000MTdciQAD,2020-03-31,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZmuUAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,320,FON-International Association,,a104W00000G3d1eQAB,159,186,,,610,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqjPQAR,0000002473,576,a124W00000MTdcjQAD,2020-03-31,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.63,a1I4W00000HFZmuUAH,,,,,,,a1R4W000004PyfRUAS,,416.63,false,0,416.63,a104W00000G3d1FQAR,0,0,0,416.63,,0,,false,,,,,321,FON-International Association,,a104W00000G3d1eQAB,159,186,,,610,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqjQQAR,0000002474,577,a124W00000MTdckQAD,2020-03-31,,true,,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZmuUAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,348,,,a104W00000G3d1eQAB,159,186,,,610,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqmpQAB,0000001084,578,a124W00000MTdgFQAT,2016-04-02,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,,,true,,1,0,a1I4W00000HFZsmUAH,Bremerton,Wesley Diaz,United States,98337,Washington,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,443,FON-International Association,,a104W00000G3d1EQAR,152,565,,,900,,,a104W00000G3d1EQAR,,,
a114W00000KvqmqQAB,0000001085,579,a124W00000MTdgFQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,,,true,,1,0,a1I4W00000HFZsnUAH,Bremerton,Wesley Diaz,United States,98337,Washington,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,443,FON-International Association,,a104W00000G3d1EQAR,150,,,,901,,,a104W00000G3d1EQAR,,,
a114W00000KvqmrQAB,0000001086,580,a124W00000MTdgGQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGEQA4,a154W00000926RsQAI,Socks,10,,,false,,1,10,a1I4W00000HFZsoUAH,Bremerton,Wesley Diaz,United States,98337,Washington,,,,10,false,0,10,a104W00000G3d1EQAR,0,0,0,10,,0,,false,,,,,444,FON-International Association,,a104W00000G3d1EQAR,152,562,,,902,,,a104W00000G3d1EQAR,,,
a114W00000KvqmsQAB,0000001087,581,a124W00000MTdgGQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,,,true,,1,0,a1I4W00000HFZspUAH,Bremerton,Wesley Diaz,United States,98337,Washington,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,444,FON-International Association,,a104W00000G3d1EQAR,150,,,,903,,,a104W00000G3d1EQAR,,,
a114W00000KvqmtQAB,0000001088,582,a124W00000MTdgHQAT,2016-08-16,,true,a0o4W00000M5SknQAF,true,,false,2017-06-30,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,,,true,,1,137.5,a1I4W00000HFZsqUAH,Las Vegas,Todd Hall,United States,89117,Nevada,,,,137.5,false,0,137.5,a104W00000G3d1EQAR,0,0,0,137.5,,0,,false,,,,,445,FON-International Association,,a104W00000G3d1EQAR,155,650,,,904,,,a104W00000G3d1EQAR,,,
a114W00000KvqmuQAB,0000001089,583,a124W00000MTdgHQAT,2016-08-16,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,,,true,,1,0,a1I4W00000HFZsrUAH,Las Vegas,Todd Hall,United States,89117,Nevada,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,445,FON-International Association,,a104W00000G3d1EQAR,152,565,,,905,,,a104W00000G3d1EQAR,,,
a114W00000KvqmvQAB,0000001090,584,a124W00000MTdgHQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,,,true,,1,0,a1I4W00000HFZssUAH,Las Vegas,Todd Hall,United States,89117,Nevada,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,445,FON-International Association,,a104W00000G3d1EQAR,150,,,,906,,,a104W00000G3d1EQAR,,,
a114W00000KvqmwQAB,0000001091,585,a124W00000MTdgIQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGEQA4,a154W00000926QmQAI,Water Bottles,30,,,false,,1,30,a1I4W00000HFZstUAH,Las Vegas,Todd Hall,United States,89117,Nevada,,,,30,false,0,30,a104W00000G3d1EQAR,0,0,0,30,,0,,false,,,,,446,FON-International Association,,a104W00000G3d1EQAR,152,690,,,907,,,a104W00000G3d1EQAR,,,
a114W00000KvqmxQAB,0000001092,586,a124W00000MTdgJQAT,2014-09-06,,true,a0o4W00000M5SknQAF,true,,false,2015-06-30,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,,,true,,1,125,a1I4W00000HFZsuUAH,Northeast,Myrtie Payne,United States,20017,Washington DC,,,,125,false,0,125,a104W00000G3d1EQAR,0,0,0,125,,0,,false,,,,,447,FON-International Association,,a104W00000G3d1EQAR,155,650,,,908,,,a104W00000G3d1EQAR,,,
a114W00000KvqmyQAB,0000001093,587,a124W00000MTdgJQAT,2014-09-06,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,,,true,,1,0,a1I4W00000HFZsvUAH,Northeast,Myrtie Payne,United States,20017,Washington DC,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,447,FON-International Association,,a104W00000G3d1EQAR,152,565,,,909,,,a104W00000G3d1EQAR,,,
a114W00000KvqmzQAB,0000001094,588,a124W00000MTdgJQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,,,true,,1,0,a1I4W00000HFZswUAH,Northeast,Myrtie Payne,United States,20017,Washington DC,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,447,FON-International Association,,a104W00000G3d1EQAR,150,,,,910,,,a104W00000G3d1EQAR,,,
a114W00000Kvqn0QAB,0000001095,589,a124W00000MTdgKQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGEQA4,a154W00000926QmQAI,Water Bottles,30,,,false,,1,30,a1I4W00000HFZsxUAH,Northeast,Myrtie Payne,United States,20017,Washington DC,,,,30,false,0,30,a104W00000G3d1EQAR,0,0,0,30,,0,,false,,,,,448,FON-International Association,,a104W00000G3d1EQAR,152,690,,,911,,,a104W00000G3d1EQAR,,,
a114W00000Kvqn1QAB,0000001096,590,a124W00000MTdgLQAT,2014-10-02,,true,a0o4W00000M5SknQAF,true,,false,2015-06-30,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,,,true,,1,112.5,a1I4W00000HFZsyUAH,Northeast,Leila Simon,United States,20017,Washington DC,,,,112.5,false,0,112.5,a104W00000G3d1EQAR,0,0,0,112.5,,0,,false,,,,,449,FON-International Association,,a104W00000G3d1EQAR,155,650,,,912,,,a104W00000G3d1EQAR,,,
a114W00000Kvqn2QAB,0000001097,591,a124W00000MTdgLQAT,2014-10-02,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,,,true,,1,0,a1I4W00000HFZszUAH,Northeast,Leila Simon,United States,20017,Washington DC,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,449,FON-International Association,,a104W00000G3d1EQAR,152,565,,,913,,,a104W00000G3d1EQAR,,,
a114W00000Kvqn3QAB,0000001098,592,a124W00000MTdgLQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,,,true,,1,0,a1I4W00000HFZt0UAH,Northeast,Leila Simon,United States,20017,Washington DC,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,449,FON-International Association,,a104W00000G3d1EQAR,150,,,,914,,,a104W00000G3d1EQAR,,,
a114W00000Kvqn4QAB,0000001099,593,a124W00000MTdgMQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGDQA4,a154W00000926RmQAI,Research Paper,5,,,false,,1,5,a1I4W00000HFZt1UAH,Northeast,Leila Simon,United States,20017,Washington DC,,,,5,false,0,5,a104W00000G3d1EQAR,0,0,0,5,,0,,false,,,,,450,FON-International Association,,a104W00000G3d1EQAR,153,28,,,1041,,,a104W00000G3d1EQAR,,,
