Id,OrderApi__Sales_Order__c,OrderApi__Term__c,Name,External_Id__c,OrderApi__AR_Account__c,OrderApi__Scheduled_Payment__c,OrderApi__Subscription__c,OrderApi__Account__c,OrderApi__Amount_Paid__c,OrderApi__Amount_Refunded__c,OrderApi__Balance_Due__c,OrderApi__Billing_City__c,OrderApi__Billing_Contact__c,OrderApi__Billing_Country__c,OrderApi__Billing_Postal_Code__c,OrderApi__Billing_State__c,OrderApi__Billing_Street__c,OrderApi__Business_Group__c,OrderApi__Calculate_Billing_Details__c,OrderApi__Calculate_Due_Date__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__Contact__c,OrderApi__Credits_Applied__c,OrderApi__Customer_Link__c,OrderApi__Customer_Reference_Number__c,OrderApi__Days_Overdue__c,OrderApi__Description__c,OrderApi__Due_Date__c,OrderApi__Entity__c,OrderApi__Has_Payments__c,OrderApi__Has_Refunds__c,OrderApi__Invoice_Date__c,OrderApi__Is_Cancelled__c,OrderApi__Is_Overdue__c,OrderApi__Is_Paid__c,OrderApi__Is_Posted__c,OrderApi__Is_Voided__c,OrderApi__Memo__c,OrderApi__Paid_Date__c,OrderApi__Payment_Count__c,OrderApi__Payment_Terms__c,OrderApi__Posted_Date__c,OrderApi__Refund_Count__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Status__c,OrderApi__Total__c,OrderApi__Voided_Date__c,OrderApi__Adjustments__c,OrderApi__Item_Count__c,OrderApi__Subtotal__c,OrderApi__Credits_and_Adjustments__c,OrderApi__Encrypted_Id__c,FontevaReports__Posted_Age__c,OrderApi__Sales_Order__r.External_Id__c,OrderApi__Term__r.External_Id__c,OrderApi__AR_Account__r.Id,OrderApi__Scheduled_Payment__r.External_Id__c,OrderApi__Subscription__r.External_Id__c,OrderApi__Account__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__Contact__r.External_Id__c,OrderApi__Payment_Terms__r.External_Id__c
a124W00000MTdcEQAT,a1J4W00000CgFpTUAV,,000000681,240,a104W00000G3d1FQAR,,,0014W000025FRlVQAW,30,0,0,,FON Fischer,,,,,a0o4W00000M5SknQAF,true,true,false,0034W00002DpoeBQAR,,FON Fischer,,0,,2019-11-15,Contact,true,false,2019-11-15,false,false,true,true,false,,2019-11-15,2,a1A4W00000F6ZX2UAN,2019-11-15,0,Erie,FON Fischer,United States,16504,PA,353 East 41st Street,Paid,30,,0,2,30,,lNOgi7tr6M7mwLz78LHPaaHsJdZ7CsU5nR8QCYLHkTo=,320,418,,a104W00000G3d1FQAR,,,99,FON-International Association,12,1
a124W00000MTdcFQAT,a1J4W00000CgFq7UAF,a1H4W00000BB53CUAT,000000682,241,a104W00000G3d1FQAR,,a1S4W000004D1RUUA0,0014W000025FRlVQAW,100,0,0,,FON Fischer,,,,,a0o4W00000M5SknQAF,true,true,true,0034W00002DpoeBQAR,,FON Fischer,,0,,2019-11-22,Contact,true,false,2019-11-22,false,false,true,true,false,,2019-11-22,1,a1A4W00000F6ZX2UAN,2019-11-22,0,,FON Fischer,,,,,Paid,300,,-200,2,300,-200,QjhG4+U7M9y2oGnqBgK0qApuHK26IVXLq33d6dfYI2w=,313,541,126,a104W00000G3d1FQAR,,16,99,FON-International Association,12,1
a124W00000MTdcGQAT,a1J4W00000CgFq8UAF,a1H4W00000BB53DUAT,000000683,242,a104W00000G3d1FQAR,,a1S4W000004D1RTUA0,0014W000025FRlVQAW,400,400,300,,FON Fischer,,,,,a0o4W00000M5SknQAF,true,true,true,0034W00002DpoeBQAR,,FON Fischer,,313,,2019-11-22,Contact,true,true,2019-11-22,false,true,false,true,false,,2019-11-22,2,a1A4W00000F6ZX2UAN,2019-11-22,2,,FON Fischer,,,,,Overdue,300,,0,1,300,,WpQMFvSDp9qvLtqW+8DKVN2J298m7qtMPBwrw+ZGphY=,313,542,127,a104W00000G3d1FQAR,,17,99,FON-International Association,12,1
a124W00000MTdcHQAT,a1J4W00000CgFquUAF,a1H4W00000BB53FUAT,000000684,243,a104W00000G3d1FQAR,,a1S4W000004D1RWUA0,0014W000025FRkKQAW,2291.67,0,0,Arlington,Caroline Qureshi,United States,22201,Virginia,932 N Kenmore St,a0o4W00000M5SknQAF,true,true,true,0034W00002DpoceQAB,,Caroline Qureshi,,0,,2020-02-06,Contact,true,false,2020-02-06,false,false,true,true,false,,2020-02-06,1,a1A4W00000F6ZX2UAN,2020-02-06,0,Arlington,Caroline Qureshi,United States,22201,Virginia,932 N Kenmore St,Paid,2291.67,,0,1,2291.67,,4oxov67Ev8IUvHRadTUOcFJscqWu/v/K2k6y4NijBUI=,237,1111,129,a104W00000G3d1FQAR,,19,5,FON-International Association,10,1
a124W00000MTdcIQAT,a1J4W00000CgFroUAF,,000000685,244,a104W00000G3d1FQAR,,,0014W000025FRkSQAW,0,0,175,,Jenifer Alonzo,,,,,a0o4W00000M5SknQAF,true,true,true,0034W00002DpocfQAB,0,Jenifer Alonzo,1234,205,,2020-03-09,Contact,false,false,2020-03-09,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-03-09,0,,Jenifer Alonzo,,,,,Overdue,175,,0,3,175,0,KUe10Dz7YlxIjkwZkEeiwsoWA2HZxQ77wasHhn94lBc=,205,250,,a104W00000G3d1FQAR,,,107,FON-International Association,41,1
a124W00000MTdcJQAT,a1J4W00000CgFsPUAV,,000000686,245,a104W00000G3d1FQAR,,,0014W000025FRkUQAW,0,,105,Washington,Sabrina Crawley 0,United States,,District of Columbia,1600 Pennsylvania Avenue,a0o4W00000M5SknQAF,true,true,false,0034W00002DpockQAB,,Sabrina Crawley 0,,184,,2020-03-30,Contact,false,false,2020-03-30,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-03-30,0,Washington,Sabrina Crawley 0,United States,20500,DC,1600 Pennsylvania Avenue Northwest,Overdue,105,,0,2,105,,9OfnrE1RA9uQLiZnfhH058WTvszwes9ynjaPQdktpjg=,184,426,,a104W00000G3d1FQAR,,,108,FON-International Association,51,1
a124W00000MTdf0QAD,a1J4W00000CgFt6UAF,a1H4W00000BB53cUAD,000000848,246,a104W00000G3d1FQAR,,a1S4W000004D1RsUAK,0014W000025FRkgQAG,0,0,416.67,Arlington,Sabrina Crawley 12,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpod8QAB,0,"EUT-XYZ, Inc. 12",,0,,2020-11-20,Account,false,false,2020-11-20,false,false,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-04-20,0,Arlington,Sabrina Crawley 12,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,LVISG0nqTJzhHZ/z3RyrQxWsgy0HxfblhLE5A2UQqsU=,163,790,161,a104W00000G3d1FQAR,,46,120,FON-International Association,33,1
a124W00000MTdf1QAD,a1J4W00000CgFt6UAF,a1H4W00000BB53cUAD,000000849,247,a104W00000G3d1FQAR,,a1S4W000004D1RsUAK,0014W000025FRkgQAG,0,0,416.67,Arlington,Sabrina Crawley 12,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpod8QAB,0,"EUT-XYZ, Inc. 12",,0,,2020-12-20,Account,false,false,2020-12-20,false,false,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-04-20,0,Arlington,Sabrina Crawley 12,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,zCQhgCiKCLuWlN9JTp31H49KGG3ChkcwAa7cjv/N1WU=,163,790,161,a104W00000G3d1FQAR,,46,120,FON-International Association,33,1
a124W00000MTdf2QAD,a1J4W00000CgFt6UAF,a1H4W00000BB53cUAD,000000850,248,a104W00000G3d1FQAR,,a1S4W000004D1RsUAK,0014W000025FRkgQAG,0,0,416.67,Arlington,Sabrina Crawley 12,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpod8QAB,0,"EUT-XYZ, Inc. 12",,0,,2021-01-20,Account,false,false,2021-01-20,false,false,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-04-20,0,Arlington,Sabrina Crawley 12,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,TqCdTn9Mr6iLorAMHVTGyL2gADCvsBRD3wYvfJB1/kY=,163,790,161,a104W00000G3d1FQAR,,46,120,FON-International Association,33,1
a124W00000MTdf3QAD,a1J4W00000CgFt6UAF,a1H4W00000BB53cUAD,000000851,249,a104W00000G3d1FQAR,,a1S4W000004D1RsUAK,0014W000025FRkgQAG,0,0,416.67,Arlington,Sabrina Crawley 12,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpod8QAB,0,"EUT-XYZ, Inc. 12",,0,,2021-02-20,Account,false,false,2021-02-20,false,false,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-04-20,0,Arlington,Sabrina Crawley 12,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,XSJF/1KfMAIdZmG3FChEOwo3IWV0sph06vFgpSwehkg=,163,790,161,a104W00000G3d1FQAR,,46,120,FON-International Association,33,1
a124W00000MTdf4QAD,a1J4W00000CgFt6UAF,a1H4W00000BB53cUAD,000000852,250,a104W00000G3d1FQAR,,a1S4W000004D1RsUAK,0014W000025FRkgQAG,0,0,416.63,Arlington,Sabrina Crawley 12,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpod8QAB,0,"EUT-XYZ, Inc. 12",,0,,2021-03-20,Account,false,false,2021-03-20,false,false,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-04-20,0,Arlington,Sabrina Crawley 12,United States,,Virginia,4420 Fairfax Dr.,Posted,416.63,,0,1,416.63,0,0LOgO1GPAoimThZxaZfMKS9rBAF0TsdeWD9Bvm+YzPE=,163,790,161,a104W00000G3d1FQAR,,46,120,FON-International Association,33,1
a124W00000MTdf5QAD,a1J4W00000CgFt6UAF,a1H4W00000BB53cUAD,000000853,251,a104W00000G3d1FQAR,,a1S4W000004D1RsUAK,0014W000025FRkgQAG,0,0,416.67,Arlington,Sabrina Crawley 12,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpod8QAB,0,"EUT-XYZ, Inc. 12",,163,,2020-04-20,Account,false,false,2020-04-20,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-04-20,0,Arlington,Sabrina Crawley 12,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,fsCrMv6h4KRJh6H6cQn80VJu66XXAPdMaSnjtOeWWaE=,163,790,161,a104W00000G3d1FQAR,,46,120,FON-International Association,33,1
a124W00000MTdf6QAD,a1J4W00000CgFt5UAF,,000000854,252,a104W00000G3d1FQAR,,,0014W000025FRkhQAG,0,,105,Washington,Sabrina Crawley 13,United States,,District of Columbia,1600 Pennsylvania Avenue,a0o4W00000M5SknQAF,true,true,false,0034W00002DpodAQAR,,Sabrina Crawley 13,,163,,2020-04-20,Contact,false,false,2020-04-20,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-04-20,0,Washington,Sabrina Crawley 13,United States,20500,DC,1600 Pennsylvania Avenue Northwest,Overdue,105,,0,2,105,,hbfOCCQNKnO6YM6IvXayBi1oE7BVLJzwal8yEKbiwlA=,163,791,,a104W00000G3d1FQAR,,,121,FON-International Association,35,1
a124W00000MTdeqQAD,a1J4W00000CgFt7UAF,a1H4W00000BB53dUAD,000000855,253,a104W00000G3d1FQAR,,a1S4W000004D1RtUAK,0014W000025FRkhQAG,0,0,416.67,Arlington,Sabrina Crawley 13,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002DpodAQAR,0,"EUT-XYZ, Inc. 13",,133,,2020-05-20,Account,false,false,2020-05-20,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-04-20,0,Arlington,Sabrina Crawley 13,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,O0unqeFNVv12EQwOYe5yxoGVkwQ8vjgIy/xIov/0zqE=,163,792,162,a104W00000G3d1FQAR,,47,121,FON-International Association,35,1
a124W00000MTdf7QAD,a1J4W00000CgFt7UAF,a1H4W00000BB53dUAD,000000856,254,a104W00000G3d1FQAR,,a1S4W000004D1RtUAK,0014W000025FRkhQAG,0,0,416.67,Arlington,Sabrina Crawley 13,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002DpodAQAR,0,"EUT-XYZ, Inc. 13",,102,,2020-06-20,Account,false,false,2020-06-20,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-04-20,0,Arlington,Sabrina Crawley 13,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,+X1mFqfIM+cYT4TZy5LdT0WYr3ankp7xVbn1Hjz/2rg=,163,792,162,a104W00000G3d1FQAR,,47,121,FON-International Association,35,1
a124W00000MTdf8QAD,a1J4W00000CgFt7UAF,a1H4W00000BB53dUAD,000000857,255,a104W00000G3d1FQAR,,a1S4W000004D1RtUAK,0014W000025FRkhQAG,0,0,416.67,Arlington,Sabrina Crawley 13,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002DpodAQAR,0,"EUT-XYZ, Inc. 13",,72,,2020-07-20,Account,false,false,2020-07-20,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-04-20,0,Arlington,Sabrina Crawley 13,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,HnViEcwQPLc3tIPbABYxiepAQ6MnYiKLocZIq75FPAA=,163,792,162,a104W00000G3d1FQAR,,47,121,FON-International Association,35,1
a124W00000MTdf9QAD,a1J4W00000CgFt7UAF,a1H4W00000BB53dUAD,000000858,256,a104W00000G3d1FQAR,,a1S4W000004D1RtUAK,0014W000025FRkhQAG,0,0,416.67,Arlington,Sabrina Crawley 13,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002DpodAQAR,0,"EUT-XYZ, Inc. 13",,41,,2020-08-20,Account,false,false,2020-08-20,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-04-20,0,Arlington,Sabrina Crawley 13,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,X2pKr4/ei5SFchohwCKI1vAJykaQ8Fqpq6LGArKzcAs=,163,792,162,a104W00000G3d1FQAR,,47,121,FON-International Association,35,1
a124W00000MTdfAQAT,a1J4W00000CgFt7UAF,a1H4W00000BB53dUAD,000000859,257,a104W00000G3d1FQAR,,a1S4W000004D1RtUAK,0014W000025FRkhQAG,0,0,416.67,Arlington,Sabrina Crawley 13,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002DpodAQAR,0,"EUT-XYZ, Inc. 13",,10,,2020-09-20,Account,false,false,2020-09-20,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-04-20,0,Arlington,Sabrina Crawley 13,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,g0p/1zHG6DIwsh3aDdrPpRwhfWv80Z959sWwcmVNn5o=,163,792,162,a104W00000G3d1FQAR,,47,121,FON-International Association,35,1
a124W00000MTdieQAD,a1J4W00000CgFyvUAF,,000000444,258,a104W00000G3d1EQAR,,,0014W000025FRl8QAG,0,0,430,New Orleans,Rachel Brown,United States,70112,Louisiana,353 Baronne St,a0o4W00000M5SknQAF,true,true,true,0034W00002DpofIQAR,0,Rachel Brown,,1894,,2015-07-25,Contact,false,false,2015-07-25,false,true,false,true,false,,2015-09-12,0,a1A4W00000F6ZX2UAN,2015-07-25,0,New Orleans,Rachel Brown,United States,70112,Louisiana,353 Baronne St,Overdue,430,,0,9,430,0,T3bFpqnI5qlHf1FY+YPkuuw4PMMsdscLV9Zf3SX4o6Q=,1894,275,,a104W00000G3d1EQAR,,,20,FON-International Association,97,1
a124W00000MTdifQAD,a1J4W00000CgFywUAF,,000000445,259,a104W00000G3d1EQAR,,,0014W000025FRl8QAG,0,0,100,Scottsdale,Etta Brown,United States,85258,Arizona,7868 E Via Marina,a0o4W00000M5SknQAF,true,true,true,0034W00002DpodfQAB,0,Etta Brown,,1117,,2017-09-09,Contact,false,false,2017-09-09,false,true,false,true,false,,2017-10-12,0,a1A4W00000F6ZX2UAN,2017-09-09,0,Scottsdale,Etta Brown,United States,85258,Arizona,7868 E Via Marina,Overdue,100,,0,1,100,0,pPtFmbyufGmCaiP08r14x0TYGhDC3roKTD3e77fmGEU=,1117,276,,a104W00000G3d1EQAR,,,20,FON-International Association,98,1
a124W00000MTdigQAD,a1J4W00000CgFyxUAF,,000000446,260,a104W00000G3d1EQAR,,,0014W000025FRl8QAG,0,0,0,Lake,David Brown,United States,,Michigan,7744 Mystic Lake Dr,a0o4W00000M5SknQAF,true,true,true,0034W00002DpofJQAR,0,FON-Etta Brown Household,,0,,2017-10-04,Account,false,false,2017-10-04,false,false,true,true,false,,2017-11-13,0,a1A4W00000F6ZX2UAN,2017-10-04,0,Lake,David Brown,United States,,Michigan,7744 Mystic Lake Dr,Paid,40,,-40,2,40,-40,DDfiVWZ68UHqxU89b50dJSK0gqhPWZ37x+tFToI9Q60=,1092,277,,a104W00000G3d1EQAR,,,20,FON-International Association,99,1
a124W00000MTdihQAD,a1J4W00000CgFyyUAF,,000000447,261,a104W00000G3d1EQAR,,,0014W000025FRlwQAG,0,0,215,Luzern,Bess Weber,Switzerland,,,Adligenswilerstrasse 39,a0o4W00000M5SknQAF,true,true,true,0034W00002DpofKQAR,0,Bess Weber,,2260,,2014-07-24,Contact,false,false,2014-07-24,false,true,false,true,false,,2014-07-26,0,a1A4W00000F6ZX2UAN,2014-07-24,0,Luzern,Bess Weber,Switzerland,,,Adligenswilerstrasse 39,Overdue,215,,0,11,215,0,roc3TfZ4WMqa/gMI8dxn5bKs6heFJQfKZNn2LIY5FlU=,2260,278,,a104W00000G3d1EQAR,,,26,FON-International Association,100,1
a124W00000MTdiiQAD,a1J4W00000CgFyzUAF,,000000448,262,a104W00000G3d1EQAR,,,0014W000025FRlwQAG,0,0,555,Zurich,Gary Flowers,Switzerland,,,Dreikonigstrasse 26,a0o4W00000M5SknQAF,true,true,true,0034W00002DpofLQAR,0,Gary Flowers,,1058,,2017-11-07,Contact,false,false,2017-11-07,false,true,false,true,false,,2017-11-08,0,a1A4W00000F6ZX2UAN,2017-11-07,0,Zurich,Gary Flowers,Switzerland,,,Dreikonigstrasse 26,Overdue,555,,0,12,555,0,vR1aX1rStJ12oFoWA4s1s63rg4uSeH/+gK9BwS/Hk6E=,1058,79,,a104W00000G3d1EQAR,,,26,FON-International Association,101,1
a124W00000MTdijQAD,a1J4W00000CgFz0UAF,,000000449,263,a104W00000G3d1EQAR,,,0014W000025FRlwQAG,0,0,515,Zurich,Linnie Simon,Switzerland,,,Stauffacherstrasse 60,a0o4W00000M5SknQAF,true,true,true,0034W00002DpofMQAR,0,Linnie Simon,,1192,,2017-06-26,Contact,false,false,2017-06-26,false,true,false,true,false,,2017-07-06,0,a1A4W00000F6ZX2UAN,2017-06-26,0,Zurich,Linnie Simon,Switzerland,,,Stauffacherstrasse 60,Overdue,515,,0,7,515,0,WiZGunCXqu0WHxWqtU0fzJ8p2eIYmYsIeVxNbJfrQbE=,1192,80,,a104W00000G3d1EQAR,,,26,FON-International Association,102,1
a124W00000MTdikQAD,a1J4W00000CgFz1UAF,,000000450,264,a104W00000G3d1EQAR,,,0014W000025FRlwQAG,0,0,0,Luzern,Daniel Fields,Switzerland,,,Adligenswilerstrasse 39,a0o4W00000M5SknQAF,true,true,true,0034W00002DpofNQAR,0,Daniel Fields,,0,,2017-11-30,Contact,false,false,2017-11-30,false,false,true,true,false,,2017-12-31,0,a1A4W00000F6ZX2UAN,2017-11-30,0,Luzern,Daniel Fields,Switzerland,,,Adligenswilerstrasse 39,Paid,20,,-20,2,20,-20,UZfPcKHP4S+czi7KZrHKo1DkP+18a018DhwwtfNjq4k=,1035,81,,a104W00000G3d1EQAR,,,26,FON-International Association,103,1
a124W00000MTdilQAD,a1J4W00000CgFz2UAF,,000000451,265,a104W00000G3d1EQAR,,,0014W000025FRlwQAG,0,0,100,,Jacob Brown,,,,,a0o4W00000M5SknQAF,true,true,true,0034W00002DpofOQAR,0,FON-Farm Association of Europe,,1103,,2017-09-23,Account,false,false,2017-09-23,false,true,false,true,false,,2017-10-15,0,a1A4W00000F6ZX2UAN,2017-09-23,0,,Jacob Brown,,,,,Overdue,100,,0,1,100,0,7x29e/CnDKtHdX0dI7RVy/fJP+c8PtjtypoCIZpllcg=,1103,82,,a104W00000G3d1EQAR,,,26,FON-International Association,104,1
a124W00000MTdimQAD,a1J4W00000CgFz3UAF,,000000452,266,a104W00000G3d1EQAR,,,0014W000025FRkzQAG,0,0,400,Luzern,Cordelia Clarke,Switzerland,,,Adligenswilerstrasse 39,a0o4W00000M5SknQAF,true,true,true,0034W00002DpofPQAR,0,Cordelia Clarke,,1155,,2017-08-02,Contact,false,false,2017-08-02,false,true,false,true,false,,2017-08-16,0,a1A4W00000F6ZX2UAN,2017-08-02,0,Luzern,Cordelia Clarke,Switzerland,,,Adligenswilerstrasse 39,Overdue,400,,0,9,400,0,AQx0kW4Y67OqhxKDvKE4kYZXVl/5s6oy9HedZuSgVmA=,1155,83,,a104W00000G3d1EQAR,,,51,FON-International Association,105,1
a124W00000MTdinQAD,a1J4W00000CgFz4UAF,,000000453,267,a104W00000G3d1EQAR,,,0014W000025FRkzQAG,0,0,390,Bern,Marguerite Potter,Switzerland,,,Schutzenmattstrasse 11,a0o4W00000M5SknQAF,true,true,true,0034W00002DpofQQAR,0,Marguerite Potter,,2285,,2014-06-29,Contact,false,false,2014-06-29,false,true,false,true,false,,2014-08-17,0,a1A4W00000F6ZX2UAN,2014-06-29,0,Bern,Marguerite Potter,Switzerland,,,Schutzenmattstrasse 11,Overdue,390,,0,10,390,0,56f8+LT2VnmL/z53BHWuUgYmlFMQpKheGBIlEyn09sk=,2285,84,,a104W00000G3d1EQAR,,,51,FON-International Association,172,1
a124W00000MTdioQAD,a1J4W00000CgFz5UAF,,000000454,268,a104W00000G3d1EQAR,,,0014W000025FRkzQAG,0,0,200,Fribourg,Alberta Flores,Switzerland,,,Chemin des Grottes 14,a0o4W00000M5SknQAF,true,true,true,0034W00002DpofRQAR,0,Alberta Flores,,1490,,2016-09-01,Contact,false,false,2016-09-01,false,true,false,true,false,,2016-10-02,0,a1A4W00000F6ZX2UAN,2016-09-01,0,Fribourg,Alberta Flores,Switzerland,,,Chemin des Grottes 14,Overdue,200,,0,5,200,0,YwTWzGR534cnIu7fUaYDCS+9C6kE/Nr9/OP4xpByCyE=,1490,85,,a104W00000G3d1EQAR,,,51,FON-International Association,173,1
a124W00000MTdipQAD,a1J4W00000CgFz6UAF,,000000455,269,a104W00000G3d1EQAR,,,0014W000025FRkzQAG,0,0,265,Bern,Mike Campbell,Switzerland,,,Hallerstrasse 16,a0o4W00000M5SknQAF,true,true,true,0034W00002DpofSQAR,0,Mike Campbell,,2271,,2014-07-13,Contact,false,false,2014-07-13,false,true,false,true,false,,2014-07-15,0,a1A4W00000F6ZX2UAN,2014-07-13,0,Bern,Mike Campbell,Switzerland,,,Hallerstrasse 16,Overdue,265,,0,10,265,0,FKoEy3q0NmctlXeauyuLJoWdf4PpHtXZ6DCMkDALb70=,2271,86,,a104W00000G3d1EQAR,,,51,FON-International Association,174,1
a124W00000MTdiqQAD,a1J4W00000CgFz7UAF,,000000456,270,a104W00000G3d1EQAR,,,0014W000025FRkzQAG,0,0,365,Luzern,Genevieve Ball,Switzerland,,,Adligenswilerstrasse 39,a0o4W00000M5SknQAF,true,true,true,0034W00002DpofTQAR,0,Genevieve Ball,,1872,,2015-08-16,Contact,false,false,2015-08-16,false,true,false,true,false,,2015-09-12,0,a1A4W00000F6ZX2UAN,2015-08-16,0,Luzern,Genevieve Ball,Switzerland,,,Adligenswilerstrasse 39,Overdue,365,,0,14,365,0,QA2PVhh2a/gxWXUrQntsoh5Ws/s8yhPEcjTv+mcRejM=,1872,87,,a104W00000G3d1EQAR,,,51,FON-International Association,175,1
a124W00000MTdirQAD,a1J4W00000CgFz8UAF,,000000457,271,a104W00000G3d1EQAR,,,0014W000025FRlxQAG,0,0,100,ORPINGTON,Marc Cain,United Kingdom,BR6 0JQ,,46  HIGH STREET,a0o4W00000M5SknQAF,true,true,true,0034W00002DpofUQAR,0,Marc Cain,,1059,,2017-11-06,Contact,false,false,2017-11-06,false,true,false,true,false,,2017-11-25,0,a1A4W00000F6ZX2UAN,2017-11-06,0,ORPINGTON,Marc Cain,United Kingdom,BR6 0JQ,,46  HIGH STREET,Overdue,100,,0,1,100,0,gFHJEuDM1FEbdjPAqItmHICVCd7DDdI0h7Tf7xlqIMQ=,1059,88,,a104W00000G3d1EQAR,,,1,FON-International Association,176,1
a124W00000MTdcKQAT,a1J4W00000CgFsQUAV,a1H4W00000BB53PUAT,000000687,272,a104W00000G3d1FQAR,,a1S4W000004D1RgUAK,0014W000025FRkUQAW,0,0,416.67,Arlington,Sabrina Crawley 0,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002DpockQAB,0,"EUT-XYZ, Inc. 0",,153,,2020-04-30,Account,false,false,2020-04-30,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-03-30,0,Arlington,Sabrina Crawley 0,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,dZHh4WzZCf/mm61sxKeQ1W6+X+jnBCXjHhk7ohL435g=,184,427,139,a104W00000G3d1FQAR,,29,108,FON-International Association,51,1
a124W00000MTdcLQAT,a1J4W00000CgFsQUAV,a1H4W00000BB53PUAT,000000688,273,a104W00000G3d1FQAR,,a1S4W000004D1RgUAK,0014W000025FRkUQAW,0,0,416.67,Arlington,Sabrina Crawley 0,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002DpockQAB,0,"EUT-XYZ, Inc. 0",,123,,2020-05-30,Account,false,false,2020-05-30,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-03-30,0,Arlington,Sabrina Crawley 0,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,o/16yRM+qK1+cjf+6hwfkqmUOTPnNYQ19OQjUKZELWk=,184,427,139,a104W00000G3d1FQAR,,29,108,FON-International Association,51,1
a124W00000MTdcMQAT,a1J4W00000CgFsQUAV,a1H4W00000BB53PUAT,000000689,274,a104W00000G3d1FQAR,,a1S4W000004D1RgUAK,0014W000025FRkUQAW,0,0,416.67,Arlington,Sabrina Crawley 0,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002DpockQAB,0,"EUT-XYZ, Inc. 0",,92,,2020-06-30,Account,false,false,2020-06-30,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-03-30,0,Arlington,Sabrina Crawley 0,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,KyteAvYi/pS3zFCGAApiE3tFF2afFIrqxhHHMfj68iw=,184,427,139,a104W00000G3d1FQAR,,29,108,FON-International Association,51,1
