Id,OrderApi__Term__c,Name,External_Id__c,OrderApi__Sales_Order__c,OrderApi__Account__c,OrderApi__Activation_Date__c,OrderApi__Active_Assignments__c,OrderApi__Assignments_Allowed__c,OrderApi__Assignments_Available__c,OrderApi__Auto_Assign_Account_Contacts__c,OrderApi__Auto_Assign_Contact__c,OrderApi__Auto_Assign_Rule__c,OrderApi__Auto_Assign__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__Contact__c,OrderApi__Disable_Scheduling__c,OrderApi__Enable_Auto_Renew__c,OrderApi__End_Date__c,OrderApi__Entity__c,OrderApi__GL_Account__c,OrderApi__Is_Amendment__c,OrderApi__Is_Installment_Calculated__c,OrderApi__Is_Posted__c,OrderApi__Is_Renewal__c,OrderApi__Is_Required_Package_Item__c,OrderApi__Is_Shipping_Rate__c,OrderApi__Is_Subscription__c,OrderApi__Is_Tax__c,OrderApi__Is_Valid__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Line_Description__c,OrderApi__List_Price__c,OrderApi__Package_Item__c,OrderApi__Payment_Method__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Required_Package_Items__c,OrderApi__Sale_Price__c,OrderApi__Sales_Order_Line__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Method__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Shipping_Tracking_Number__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Subtotal__c,OrderApi__System_Override__c,OrderApi__Tax_Override__c,OrderApi__Tax_Percent__c,OrderApi__Total_Installment_Price__c,OrderApi__Total__c,EventApi__Attendee__c,EventApi__Event__c,EventApi__Schedule_Item__c,EventApi__Sponsor_Package__c,EventApi__Ticket_Type__c,ROEApi__Group_Registration_Key__c,DonorApi__Tax_Deductible_Amount__c,DonorApi__Write_In__c,ProgramApi__Program_Profile__c,ProgramApi__Program_Term__c,OrderApi__Do_Not_Collect_Payment__c,EventApi__Is_Required_Schedule_Item__c,OrderApi__Display_Item__c,OrderApi__Foreign_Key__c,OrderApi__Incomplete__c,OrderApi__Parent_Foreign_Key__c,OrderApi__Subscription_Start_Date__c,OrderApi__Item_Tax_Percent__c,OrderApi__Parent_Is_Installment_Calculated__c,OrderApi__Parent_Total_Installment_Price__c,OrderApi__Parent_Total__c,OrderApi__Tax_Amount__c,OrderApi__Total_with_Tax__c,OrderApi__AR_Account__c,OrderApi__Adjustment_Reason__c,OrderApi__Adjustments__c,OrderApi__Amount_Paid__c,OrderApi__Amount_Refunded__c,OrderApi__Balance_Due__c,OrderApi__Credit_Note__c,OrderApi__Credits_Applied__c,OrderApi__Deferred_Revenue_Adjustment__c,OrderApi__Is_Adjustment__c,OrderApi__Is_Line_Posted__c,OrderApi__Payment_Priority__c,OrderApi__Posted_Date__c,OrderApi__Credit_Memo__c,OrderApi__Item_Name__c,OrderApi__Overall_Total__c,Revenue_Category__c,Revenue_Subcategory__c,Program_Term_Is_Maintenance__c,OrderApi__Term__r.External_Id__c,OrderApi__Sales_Order__r.External_Id__c,OrderApi__Account__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__Contact__r.External_Id__c,OrderApi__GL_Account__r.Id,OrderApi__Item_Class__r.External_Id__c,OrderApi__Item__r.External_Id__c,OrderApi__Package_Item__r.External_Id__c,OrderApi__Payment_Method__r.External_Id__c,OrderApi__Price_Rule__r.External_Id__c,OrderApi__Sales_Order_Line__r.External_Id__c,OrderApi__Shipping_Method__r.Id,OrderApi__Subscription_Plan__r.Id,OrderApi__Subscription__r.External_Id__c,EventApi__Attendee__r.External_Id__c,EventApi__Event__r.Id,EventApi__Schedule_Item__r.External_Id__c,EventApi__Sponsor_Package__r.External_Id__c,EventApi__Ticket_Type__r.External_Id__c,ProgramApi__Program_Profile__r.External_Id__c,ProgramApi__Program_Term__r.External_Id__c,OrderApi__AR_Account__r.Id,OrderApi__Credit_Note__r.External_Id__c,OrderApi__Credit_Memo__r.External_Id__c
a1I4W00000HFZv3UAH,,0000002727,508,a1J4W00000CgFwwUAF,0014W000025FRkLQAW,,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpofnQAB,false,false,,Contact,a104W00000G3d1iQAB,false,false,true,false,false,false,false,false,true,a134W000009DZGEQA4,a154W00000926RrQAI,Fonteva T-Shirt - Womens,15,,,false,a1C4W00000845VXUAY,1,0,15,,Baltimore,Randall Schneider,United States,,21218,Maryland,1500 Kingsway Road,,,,15,false,false,0,0,15,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Other,Other,false,,814,6,FON-International Association,140,a104W00000G3d1iQAB,152,607,,,468,,,,,,,,,,,,,,
a1I4W00000HFZv4UAH,,0000002728,509,a1J4W00000CgFwwUAF,0014W000025FRkLQAW,,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpofnQAB,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,true,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,,,true,,1,0,0,,Baltimore,Randall Schneider,United States,,21218,Maryland,1500 Kingsway Road,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,"Shipping, Tax & Delivery",Tax/VAT,false,,814,6,FON-International Association,140,a104W00000G3d1EQAR,150,,,,,,,,,,,,,,,,,,
a1I4W00000HFZv5UAH,,0000002729,510,a1J4W00000CgFwxUAF,0014W000025FRkLQAW,2015-01-08,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpofoQAB,false,false,2015-06-30,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,true,false,true,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,,,true,,1,0,75,,San Francisco,Tom Schultz,United States,,94108,California,131 Waverly Pl,,a1R4W000004PyfOUAS,,75,false,false,0,0,75,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Membership,New Member,false,,815,6,FON-International Association,141,a104W00000G3d1EQAR,155,650,,,,,,a1R4W000004PyfOUAS,,,,,,,,,,,
a1I4W00000HFZv6UAH,,0000002730,511,a1J4W00000CgFwxUAF,0014W000025FRkLQAW,2015-01-08,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpofoQAB,false,false,,Contact,a104W00000G3d1iQAB,false,false,true,false,false,false,false,false,true,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,,,true,,1,0,0,,San Francisco,Tom Schultz,United States,,94108,California,131 Waverly Pl,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Other,Other,false,,815,6,FON-International Association,141,a104W00000G3d1iQAB,152,565,,,,,,,,,,,,,,,,,
a1I4W00000HFZv7UAH,,0000002731,512,a1J4W00000CgFwxUAF,0014W000025FRkLQAW,,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpofoQAB,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,true,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,,,true,,1,0,0,,San Francisco,Tom Schultz,United States,,94108,California,131 Waverly Pl,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,"Shipping, Tax & Delivery",Tax/VAT,false,,815,6,FON-International Association,141,a104W00000G3d1EQAR,150,,,,,,,,,,,,,,,,,,
a1I4W00000HFZv8UAH,,0000002732,513,a1J4W00000CgFwyUAF,0014W000025FRkLQAW,,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpofoQAB,false,false,,Contact,a104W00000G3d1iQAB,false,false,false,false,false,false,false,false,true,a134W000009DZGEQA4,a154W00000926R4QAI,Mug,40,,,false,a1C4W00000845KsUAI,1,0,40,,San Francisco,Tom Schultz,United States,,94108,California,131 Waverly Pl,,,,40,false,false,0,0,40,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Other,Other,false,,816,6,FON-International Association,141,a104W00000G3d1iQAB,152,563,,,423,,,,,,,,,,,,,,
a1I4W00000HFZv9UAH,,0000002733,514,a1J4W00000CgFwyUAF,0014W000025FRkLQAW,,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpofoQAB,false,false,,Contact,a104W00000G3d1EQAR,false,false,false,false,false,false,false,true,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,,,true,,1,0,0,,San Francisco,Tom Schultz,United States,,94108,California,131 Waverly Pl,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,"Shipping, Tax & Delivery",Tax/VAT,false,,816,6,FON-International Association,141,a104W00000G3d1EQAR,150,,,,,,,,,,,,,,,,,,
a1I4W00000HFZvAUAX,,0000002734,515,a1J4W00000CgFwzUAF,0014W000025FRkLQAW,2017-04-26,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpofpQAB,false,false,2018-04-25,Contact,a104W00000G3d1EQAR,false,false,false,false,false,false,true,false,true,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,,,true,,1,0,25,,Blaine,Lizzie Mullins,United States,,98230,Washington,4407 Masterson Rd,,a1R4W000004PyfOUAS,,25,false,false,0,0,25,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Membership,New Member,false,,817,6,FON-International Association,142,a104W00000G3d1EQAR,155,609,,,,,,a1R4W000004PyfOUAS,,,,,,,,,,,
a1I4W00000HFZvBUAX,,0000002735,516,a1J4W00000CgFwzUAF,0014W000025FRkLQAW,2017-04-26,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpofpQAB,false,false,,Contact,a104W00000G3d1iQAB,false,false,false,false,false,false,false,false,true,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,,,true,,1,0,0,,Blaine,Lizzie Mullins,United States,,98230,Washington,4407 Masterson Rd,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Other,Other,false,,817,6,FON-International Association,142,a104W00000G3d1iQAB,152,565,,,,,,,,,,,,,,,,,
a1I4W00000HFZvCUAX,,0000002736,517,a1J4W00000CgFx0UAF,0014W000025FRkLQAW,,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpofqQAB,false,false,,Account,a104W00000G3d1HQAR,false,false,false,false,false,false,false,false,true,a134W000009DZGEQA4,a154W00000926RtQAI,Polo Shirt,50,,,false,a1C4W00000845LMUAY,1,0,50,,Stratford,Jim Neal,United States,,6615,Connecticut,40 Macs Harbor Ct,,,,50,false,false,0,0,50,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Other,Other,false,,818,6,FON-International Association,201,a104W00000G3d1HQAR,152,689,,,231,,,,,,,,,,,,,,
a1I4W00000HFZvDUAX,,0000002737,518,a1J4W00000CgFx1UAF,0014W000025FRkLQAW,2015-05-01,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpocdQAB,false,false,2015-06-30,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,true,false,true,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,,,true,,1,0,50,,Urbana,Jerome Bates,United States,,61801,Illinois,1401 W Green St,,a1R4W000004PyfOUAS,,50,false,false,0,0,50,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Membership,New Member,false,,819,6,FON-International Association,143,a104W00000G3d1EQAR,155,651,,,,,,a1R4W000004PyfOUAS,,,,,,,,,,,
a1I4W00000HFZvEUAX,,0000002738,636,a1J4W00000CgFx1UAF,0014W000025FRkLQAW,2015-05-01,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpocdQAB,false,false,,Contact,a104W00000G3d1iQAB,false,false,true,false,false,false,false,false,true,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,,,true,,1,0,0,,Urbana,Jerome Bates,United States,,61801,Illinois,1401 W Green St,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Other,Other,false,,819,6,FON-International Association,143,a104W00000G3d1iQAB,152,565,,,,,,,,,,,,,,,,,
a1I4W00000HFZvFUAX,,0000002739,637,a1J4W00000CgFx1UAF,0014W000025FRkLQAW,,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpocdQAB,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,true,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,,,true,,1,0,0,,Urbana,Jerome Bates,United States,,61801,Illinois,1401 W Green St,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,"Shipping, Tax & Delivery",Tax/VAT,false,,819,6,FON-International Association,143,a104W00000G3d1EQAR,150,,,,,,,,,,,,,,,,,,
a1I4W00000HFZvGUAX,,0000002740,638,a1J4W00000CgFx2UAF,0014W000025FRkLQAW,,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpofqQAB,false,false,,Account,a104W00000G3d1iQAB,false,false,true,false,false,false,false,false,true,a134W000009DZGEQA4,a154W00000926RuQAI,Fonteva T-Shirt - Mens,15,,,false,a1C4W00000845LRUAY,1,0,15,,Stratford,Jim Neal,United States,,6615,Connecticut,40 Macs Harbor Ct,,,,15,false,false,0,0,15,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Other,Other,false,,820,6,FON-International Association,201,a104W00000G3d1iQAB,152,606,,,467,,,,,,,,,,,,,,
a1I4W00000HFZvHUAX,,0000002741,639,a1J4W00000CgFx2UAF,0014W000025FRkLQAW,,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpofqQAB,false,false,,Account,a104W00000G3d1EQAR,false,false,true,false,false,false,false,true,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,,,true,,1,0,0,,Stratford,Jim Neal,United States,,6615,Connecticut,40 Macs Harbor Ct,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,"Shipping, Tax & Delivery",Tax/VAT,false,,820,6,FON-International Association,201,a104W00000G3d1EQAR,150,,,,,,,,,,,,,,,,,,
a1I4W00000HFZvIUAX,,0000002745,640,a1J4W00000CgFx3UAF,0014W000025FRkLQAW,,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpofqQAB,false,false,,Contact,a104W00000G3d1HQAR,false,false,true,false,false,false,false,false,true,a134W000009DZGDQA4,a154W00000926QlQAI,Book,100,,,false,a1C4W00000845LKUAY,1,0,100,,New York,Jim Neal,United States,,10121,New York,2 Penn Plz,,,,100,false,false,0,0,100,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Other,Other,false,,821,6,FON-International Association,201,a104W00000G3d1HQAR,153,691,,,233,,,,,,,,,,,,,,
a1I4W00000HFZvJUAX,,0000002746,641,a1J4W00000CgFx4UAF,0014W000025FRm0QAG,2016-10-10,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpofrQAB,false,false,2017-06-30,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,true,false,true,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,,,true,,1,0,225,,Los Alamos,David Tyler,United States,,87544,New Mexico,1981 41st St,,a1R4W000004PyfOUAS,,225,false,false,0,0,225,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Membership,New Member,false,,920,7,FON-International Association,202,a104W00000G3d1EQAR,155,651,,,,,,a1R4W000004PyfOUAS,,,,,,,,,,,
a1I4W00000HFZvKUAX,,0000002747,642,a1J4W00000CgFx4UAF,0014W000025FRm0QAG,2016-10-10,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpofrQAB,false,false,,Contact,a104W00000G3d1iQAB,false,false,true,false,false,false,false,false,true,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,,,true,,1,0,0,,Los Alamos,David Tyler,United States,,87544,New Mexico,1981 41st St,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Other,Other,false,,920,7,FON-International Association,202,a104W00000G3d1iQAB,152,565,,,,,,,,,,,,,,,,,
a1I4W00000HFZvLUAX,,0000002748,643,a1J4W00000CgFx4UAF,0014W000025FRm0QAG,,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpofrQAB,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,true,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,,,true,,1,0,0,,Los Alamos,David Tyler,United States,,87544,New Mexico,1981 41st St,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,"Shipping, Tax & Delivery",Tax/VAT,false,,920,7,FON-International Association,202,a104W00000G3d1EQAR,150,,,,,,,,,,,,,,,,,,
a1I4W00000HFZvMUAX,,0000002749,644,a1J4W00000CgFx5UAF,0014W000025FRm0QAG,,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpofrQAB,false,false,,Contact,a104W00000G3d1HQAR,false,false,false,false,false,false,false,false,true,a134W000009DZGEQA4,a154W00000926QmQAI,Water Bottles,30,,,false,a1C4W00000845L7UAI,1,0,30,,Los Alamos,David Tyler,United States,,87544,New Mexico,1981 41st St,,,,30,false,false,0,0,30,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Other,Other,false,,921,7,FON-International Association,202,a104W00000G3d1HQAR,152,690,,,232,,,,,,,,,,,,,,
a1I4W00000HFZvNUAX,,0000002750,645,a1J4W00000CgFx6UAF,0014W000025FRm0QAG,2016-07-10,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpofsQAB,false,false,2017-07-09,Contact,a104W00000G3d1EQAR,false,false,false,false,false,false,true,false,true,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,,,true,,1,0,25,,Upper Darby,Matilda Sanchez,United States,,19082,Pennsylvania,240 Ashby Rd,,a1R4W000004PyfOUAS,,25,false,false,0,0,25,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Membership,New Member,false,,922,7,FON-International Association,203,a104W00000G3d1EQAR,155,609,,,,,,a1R4W000004PyfOUAS,,,,,,,,,,,
a1I4W00000HFZvOUAX,,0000002751,646,a1J4W00000CgFx6UAF,0014W000025FRm0QAG,2016-07-10,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpofsQAB,false,false,,Contact,a104W00000G3d1iQAB,false,false,false,false,false,false,false,false,true,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,,,true,,1,0,0,,Upper Darby,Matilda Sanchez,United States,,19082,Pennsylvania,240 Ashby Rd,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Other,Other,false,,922,7,FON-International Association,203,a104W00000G3d1iQAB,152,565,,,,,,,,,,,,,,,,,
a1I4W00000HFZvPUAX,,0000002752,647,a1J4W00000CgFx7UAF,0014W000025FRm0QAG,,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpofsQAB,false,false,,Contact,a104W00000G3d1iQAB,false,false,false,false,false,false,false,false,true,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,,,false,a1C4W00000845KwUAI,1,0,1,,Upper Darby,Matilda Sanchez,United States,,19082,Pennsylvania,240 Ashby Rd,,,,1,false,false,0,0,1,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Other,Other,false,,923,7,FON-International Association,203,a104W00000G3d1iQAB,152,565,,,425,,,,,,,,,,,,,,
a1I4W00000HFZvQUAX,,0000002753,648,a1J4W00000CgFx7UAF,0014W000025FRm0QAG,,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpofsQAB,false,false,,Contact,a104W00000G3d1EQAR,false,false,false,false,false,false,false,true,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,,,true,,1,0,0,,Upper Darby,Matilda Sanchez,United States,,19082,Pennsylvania,240 Ashby Rd,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,"Shipping, Tax & Delivery",Tax/VAT,false,,923,7,FON-International Association,203,a104W00000G3d1EQAR,150,,,,,,,,,,,,,,,,,,
a1I4W00000HFZvRUAX,,0000002754,649,a1J4W00000CgFx8UAF,0014W000025FRm0QAG,2015-04-09,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpoftQAB,false,false,2115-04-09,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,true,false,true,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,,,true,,1,0,25,,Danielson,Mason Patterson,United States,,6239,Connecticut,898 N Main St,,a1R4W000004PyfOUAS,,25,false,false,0,0,25,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Membership,New Member,false,,924,7,FON-International Association,204,a104W00000G3d1EQAR,155,609,,,,,,a1R4W000004PyfOUAS,,,,,,,,,,,
a1I4W00000HFZvSUAX,,0000002755,650,a1J4W00000CgFx8UAF,0014W000025FRm0QAG,2015-04-09,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpoftQAB,false,false,,Contact,a104W00000G3d1iQAB,false,false,true,false,false,false,false,false,true,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,,,true,,1,0,0,,Danielson,Mason Patterson,United States,,6239,Connecticut,898 N Main St,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Other,Other,false,,924,7,FON-International Association,204,a104W00000G3d1iQAB,152,565,,,,,,,,,,,,,,,,,
a1I4W00000HFZvTUAX,,0000002756,651,a1J4W00000CgFx8UAF,0014W000025FRm0QAG,,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpoftQAB,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,true,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,,,true,,1,0,0,,Danielson,Mason Patterson,United States,,6239,Connecticut,898 N Main St,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,"Shipping, Tax & Delivery",Tax/VAT,false,,924,7,FON-International Association,204,a104W00000G3d1EQAR,150,,,,,,,,,,,,,,,,,,
a1I4W00000HFZvUUAX,,0000002757,773,a1J4W00000CgFx9UAF,0014W000025FRm0QAG,,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpofvQAB,false,false,,Account,a104W00000G3d1HQAR,false,false,false,false,false,false,false,false,true,a134W000009DZGEQA4,a154W00000926RtQAI,Polo Shirt,50,,,false,a1C4W00000845LMUAY,1,0,50,,Williamsville,Patrick Bowman,United States,,14221,New York,1042 N Forest Rd,,,,50,false,false,0,0,50,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Other,Other,false,,925,7,FON-International Association,206,a104W00000G3d1HQAR,152,689,,,231,,,,,,,,,,,,,,
a1I4W00000HFZvVUAX,,0000002758,774,a1J4W00000CgFxAUAV,0014W000025FRm0QAG,2014-05-02,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpofuQAB,false,false,2014-06-30,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,true,false,true,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,,,true,,1,0,25,,Williamsville,Winifred Fields,United States,,14221,New York,1042 N Forest Rd,,a1R4W000004PyfOUAS,,25,false,false,0,0,25,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Membership,New Member,false,,926,7,FON-International Association,205,a104W00000G3d1EQAR,155,650,,,,,,a1R4W000004PyfOUAS,,,,,,,,,,,
a1I4W00000HFZvWUAX,,0000002759,775,a1J4W00000CgFxAUAV,0014W000025FRm0QAG,2014-05-02,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpofuQAB,false,false,,Contact,a104W00000G3d1iQAB,false,false,true,false,false,false,false,false,true,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,,,true,,1,0,0,,Williamsville,Winifred Fields,United States,,14221,New York,1042 N Forest Rd,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Other,Other,false,,926,7,FON-International Association,205,a104W00000G3d1iQAB,152,565,,,,,,,,,,,,,,,,,
a1I4W00000HFZvXUAX,,0000002760,776,a1J4W00000CgFxAUAV,0014W000025FRm0QAG,,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpofuQAB,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,true,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,,,true,,1,0,0,,Williamsville,Winifred Fields,United States,,14221,New York,1042 N Forest Rd,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,"Shipping, Tax & Delivery",Tax/VAT,false,,926,7,FON-International Association,205,a104W00000G3d1EQAR,150,,,,,,,,,,,,,,,,,,
a1I4W00000HFZvYUAX,,0000002761,777,a1J4W00000CgFxBUAV,0014W000025FRm0QAG,,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpofvQAB,false,false,,Account,a104W00000G3d1iQAB,false,false,false,false,false,false,false,false,true,a134W000009DZGEQA4,a154W00000926R4QAI,Mug,40,,,false,a1C4W00000845KsUAI,1,0,40,,Williamsville,Patrick Bowman,United States,,14221,New York,1042 N Forest Rd,,,,40,false,false,0,0,40,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Other,Other,false,,927,7,FON-International Association,206,a104W00000G3d1iQAB,152,563,,,423,,,,,,,,,,,,,,
