Id,Name,External_Id__c,OrderApi__Scheduled_Payment__c,OrderApi__API_Amount__c,OrderApi__AVS_Code__c,OrderApi__AVS_Message__c,OrderApi__Account__c,OrderApi__Bank_Account_Holder_Type__c,OrderApi__Bank_Account_Number__c,OrderApi__Bank_Account_Type__c,OrderApi__Bank_Name__c,OrderApi__Bank_Routing_Number__c,OrderApi__Batch__c,OrderApi__Billing_City__c,OrderApi__Billing_Country__c,OrderApi__Billing_Postal_Code__c,OrderApi__Billing_State__c,OrderApi__Billing_Street__c,OrderApi__Business_Group__c,OrderApi__CVV_Code__c,OrderApi__CVV_Message__c,OrderApi__Cancelled__c,OrderApi__Card_Number__c,OrderApi__Card_Type__c,OrderApi__Contact__c,OrderApi__Create_Payment_Schedule__c,OrderApi__Currency_Code__c,OrderApi__Date__c,OrderApi__Deposit_Account__c,OrderApi__Description__c,OrderApi__Eligible_for_Card_Updater__c,OrderApi__Email__c,OrderApi__Entity__c,OrderApi__Error_Code__c,OrderApi__Errors__c,OrderApi__First_Name__c,OrderApi__First_Six_Digits__c,OrderApi__Full_Name__c,OrderApi__Gateway_Token__c,OrderApi__Gateway_Transaction_ID__c,OrderApi__Has_Errors__c,OrderApi__IP_Address__c,OrderApi__Is_Scheduled__c,OrderApi__Last_4_Digits__c,OrderApi__Last_Four_Digits__c,OrderApi__Last_Name__c,OrderApi__Merchant_Location_Descriptor__c,OrderApi__Merchant_Name_Descriptor__c,OrderApi__Message__c,OrderApi__Month__c,OrderApi__Number__c,OrderApi__Number_of_Installments__c,OrderApi__On_Test_Gateway__c,OrderApi__Order_ID__c,OrderApi__Path__c,OrderApi__Payment_Gateway__c,OrderApi__Payment_Method_Token__c,OrderApi__Payment_Method_Type__c,OrderApi__Payment_Method__c,OrderApi__Pending__c,OrderApi__Phone__c,OrderApi__Receipt_Created__c,OrderApi__Reference_Token__c,OrderApi__Refund_Receipt__c,OrderApi__Retain_on_Success__c,OrderApi__Sales_Order__c,OrderApi__Schedule_Frequency__c,OrderApi__Schedule_Type__c,OrderApi__Source_Code__c,OrderApi__Start_Date__c,OrderApi__Status__c,OrderApi__Storage_State__c,OrderApi__Succeeded__c,OrderApi__Total__c,OrderApi__Transaction_Token__c,OrderApi__Transaction_Type__c,OrderApi__Verification_Value__c,OrderApi__Year__c,OrderApi__Amount__c,OrderApi__API_Response__c,OrderApi__EPayment__c,OrderApi__Is_Voided__c,OrderApi__Process_Payment__c,OrderApi__Process_Void__c,OrderApi__State__c,OrderApi__Is_ThreeDS__c,OrderApi__Scheduled_Payment__r.External_Id__c,OrderApi__Account__r.External_Id__c,OrderApi__Batch__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__Contact__r.External_Id__c,OrderApi__Deposit_Account__r.Id,OrderApi__Payment_Gateway__r.External_Id__c,OrderApi__Payment_Method__r.External_Id__c,OrderApi__Refund_Receipt__r.External_Id__c,OrderApi__Sales_Order__r.External_Id__c,OrderApi__Source_Code__r.Id,OrderApi__EPayment__r.External_Id__c
a0z4W00000iXrDXQA0,0000000186,55,,30000,,,0014W000025FRlVQAW,,,,,,,Erie,United States,16504,PA,353 East 41st Street,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpoeBQAR,false,USD,2019-11-15,a104W00000G3d1EQAR,New Refund for Receipt #0000001178,false,,Contact,,,,411111,,S3cC7nvTH0SezBYdmrX48h46kat,,false,,false,,1111,,,,Succeeded!,1,,,false,,/mockRequest/QueuedApexJob/00D6A0000039vRf/7073s00005kLagW/1573838970190,a184W00000FIxRPQA1,,credit_card,,false,,false,,a1E4W00000DtYATUA3,false,a1J4W00000CgFpWUAV,,,,,Success,,true,300,GMYh4CglBR3Mq5zAskqGCDPUUcm,Credit,,2031,300,,,false,false,false,succeeded,false,,99,,FON-International Association,12,a104W00000G3d1EQAR,3,,144,420,,
a0z4W00000iXrDYQA0,0000000187,56,,3000,,,0014W000025FRlVQAW,,,,,,,Erie,United States,16504,PA,353 East 41st Street,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpoeBQAR,false,USD,2019-11-15,a104W00000G3d1EQAR,Sales Order #000002065,false,,Contact,,,FON,411111,FON Fischer,S3cC7nvTH0SezBYdmrX48h46kat,68,false,,false,,1111,Fischer,,,Succeeded!,1,,,false,000002065,/aura,a184W00000FIxRPQA1,YWuzBNtv60pIAs3uUldb4bDqWJX,credit_card,,false,,false,,,false,a1J4W00000CgFpVUAV,,Simple Receipt,,,Success,cached,true,30,D66w4xRhNc5N9llb3ayk26HDQGy,Purchase,,2030,30,,,false,false,false,succeeded,false,,99,,FON-International Association,12,a104W00000G3d1EQAR,3,,,421,,
a0z4W00000iXrDZQA0,0000000188,57,,3000,,,0014W000025FRlVQAW,,,,,,,Erie,United States,16504,PA,353 East 41st Street,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpoeBQAR,false,USD,2019-11-15,a104W00000G3d1EQAR,New Refund for Receipt #0000001180,false,,Contact,,,,411111,,S3cC7nvTH0SezBYdmrX48h46kat,,false,,false,,1111,,,,Succeeded!,1,,,false,,/mockRequest/QueuedApexJob/00D6A0000039vRf/7073s00005kLb5E/1573839187333,a184W00000FIxRPQA1,,credit_card,,false,,false,,a1E4W00000DtYAVUA3,false,a1J4W00000CgFpVUAV,,,,,Success,,true,30,2ysLvKjQ2jNp9YnG1zEym2OfqPG,Credit,,2030,30,,,false,false,false,succeeded,false,,99,,FON-International Association,12,a104W00000G3d1EQAR,3,,146,421,,
a0z4W00000iXrDaQAK,0000000189,58,,3000,,,0014W000025FRlVQAW,,,,,,,Erie,United States,16504,PA,353 East 41st Street,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpoeBQAR,false,USD,2019-11-15,a104W00000G3d1EQAR,Sales Order #000002066,false,,Contact,,,FON,411111,FON Fischer,S3cC7nvTH0SezBYdmrX48h46kat,61,false,,false,,1111,Fischer,,,Succeeded!,1,,,false,000002066,/aura,a184W00000FIxRPQA1,Y832zstH01EwxMF3gyKtgzp4GUJ,credit_card,,false,,false,,,false,a1J4W00000CgFpXUAV,,Simple Receipt,,,Success,cached,true,30,1U2ea7VVtGqbF9NA9dvaPQj2tOg,Purchase,,2031,30,,,false,false,false,succeeded,false,,99,,FON-International Association,12,a104W00000G3d1EQAR,3,,,443,,
a0z4W00000iXrDdQAK,0000000190,59,,0,,,0014W000025FRlVQAW,,,,,,,,,,,,a0o4W00000M5SknQAF,,,false,,,0034W00002DpoeBQAR,false,USD,,,,false,,Contact,,,,,,,,false,,false,,,,,,,,,,false,,,a184W00000FIxRPQA1,,,,false,,false,,,false,a1J4W00000CgFq7UAF,,,,,In-Progress  Pending,,false,0,,,,,0,,,false,false,false,,false,,99,,FON-International Association,12,,3,,,541,,
a0z4W00000iXrDeQAK,0000000191,60,,10000,,,0014W000025FRlVQAW,,,,,,,Erie,United States,16504,PA,353 East 41st Street,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpoeBQAR,false,USD,2019-11-22,a104W00000G3d1EQAR,,false,,Contact,,,FON,411111,FON Fischer,S3cC7nvTH0SezBYdmrX48h46kat,64,false,,false,,1111,Fischer,,,Succeeded!,1,,,false,0000000191,/aura,a184W00000FIxRPQA1,5ueK0QkgdVc4sJsdqkeJxCBXNEo,credit_card,,false,,false,,,false,a1J4W00000CgFq7UAF,,,,,Success,cached,true,100,2vAGbY8FUJiS1l29SvvrfgGoleb,Purchase,,2026,100,,,false,false,false,succeeded,false,,99,,FON-International Association,12,a104W00000G3d1EQAR,3,,,541,,
a0z4W00000iXrDbQAK,0000000192,61,,10000,,,0014W000025FRlVQAW,,,,,,,Erie,United States,16504,PA,353 East 41st Street,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpoeBQAR,false,USD,2019-11-22,a104W00000G3d1EQAR,,false,,Contact,,,FON,411111,FON Fischer,S3cC7nvTH0SezBYdmrX48h46kat,66,false,,false,,1111,Fischer,,,Succeeded!,1,,,false,0000000192,/aura,a184W00000FIxRPQA1,YMR9i5BHDJBkvedS1EmHz8QfJz2,credit_card,,false,,false,,,false,a1J4W00000CgFq8UAF,,,,,Success,cached,true,100,9hEWmVzTYxE9bxIQqwyQnjCjINe,Purchase,,2033,100,,,false,false,false,succeeded,false,,99,,FON-International Association,12,a104W00000G3d1EQAR,3,,,542,,
a0z4W00000iXrGEQA0,0000000140,62,,10000,,,,,,,,,,,,,,,a0o4W00000M5SknQAF,,,false,XXXX-XXXX-XXXX-1111,visa,,false,USD,2019-05-10,a104W00000G3d1EQAR,Sales Order #000001925,false,,Contact,,,GCO,411111,GCO Patch7Test,S3cC7nvTH0SezBYdmrX48h46kat,51,false,,false,,1111,Patch7Test,,,Succeeded!,1,XXXX-XXXX-XXXX-1111,,false,000001925,/LightningMemberPortal/aura,a184W00000FIxRPQA1,PFWwjPss1v5N1qhomyPujUxAkG4,credit_card,,false,,false,,,false,,,Simple Receipt,,,Success,cached,true,100,MHlme91QmSgmHO9my3rNLLgLiaf,Purchase,,2022,100,,,false,false,false,succeeded,false,,,,FON-International Association,,a104W00000G3d1EQAR,3,,,,,
a0z4W00000iXrGFQA0,0000000141,63,,333333,,,,,,,,,,,,,,,a0o4W00000M5SknQAF,,,false,XXXX-XXXX-XXXX-1111,visa,,false,USD,2019-05-10,a104W00000G3d1EQAR,Sales Order #000001926,false,,Contact,,,GCO,411111,GCO Patch7Test,S3cC7nvTH0SezBYdmrX48h46kat,60,false,,false,,1111,Patch7Test,,,Succeeded!,1,XXXX-XXXX-XXXX-1111,,false,000001926,/LightningMemberPortal/aura,a184W00000FIxRPQA1,R4v9lOAFMEPNN0YMwfWGB2TgCMk,credit_card,,false,,false,,,false,,,Simple Receipt,,,Success,cached,true,3333.33,HvzRzMzuo5mSpXjDKaSyANLM8PJ,Purchase,,2022,3333.33,,,false,false,false,succeeded,false,,,,FON-International Association,,a104W00000G3d1EQAR,3,,,,,
a0z4W00000iXrGGQA0,0000000142,64,,333333,,,,,,,,,,,,,,,a0o4W00000M5SknQAF,,,false,XXXX-XXXX-XXXX-1111,visa,,false,USD,2019-05-10,a104W00000G3d1EQAR,Sales Order #000001927,false,,Contact,,,GCO,411111,GCO Patch7Test,S3cC7nvTH0SezBYdmrX48h46kat,55,false,,false,,1111,Patch7Test,,,Succeeded!,1,XXXX-XXXX-XXXX-1111,,false,000001927,/LightningMemberPortal/sfsites/aura,a184W00000FIxRPQA1,BTQ62nbFYafjSlV031noMIhsTYZ,credit_card,,false,,false,,,false,,,Simple Receipt,,,Success,cached,true,3333.33,QRVAXRv4h3fh3bpyO19OoQXtMrA,Purchase,,2022,3333.33,,,false,false,false,succeeded,false,,,,FON-International Association,,a104W00000G3d1EQAR,3,,,,,
a0z4W00000iXrGHQA0,0000000143,65,,3000,,,0014W000025FRkNQAW,,,,,,,Piscataway,United States,08854,NJ,47 E Burgess St,a0o4W00000M5SknQAF,,,false,XXXX-XXXX-XXXX-1111,visa,0034W00002DpodwQAB,false,USD,2019-05-20,a104W00000G3d1EQAR,Sales Order #000001933,false,,Contact,,,Babu,411111,Babu Mumbai,S3cC7nvTH0SezBYdmrX48h46kat,52,false,,false,,1111,Mumbai,,,Succeeded!,1,XXXX-XXXX-XXXX-1111,,false,000001933,/aura,a184W00000FIxRPQA1,IEbs40Lu3j9qU91k9wHwBM8pgLy,credit_card,,false,,false,,,false,a1J4W00000CgG7SUAV,,Simple Receipt,,,Success,cached,true,30,OGgsexNwSaH2mAeR86oZJ2wkD8O,Purchase,,2020,30,,,false,false,false,succeeded,false,,21,,FON-International Association,230,a104W00000G3d1EQAR,3,,,575,,
a0z4W00000iXrGIQA0,0000000144,66,,2500,,,0014W000025FRkNQAW,,,,,,,,,,,,a0o4W00000M5SknQAF,,,false,,,0034W00002DpodwQAB,false,USD,,,,false,,,,,,,,,,false,,false,,,,,,,,,,false,,,a184W00000FIxRPQA1,,,,false,,false,,,false,a1J4W00000CgG7TUAV,,,,,In-Progress  Pending,,false,25,,,,,25,,,false,false,false,,false,,21,,FON-International Association,230,,3,,,576,,
a0z4W00000iXrGJQA0,0000000145,67,,2500,,,0014W000025FRkNQAW,,,,,,,,,,,,a0o4W00000M5SknQAF,,,false,,,0034W00002DpodwQAB,false,USD,,,,false,,,,,,,,,,false,,false,,,,,,,,,,false,,,a184W00000FIxRPQA1,,,,false,,false,,,false,a1J4W00000CgG7TUAV,,,,,In-Progress  Pending,,false,25,,,,,25,,,false,false,false,,false,,21,,FON-International Association,230,,3,,,576,,
a0z4W00000iXrGKQA0,0000000146,68,,2500,,,0014W000025FRkNQAW,,,,,,,,,,,,a0o4W00000M5SknQAF,,,false,,,0034W00002DpodwQAB,false,USD,,,,false,,,,,,,,,,false,,false,,,,,,,,,,false,,,a184W00000FIxRPQA1,,,,false,,false,,,false,a1J4W00000CgG7TUAV,,,,,In-Progress  Pending,,false,25,,,,,25,,,false,false,false,,false,,21,,FON-International Association,230,,3,,,576,,
a0z4W00000iXrGLQA0,0000000147,69,,2500,,,0014W000025FRkNQAW,,,,,,,,,,,,a0o4W00000M5SknQAF,,,false,XXXX-XXXX-XXXX-1111,visa,0034W00002DpohRQAR,false,USD,2019-06-11,a104W00000G3d1EQAR,Sales Order #000001947,false,,Contact,,,Amber,411111,Amber MCann,S3cC7nvTH0SezBYdmrX48h46kat,59,false,,false,,1111,MCann,,,Succeeded!,1,XXXX-XXXX-XXXX-1111,,false,000001947,/aura,a184W00000FIxRPQA1,Yn4bDi5FOHfpL0qyXQzsSWDwbvv,credit_card,,false,,false,,,false,a1J4W00000CgG7dUAF,,Simple Receipt,,,Success,cached,true,25,VJk9KwQOG2v9eitvDCtG2dcj5v5,Purchase,,2038,25,,,false,false,false,succeeded,false,,21,,FON-International Association,232,a104W00000G3d1EQAR,3,,,32,,
a0z4W00000iXrGMQA0,0000000148,70,,1000000,,,0014W000025FRkNQAW,,,,,,,,,,,,a0o4W00000M5SknQAF,,,false,XXXX-XXXX-XXXX-1111,visa,0034W00002DpohSQAR,false,USD,2019-06-20,a104W00000G3d1EQAR,Sales Order #000001950,false,,Contact,,,Adhip,411111,Adhip Pokharel,S3cC7nvTH0SezBYdmrX48h46kat,46,false,,false,,1111,Pokharel,,,Succeeded!,1,XXXX-XXXX-XXXX-1111,,false,000001950,/LightningMemberPortal/sfsites/aura,a184W00000FIxRPQA1,AS37et4X2pPgyDdzvwpTyttEvWC,credit_card,,false,,false,,,false,a1J4W00000CgG7gUAF,,Simple Receipt,,,Success,cached,true,10000,4Vm8ByClToZNRo1hrGpP1ntTLwh,Purchase,,2021,10000,,,false,false,false,succeeded,false,,21,,FON-International Association,233,a104W00000G3d1EQAR,3,,,35,,
a0z4W00000iXrGNQA0,0000000149,71,,7500,,,0014W000025FRkNQAW,,,,,,,,,,,,a0o4W00000M5SknQAF,,,false,XXXX-XXXX-XXXX-1111,visa,0034W00002Dpoe3QAB,false,USD,2019-06-20,a104W00000G3d1EQAR,Sales Order #000001951,false,,Contact,,,Mo,411111,Mo Salah,S3cC7nvTH0SezBYdmrX48h46kat,63,false,,false,,1111,Salah,,,Succeeded!,1,XXXX-XXXX-XXXX-1111,,false,000001951,/aura,a184W00000FIxRPQA1,SAbquuIZdUl4gQt4fSeR1fJyYDR,credit_card,,false,,false,,,false,a1J4W00000CgG7hUAF,,Simple Receipt,,,Success,cached,true,75,XOHEgssTcyAmgPG6ow2m3EfklWj,Purchase,,2022,75,,,false,false,false,succeeded,false,,21,,FON-International Association,235,a104W00000G3d1EQAR,3,,,36,,
a0z4W00000iXrGOQA0,0000000150,72,,7500,,,0014W000025FRkNQAW,,,,,,,,,,,,a0o4W00000M5SknQAF,,,false,XXXX-XXXX-XXXX-1111,visa,0034W00002Dpoe3QAB,false,USD,2019-06-20,a104W00000G3d1EQAR,Sales Order #000001952,false,,Contact,,,Henry,411111,Henry Henry,S3cC7nvTH0SezBYdmrX48h46kat,51,false,,false,,1111,Henry,,,Succeeded!,1,XXXX-XXXX-XXXX-1111,,false,000001952,/aura,a184W00000FIxRPQA1,O4oFintm4Ji3q1bT8xkZP4vjswB,credit_card,,false,,false,,,false,a1J4W00000CgG7iUAF,,Simple Receipt,,,Success,cached,true,75,AGc5l5ZbnOAnduYrHr884W34O1o,Purchase,,2022,75,,,false,false,false,succeeded,false,,21,,FON-International Association,235,a104W00000G3d1EQAR,3,,,37,,
a0z4W00000iXrDcQAK,0000000194,73,,30000,,,0014W000025FRlVQAW,,,,,,,Erie,United States,16504,PA,353 East 41st Street,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpoeBQAR,false,USD,2019-11-22,a104W00000G3d1EQAR,,false,,Contact,,,FON,411111,FON Fischer,S3cC7nvTH0SezBYdmrX48h46kat,53,false,,false,,1111,Fischer,,,Succeeded!,1,,,false,0000000194,/aura,a184W00000FIxRPQA1,BgJ0oO5u02sXa9gawuDpIXoiKPi,credit_card,,false,,false,,,false,a1J4W00000CgFq8UAF,,,,,Success,cached,true,300,MLteCO1RkZHfx2RnroND4lqRnYC,Purchase,,2033,300,,,false,false,false,succeeded,false,,99,,FON-International Association,12,a104W00000G3d1EQAR,3,,,542,,
a0z4W00000iXrDfQAK,0000000193,74,,10000,,,0014W000025FRlVQAW,,,,,,,Erie,United States,16504,PA,353 East 41st Street,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpoeBQAR,false,USD,2019-11-22,a104W00000G3d1EQAR,New Refund for Receipt #0000001184,false,,Contact,,,,411111,,S3cC7nvTH0SezBYdmrX48h46kat,,false,,false,,1111,,,,Succeeded!,1,,,false,,/mockRequest/QueuedApexJob/00D6A0000039vRf/7073s00005n3M5L/1574443714935,a184W00000FIxRPQA1,,credit_card,,false,,false,,a1E4W00000DtYAZUA3,false,a1J4W00000CgFq8UAF,,,,,Success,,true,100,YFBVikLs4FqqfkVcGuyEq6q0wUo,Credit,,2033,100,,,false,false,false,succeeded,false,,99,,FON-International Association,12,a104W00000G3d1EQAR,3,,150,542,,
a0z4W00000iXrDgQAK,0000000195,75,,30000,,,0014W000025FRlVQAW,,,,,,,Erie,United States,16504,PA,353 East 41st Street,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpoeBQAR,false,USD,2019-11-22,a104W00000G3d1EQAR,New Refund for Receipt #0000001186,false,,Contact,,,,411111,,S3cC7nvTH0SezBYdmrX48h46kat,,false,,false,,1111,,,,Succeeded!,1,,,false,,/mockRequest/QueuedApexJob/00D6A0000039vRf/7073s00005n3MXN/1574443774079,a184W00000FIxRPQA1,,credit_card,,false,,false,,a1E4W00000DtYAbUAN,false,a1J4W00000CgFq8UAF,,,,,Success,,true,300,Eew8AoyCVR41VuuCr5uH6bIJyDl,Credit,,2033,300,,,false,false,false,succeeded,false,,99,,FON-International Association,12,a104W00000G3d1EQAR,3,,152,542,,
a0z4W00000iXrDhQAK,0000000196,76,,350000,,,0014W000025FRkKQAW,,,,,,,Arlington,United States,22209,VA,1121 Arlington Boulevard,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpodbQAB,false,USD,2019-11-27,a104W00000G3d1EQAR,Sales Order #000002105,false,,Account,,,Bob,411111,Bob Kelley,S3cC7nvTH0SezBYdmrX48h46kat,48,false,,false,,1111,Kelley,,,Succeeded!,1,,,false,000002105,/aura,a184W00000FIxRPQA1,DbmICttRrbZkWXQe4mWignTe13c,credit_card,,false,,false,,,false,a1J4W00000CgFqAUAV,,Simple Receipt,,,Success,cached,true,3500,T6oEy9MnSCwWvvQwJYtiEzkWEFu,Purchase,,2032,3500,,,false,false,false,succeeded,false,,5,,FON-International Association,272,a104W00000G3d1EQAR,3,,,544,,
a0z4W00000iXrDiQAK,0000000197,77,,10500,,,0014W000025FRkKQAW,,,,,,,Arlington,United States,22209,VA,1121 Arlington Boulevard,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpodbQAB,false,USD,2019-12-01,a104W00000G3d1EQAR,,false,,Contact,,,Bob,411111,Bob Kelley,S3cC7nvTH0SezBYdmrX48h46kat,51,false,,false,,1111,Kelley,,,Succeeded!,1,,,false,0000000197,/LightningMemberPortal/sfsites/aura,a184W00000FIxRPQA1,VgVySACdHGz8vzReQzG3MnS0ntT,credit_card,,false,,false,,,false,a1J4W00000CgG6sUAF,,,,,Success,cached,true,105,CHUdjSIVRZx9cMuwaqNzP6XWgj4,Purchase,,2037,105,,,false,false,false,succeeded,false,,5,,FON-International Association,272,a104W00000G3d1EQAR,3,,,225,,
a0z4W00000iXrDjQAK,0000000198,78,,99500,,,0014W000025FRkKQAW,,,,,,,Arlington,United States,22209,VA,1121 Arlington Boulevard,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpodbQAB,false,USD,2019-12-01,a104W00000G3d1EQAR,Sales Order #000002107,false,,Contact,,,Bob,411111,Bob Kelley,S3cC7nvTH0SezBYdmrX48h46kat,66,false,,false,,1111,Kelley,,,Succeeded!,1,,,false,000002107,/LightningMemberPortal/sfsites/aura,a184W00000FIxRPQA1,74NUUCr6ZQFQEr1hQvz7p8T0qSK,credit_card,,false,,false,,,false,a1J4W00000CgFqCUAV,,Simple Receipt,,,Success,cached,true,995,EF13pRMk6JsmgBTRZ6cXzmY9Cay,Purchase,,2031,995,,,false,false,false,succeeded,false,,5,,FON-International Association,272,a104W00000G3d1EQAR,3,,,546,,
a0z4W00000iXrDkQAK,0000000199,79,,10000,,,0014W000025FRkNQAW,,,,,,,,,,,,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpoeKQAR,false,USD,2019-12-12,a104W00000G3d1EQAR,Sales Order #000002115,false,,Contact,,,bhjbhj,411111,bhjbhj ftfg,S3cC7nvTH0SezBYdmrX48h46kat,57,false,,false,,1111,ftfg,,,Succeeded!,1,,,false,000002115,/aura,a184W00000FIxRPQA1,E9tdStSPR08wjqfWLioty7lAM2C,credit_card,,false,,false,,,false,a1J4W00000CgFqKUAV,,Simple Receipt,,,Success,cached,true,100,19nXPcsUTj5MHr760dEhcQY7BoX,Purchase,,2021,100,,,false,false,false,succeeded,false,,21,,FON-International Association,22,a104W00000G3d1EQAR,3,,,615,,
a0z4W00000iXrDmQAK,0000000200,80,,27500,,,0014W000025FRkKQAW,,,,,,,Arlington,United States,22209,VA,1121 Arlington Boulevard,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpodbQAB,false,USD,2020-01-02,a104W00000G3d1EQAR,Sales Order #000002137,false,,Contact,,,Bob,411111,Bob Kelley,S3cC7nvTH0SezBYdmrX48h46kat,66,false,,false,,1111,Kelley,,,Succeeded!,1,,,false,000002137,/LightningMemberPortal/sfsites/aura,a184W00000FIxRPQA1,NV5iU9SKzpwLlfrZ2Chb5YWmyUg,credit_card,,false,,false,,,false,a1J4W00000CgFqfUAF,,Simple Receipt,,,Success,cached,true,275,3ZFqLdzcfURrooPfv89FyAsugtc,Purchase,,2022,275,,,false,false,false,succeeded,false,,5,,FON-International Association,272,a104W00000G3d1EQAR,3,,,1015,,
a0z4W00000iXrDlQAK,0000000201,81,,15000,,,0014W000025FRkNQAW,,,,,,,,,,,,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpoeMQAR,false,USD,2020-01-02,a104W00000G3d1EQAR,Sales Order #000002138,false,,Contact,,,Will,411111,Will Brown,S3cC7nvTH0SezBYdmrX48h46kat,59,false,,false,,1111,Brown,,,Succeeded!,1,,,false,000002138,/LightningMemberPortal/sfsites/aura,a184W00000FIxRPQA1,MkMVnFsIWcKATOf91uOVDy2JMxq,credit_card,,false,,false,,,false,a1J4W00000CgFqgUAF,,Simple Receipt,,,Success,cached,true,150,GBZMrP7xKV86T6f8RVNPBsRgjK7,Purchase,,2022,150,,,false,false,false,succeeded,false,,21,,FON-International Association,24,a104W00000G3d1EQAR,3,,,1016,,
a0z4W00000iXrDnQAK,0000000202,82,,89500,,,0014W000025FRkKQAW,,,,,,,Arlington,United States,22209,VA,1121 Arlington Boulevard,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpodbQAB,false,USD,2020-01-03,a104W00000G3d1EQAR,Sales Order #000002141,false,,Account,,,Bob,411111,Bob Kelley,S3cC7nvTH0SezBYdmrX48h46kat,65,false,,false,,1111,Kelley,,,Succeeded!,1,,,false,000002141,/aura,a184W00000FIxRPQA1,HobMnLnewFtN3JxSNZSq4oWBBJH,credit_card,,false,,false,,,false,a1J4W00000CgFqjUAF,,Simple Receipt,,,Success,cached,true,895,SF1lsubEAF33Zkb86NKAfea7zKN,Purchase,,2020,895,,,false,false,false,succeeded,false,,5,,FON-International Association,272,a104W00000G3d1EQAR,3,,,1019,,
a0z4W00000iXrDoQAK,0000000203,83,,17500,,,0014W000025FRkKQAW,,,,,,,Thái Nguyên,KG,132431543,Virginia,qewdasdsad,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpoceQAB,false,USD,2020-01-15,a104W00000G3d1EQAR,Sales Order #000002145,false,,Contact,,,Caroline,411111,Caroline Qureshi,S3cC7nvTH0SezBYdmrX48h46kat,67,false,,false,,1111,Qureshi,,,Succeeded!,1,,,false,000002145,/LightningMemberPortal/sfsites/aura,a184W00000FIxRPQA1,MYqiyhvIBFhVWeCOGz3s4NFs6IT,credit_card,,false,,false,,,false,a1J4W00000CgFqnUAF,,Simple Receipt,,,Success,cached,true,175,2tN81XXGSC6hYXdWmu00TFiXuK0,Purchase,,2027,175,,,false,false,false,succeeded,false,,5,,FON-International Association,10,a104W00000G3d1EQAR,3,,,1104,,
a0z4W00000iXrDpQAK,0000000204,84,,250000,,,0014W000025FRkLQAW,,,,,,,Arlington,United States,22201,Virginia,932 N Kenmore St,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpocUQAR,false,USD,2020-01-16,a104W00000G3d1EQAR,Sales Order #000002146,false,,Contact,,,Jim,411111,Jim Nugget,S3cC7nvTH0SezBYdmrX48h46kat,61,false,,false,,1111,Nugget,,,Succeeded!,1,,,false,000002146,/LightningMemberPortal/sfsites/aura,a184W00000FIxRPQA1,2egpQwc1hGrqEq7QMcUpZGeax7B,credit_card,a194W000009Mx8HQAS,false,,false,,,false,a1J4W00000CgFqoUAF,,Simple Receipt,,,Success,retained,true,2500,A75xGkEbvnyS8riughNWmavoGcD,Purchase,,2022,2500,,,false,false,false,succeeded,false,,6,,FON-International Association,219,a104W00000G3d1EQAR,3,3,,1105,,
a0z4W00000iXrDqQAK,0000000205,85,,229167,,,0014W000025FRkKQAW,,,,,,,Thái Nguyên,KG,132431543,,qewdasdsad,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpoceQAB,false,USD,2020-02-06,a104W00000G3d1EQAR,,false,,Contact,,,Caroline,411111,Caroline Qureshi,S3cC7nvTH0SezBYdmrX48h46kat,46,false,,false,,1111,Qureshi,,,Succeeded!,4,,,false,0000000205,/aura,a184W00000FIxRPQA1,FRZuIvWWiVoeW2bdn2YxYDwm57c,credit_card,,false,,false,,,false,a1J4W00000CgFquUAF,,,,,Success,cached,true,2291.67,Veir9pa4GxCkMUKs5ZElkLHfpLA,Purchase,,2020,2291.67,,,false,false,false,succeeded,false,,5,,FON-International Association,10,a104W00000G3d1EQAR,3,,,1111,,
