Id,IsDeleted,Name,External_Id__c,CreatedDate,LastModifiedDate,SystemModstamp,OrderApi__AR_Account__c,OrderApi__Scheduled_Payment__c,OrderApi__Subscription__c,OrderApi__Account__c,OrderApi__Amount_Paid__c,OrderApi__Amount_Refunded__c,OrderApi__Balance_Due__c,OrderApi__Billing_City__c,OrderApi__Billing_Contact__c,OrderApi__Billing_Country__c,OrderApi__Billing_Postal_Code__c,OrderApi__Billing_State__c,OrderApi__Billing_Street__c,OrderApi__Business_Group__c,OrderApi__Calculate_Billing_Details__c,OrderApi__Calculate_Due_Date__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__Contact__c,OrderApi__Credits_Applied__c,OrderApi__Customer_Link__c,OrderApi__Customer_Reference_Number__c,OrderApi__Days_Overdue__c,OrderApi__Description__c,OrderApi__Due_Date__c,OrderApi__Entity__c,OrderApi__Has_Payments__c,OrderApi__Has_Refunds__c,OrderApi__Invoice_Date__c,OrderApi__Is_Cancelled__c,OrderApi__Is_Overdue__c,OrderApi__Is_Paid__c,OrderApi__Is_Posted__c,OrderApi__Is_Voided__c,OrderApi__Memo__c,OrderApi__Paid_Date__c,OrderApi__Payment_Count__c,OrderApi__Payment_Terms__c,OrderApi__Posted_Date__c,OrderApi__Refund_Count__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Status__c,OrderApi__Total__c,OrderApi__Voided_Date__c,OrderApi__Adjustments__c,OrderApi__Item_Count__c,OrderApi__Subtotal__c,OrderApi__Credits_and_Adjustments__c,OrderApi__Encrypted_Id__c,LastViewedDate,LastReferencedDate,FontevaReports__Posted_Age__c,OrderApi__AR_Account__r.Name,OrderApi__Scheduled_Payment__r.External_Id__c,OrderApi__Subscription__r.External_Id__c,OrderApi__Account__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__Contact__r.External_Id__c,OrderApi__Payment_Terms__r.External_Id__c
a124W00000LbEozQAF,false,000000686,248,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzcQAA,0,,105,Washington,Sabrina Crawley 0,United States,,District of Columbia,1600 Pennsylvania Avenue,a0o4W00000MOvweQAD,true,true,false,0034W00002AU8SFQA1,,Sabrina Crawley 0,,179,,2020-03-30,Contact,false,false,2020-03-30,false,true,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-03-30,0,Washington,Sabrina Crawley 0,United States,20500,DC,1600 Pennsylvania Avenue Northwest,Overdue,105,,0,2,105,,9OfnrE1RA9uQLiZnfhH058WTvszwes9ynjaPQdktpjg=,,,179,1100 - Accounts Receivable,,97,125,FON-International Association,105,1
a124W00000LbEp0QAF,false,000000687,249,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzcQAA,0,0,416.67,Arlington,Sabrina Crawley 0,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8SFQA1,0,"EUT-XYZ, Inc. 0",,148,,2020-04-30,Account,false,false,2020-04-30,false,true,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-03-30,0,Arlington,Sabrina Crawley 0,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,dZHh4WzZCf/mm61sxKeQ1W6+X+jnBCXjHhk7ohL435g=,,,179,1100 - Accounts Receivable,,97,125,FON-International Association,105,1
a124W00000LbEp1QAF,false,000000688,250,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzcQAA,0,0,416.67,Arlington,Sabrina Crawley 0,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8SFQA1,0,"EUT-XYZ, Inc. 0",,118,,2020-05-30,Account,false,false,2020-05-30,false,true,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-03-30,0,Arlington,Sabrina Crawley 0,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,o/16yRM+qK1+cjf+6hwfkqmUOTPnNYQ19OQjUKZELWk=,,,179,1100 - Accounts Receivable,,97,125,FON-International Association,105,1
a124W00000LbEp2QAF,false,000000689,251,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzcQAA,0,0,416.67,Arlington,Sabrina Crawley 0,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8SFQA1,0,"EUT-XYZ, Inc. 0",,87,,2020-06-30,Account,false,false,2020-06-30,false,true,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-03-30,0,Arlington,Sabrina Crawley 0,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,KyteAvYi/pS3zFCGAApiE3tFF2afFIrqxhHHMfj68iw=,,,179,1100 - Accounts Receivable,,97,125,FON-International Association,105,1
a124W00000LbEp3QAF,false,000000690,252,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzcQAA,0,0,416.67,Arlington,Sabrina Crawley 0,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8SFQA1,0,"EUT-XYZ, Inc. 0",,57,,2020-07-30,Account,false,false,2020-07-30,false,true,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-03-30,0,Arlington,Sabrina Crawley 0,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,HOOYRKPtYJPRhvigAiG5XCHqmxpbSZzu5ip+uuYo20c=,,,179,1100 - Accounts Receivable,,97,125,FON-International Association,105,1
a124W00000LbEp4QAF,false,000000691,253,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzcQAA,0,0,416.67,Arlington,Sabrina Crawley 0,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8SFQA1,0,"EUT-XYZ, Inc. 0",,26,,2020-08-30,Account,false,false,2020-08-30,false,true,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-03-30,0,Arlington,Sabrina Crawley 0,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,H7sw/dJtBIpuVI+Mx0zn/828VHbQjw+8YQV/WpscOuA=,,,179,1100 - Accounts Receivable,,97,125,FON-International Association,105,1
a124W00000LbEp5QAF,false,000000692,254,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzcQAA,0,0,416.67,Arlington,Sabrina Crawley 0,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8SFQA1,0,"EUT-XYZ, Inc. 0",,0,,2020-09-30,Account,false,false,2020-09-30,false,false,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-03-30,0,Arlington,Sabrina Crawley 0,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,91IBJBcZ62sYIG/kFcgcoteJcnKwqxn75D793PnWV1A=,,,179,1100 - Accounts Receivable,,97,125,FON-International Association,105,1
a124W00000LbEp6QAF,false,000000693,255,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzcQAA,0,0,416.67,Arlington,Sabrina Crawley 0,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8SFQA1,0,"EUT-XYZ, Inc. 0",,0,,2020-10-30,Account,false,false,2020-10-30,false,false,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-03-30,0,Arlington,Sabrina Crawley 0,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,2jocU6KDkg05GTiSuPjdpsTd5Pk/N3p2ea8JxzYgWpo=,,,179,1100 - Accounts Receivable,,97,125,FON-International Association,105,1
a124W00000LbEp7QAF,false,000000694,256,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzcQAA,0,0,416.67,Arlington,Sabrina Crawley 0,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8SFQA1,0,"EUT-XYZ, Inc. 0",,0,,2020-11-30,Account,false,false,2020-11-30,false,false,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-03-30,0,Arlington,Sabrina Crawley 0,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,FOYX0PV17LK8DgveVmq/NCgzv5ANJ7DQmSVEs+6ogPI=,,,179,1100 - Accounts Receivable,,97,125,FON-International Association,105,1
a124W00000LbErgQAF,false,000000848,257,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzoQAA,0,0,416.67,Arlington,Sabrina Crawley 12,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8SdQAL,0,"EUT-XYZ, Inc. 12",,0,,2020-11-20,Account,false,false,2020-11-20,false,false,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-04-20,0,Arlington,Sabrina Crawley 12,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,LVISG0nqTJzhHZ/z3RyrQxWsgy0HxfblhLE5A2UQqsU=,2020-09-15T13:19:16.000+0000,2020-09-15T13:19:16.000+0000,158,1100 - Accounts Receivable,,97,113,FON-International Association,162,1
a124W00000LbErhQAF,false,000000849,258,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzoQAA,0,0,416.67,Arlington,Sabrina Crawley 12,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8SdQAL,0,"EUT-XYZ, Inc. 12",,0,,2020-12-20,Account,false,false,2020-12-20,false,false,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-04-20,0,Arlington,Sabrina Crawley 12,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,zCQhgCiKCLuWlN9JTp31H49KGG3ChkcwAa7cjv/N1WU=,2020-09-15T13:19:16.000+0000,2020-09-15T13:19:16.000+0000,158,1100 - Accounts Receivable,,97,113,FON-International Association,162,1
a124W00000LbErfQAF,false,000000847,259,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzoQAA,0,0,416.67,Arlington,Sabrina Crawley 12,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8SdQAL,0,"EUT-XYZ, Inc. 12",,0,,2020-10-20,Account,false,false,2020-10-20,false,false,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-04-20,0,Arlington,Sabrina Crawley 12,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,IuobK9h3gC7aTXjRBE6mn0itCYobYmvSJr+5g/XCGYc=,,,158,1100 - Accounts Receivable,,97,113,FON-International Association,162,1
a124W00000LbEriQAF,false,000000850,260,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzoQAA,0,0,416.67,Arlington,Sabrina Crawley 12,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8SdQAL,0,"EUT-XYZ, Inc. 12",,0,,2021-01-20,Account,false,false,2021-01-20,false,false,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-04-20,0,Arlington,Sabrina Crawley 12,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,TqCdTn9Mr6iLorAMHVTGyL2gADCvsBRD3wYvfJB1/kY=,2020-09-15T13:19:16.000+0000,2020-09-15T13:19:16.000+0000,158,1100 - Accounts Receivable,,97,113,FON-International Association,162,1
a124W00000LbErjQAF,false,000000851,261,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzoQAA,0,0,416.67,Arlington,Sabrina Crawley 12,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8SdQAL,0,"EUT-XYZ, Inc. 12",,0,,2021-02-20,Account,false,false,2021-02-20,false,false,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-04-20,0,Arlington,Sabrina Crawley 12,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,XSJF/1KfMAIdZmG3FChEOwo3IWV0sph06vFgpSwehkg=,2020-09-15T13:19:16.000+0000,2020-09-15T13:19:16.000+0000,158,1100 - Accounts Receivable,,97,113,FON-International Association,162,1
a124W00000LbErkQAF,false,000000852,262,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzoQAA,0,0,416.63,Arlington,Sabrina Crawley 12,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8SdQAL,0,"EUT-XYZ, Inc. 12",,0,,2021-03-20,Account,false,false,2021-03-20,false,false,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-04-20,0,Arlington,Sabrina Crawley 12,United States,,Virginia,4420 Fairfax Dr.,Posted,416.63,,0,1,416.63,0,0LOgO1GPAoimThZxaZfMKS9rBAF0TsdeWD9Bvm+YzPE=,2020-09-15T13:19:16.000+0000,2020-09-15T13:19:16.000+0000,158,1100 - Accounts Receivable,,97,113,FON-International Association,162,1
a124W00000LbErlQAF,false,000000853,263,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzoQAA,0,0,416.67,Arlington,Sabrina Crawley 12,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8SdQAL,0,"EUT-XYZ, Inc. 12",,158,,2020-04-20,Account,false,false,2020-04-20,false,true,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-04-20,0,Arlington,Sabrina Crawley 12,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,fsCrMv6h4KRJh6H6cQn80VJu66XXAPdMaSnjtOeWWaE=,2020-09-15T13:19:16.000+0000,2020-09-15T13:19:16.000+0000,158,1100 - Accounts Receivable,,97,113,FON-International Association,162,1
a124W00000LbErmQAF,false,000000854,264,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzpQAA,0,,105,Washington,Sabrina Crawley 13,United States,,District of Columbia,1600 Pennsylvania Avenue,a0o4W00000MOvweQAD,true,true,false,0034W00002AU8SfQAL,,Sabrina Crawley 13,,158,,2020-04-20,Contact,false,false,2020-04-20,false,true,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-04-20,0,Washington,Sabrina Crawley 13,United States,20500,DC,1600 Pennsylvania Avenue Northwest,Overdue,105,,0,2,105,,hbfOCCQNKnO6YM6IvXayBi1oE7BVLJzwal8yEKbiwlA=,2020-09-15T13:19:16.000+0000,2020-09-15T13:19:16.000+0000,158,1100 - Accounts Receivable,,97,112,FON-International Association,164,1
a124W00000LbErWQAV,false,000000855,265,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzpQAA,0,0,416.67,Arlington,Sabrina Crawley 13,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8SfQAL,0,"EUT-XYZ, Inc. 13",,128,,2020-05-20,Account,false,false,2020-05-20,false,true,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-04-20,0,Arlington,Sabrina Crawley 13,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,O0unqeFNVv12EQwOYe5yxoGVkwQ8vjgIy/xIov/0zqE=,,,158,1100 - Accounts Receivable,,97,112,FON-International Association,164,1
a124W00000LbErnQAF,false,000000856,266,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzpQAA,0,0,416.67,Arlington,Sabrina Crawley 13,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8SfQAL,0,"EUT-XYZ, Inc. 13",,97,,2020-06-20,Account,false,false,2020-06-20,false,true,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-04-20,0,Arlington,Sabrina Crawley 13,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,+X1mFqfIM+cYT4TZy5LdT0WYr3ankp7xVbn1Hjz/2rg=,2020-09-15T13:19:16.000+0000,2020-09-15T13:19:16.000+0000,158,1100 - Accounts Receivable,,97,112,FON-International Association,164,1
a124W00000LbEroQAF,false,000000857,267,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzpQAA,0,0,416.67,Arlington,Sabrina Crawley 13,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8SfQAL,0,"EUT-XYZ, Inc. 13",,67,,2020-07-20,Account,false,false,2020-07-20,false,true,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-04-20,0,Arlington,Sabrina Crawley 13,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,HnViEcwQPLc3tIPbABYxiepAQ6MnYiKLocZIq75FPAA=,2020-09-15T13:19:16.000+0000,2020-09-15T13:19:16.000+0000,158,1100 - Accounts Receivable,,97,112,FON-International Association,164,1
a124W00000LbErpQAF,false,000000858,268,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzpQAA,0,0,416.67,Arlington,Sabrina Crawley 13,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8SfQAL,0,"EUT-XYZ, Inc. 13",,36,,2020-08-20,Account,false,false,2020-08-20,false,true,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-04-20,0,Arlington,Sabrina Crawley 13,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,X2pKr4/ei5SFchohwCKI1vAJykaQ8Fqpq6LGArKzcAs=,2020-09-15T13:19:16.000+0000,2020-09-15T13:19:16.000+0000,158,1100 - Accounts Receivable,,97,112,FON-International Association,164,1
a124W00000LbEvCQAV,false,000000435,269,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021fm0SQAQ,0,0,240,Lansing,Dennis Brixton,United States,48910,Michigan,4931 Contec Dr,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8UfQAL,0,Dennis Brixton,,1893,,2015-07-21,Contact,false,false,2015-07-21,false,true,false,true,false,,2015-08-25,0,a1A4W00000Dz3doUAB,2015-07-21,0,Lansing,Dennis Brixton,United States,48910,Michigan,4931 Contec Dr,Overdue,240,,0,9,240,0,PrlkCdofwoT4xz5cPupbZVyQqt9XaHaL20JA2sxfidc=,2020-09-15T13:19:16.000+0000,2020-09-15T13:19:16.000+0000,1893,1000 - Cash,,97,71,FON-International Association,301,1
a124W00000LbEvDQAV,false,000000436,270,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021fm0SQAQ,0,0,365,Redford,Rose Brixton,United States,48240,Michigan,19343 Norborne,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8TNQA1,0,Rose Brixton,,1211,,2017-06-02,Contact,false,false,2017-06-02,false,true,false,true,false,,2017-07-18,0,a1A4W00000Dz3doUAB,2017-06-02,0,Redford,Rose Brixton,United States,48240,Michigan,19343 Norborne,Overdue,365,,0,11,365,0,otps9y5FHGOhQHz5VHDi/YaUW7k50SPHb585tg+L93U=,2020-09-15T13:19:16.000+0000,2020-09-15T13:19:16.000+0000,1211,1000 - Cash,,97,71,FON-International Association,302,1
a124W00000LbEvEQAV,false,000000438,271,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021fm12QAA,0,0,190,Flower Mound,Ray Clintford,United States,75028,Texas,1651 Just Rd,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8UhQAL,0,Ray Clintford,,1460,,2016-09-26,Contact,false,false,2016-09-26,false,true,false,true,false,,2016-10-23,0,a1A4W00000Dz3doUAB,2016-09-26,0,Flower Mound,Ray Clintford,United States,75028,Texas,1651 Just Rd,Overdue,190,,0,8,190,0,w4zI1lQEuiiZZwUspcL+W+ize0SEIAwuD2niF44c1K8=,2020-09-15T13:19:16.000+0000,2020-09-15T13:19:16.000+0000,1460,1000 - Cash,,97,70,FON-International Association,304,1
a124W00000LbEvFQAV,false,000000439,272,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021fm12QAA,350,0,-145,Williamsville,Adam Clintford,United States,14221,New York,1042 N Forest Rd,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8UiQAL,0,Adam Clintford,,0,,2017-09-07,Contact,true,false,2017-09-07,false,false,true,true,false,,2018-10-30,1,a1A4W00000Dz3doUAB,2017-09-07,0,Williamsville,Adam Clintford,United States,14221,New York,1042 N Forest Rd,Paid,205,,0,8,205,0,OlE3dgKBRcI4H57BmrTbpwUm2AW19H/GlVMQB79nBFY=,2020-09-15T13:19:16.000+0000,2020-09-15T13:19:16.000+0000,1114,1000 - Cash,,97,70,FON-International Association,305,1
a124W00000LbEvGQAV,false,000000440,273,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021fm12QAA,0,0,150,Fargo,Clayton Clintford,United States,,North Dakota,3240 15th street,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8UjQAL,0,FON-Clayton Clintford Household,,1883,,2015-07-31,Account,false,false,2015-07-31,false,true,false,true,false,,2015-08-27,0,a1A4W00000Dz3doUAB,2015-07-31,0,Fargo,Clayton Clintford,United States,,North Dakota,3240 15th street,Overdue,150,,0,5,150,0,iuHCfXIIE8anDYQPwjWJBCNxGFQZEWD1YngX1URD+SM=,2020-09-15T13:19:16.000+0000,2020-09-15T13:19:16.000+0000,1883,1000 - Cash,,97,70,FON-International Association,28,1
a124W00000LbEvHQAV,false,000000441,274,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021fm13QAA,0,0,175,Chillicothe,Edna Flannigan,United States,45601,Ohio,20544 US 23 N,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8UkQAL,0,Edna Flannigan,,1928,,2015-06-16,Contact,false,false,2015-06-16,false,true,false,true,false,,2015-06-30,0,a1A4W00000Dz3doUAB,2015-06-16,0,Chillicothe,Edna Flannigan,United States,45601,Ohio,20544 US 23 N,Overdue,175,,0,9,175,0,UqQwOCfiDxY6ooZGT567owm9nUPX7smQ+v90HU+bFUY=,2020-09-15T13:19:16.000+0000,2020-09-15T13:19:16.000+0000,1928,1000 - Cash,,97,69,FON-International Association,29,1
a124W00000LbEvIQAV,false,000000442,275,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021fm13QAA,0,0,55,Harrisonburg,Sam Flannigan,United States,22801,Virginia,406 West Ave,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8UlQAL,0,Sam Flannigan,,1046,,2017-11-14,Contact,false,false,2017-11-14,false,true,false,true,false,,2017-11-15,0,a1A4W00000Dz3doUAB,2017-11-14,0,Harrisonburg,Sam Flannigan,United States,22801,Virginia,406 West Ave,Overdue,55,,0,1,55,0,ZD0VG/Rz8nxOj3I5NJNldWbMO1wSOozAt+rhTfjmWV4=,2020-09-15T13:19:16.000+0000,2020-09-15T13:19:16.000+0000,1046,1000 - Cash,,97,69,FON-International Association,30,1
a124W00000LbEvJQAV,false,000000443,276,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021fm13QAA,0,0,390,Los Gatos,Clara Flannigan,United States,,California,24614 Miller Hill Rd,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8UmQAL,0,FON-Flannigan Household,,1604,,2016-05-05,Account,false,false,2016-05-05,false,true,false,true,false,,2016-06-20,0,a1A4W00000Dz3doUAB,2016-05-05,0,Los Gatos,Clara Flannigan,United States,,California,24614 Miller Hill Rd,Overdue,390,,0,8,390,0,FOGq0p47HZNHiwcsVYGa245Hw6D8BXsCnSJwz3JZmSk=,2020-09-15T13:19:16.000+0000,2020-09-15T13:19:16.000+0000,1604,1000 - Cash,,97,69,FON-International Association,31,1
a124W00000LbEvKQAV,false,000000444,277,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021fm0GQAQ,0,0,430,New Orleans,Rachel Brown,United States,70112,Louisiana,353 Baronne St,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8UnQAL,0,Rachel Brown,,1889,,2015-07-25,Contact,false,false,2015-07-25,false,true,false,true,false,,2015-09-12,0,a1A4W00000Dz3doUAB,2015-07-25,0,New Orleans,Rachel Brown,United States,70112,Louisiana,353 Baronne St,Overdue,430,,0,9,430,0,gqgfEI+ULa8so27LBCUmGqkDjDRmwpBoC6jz/vkfxl0=,2020-09-15T13:19:16.000+0000,2020-09-15T13:19:16.000+0000,1889,1000 - Cash,,97,68,FON-International Association,32,1
